谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
厚隆济阳丁氏宗谱（浙江省/温州市/苍南县）,丁学恳;李文祈;丁学水;等,丁,1979,--,始迁祖圁，明宣德初自福建晋江县陈埭村迁居浙江平阳县厚隆村（今属苍南县）。 谱载行第、谱序、世系序、感纪旧闻、碑记、约据、传记、祀田记、文契、事机、叙、祥祖记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/czjteifxerhw3xm3
厚阳邓氏家谱三十二卷（福建省三明市）,邓文韶,邓,1922年,衍庆堂,始祖光布，字明遠，號南津，唐末自河南固始隨王緖入閩。始遷祖克諧，字仲孝，宋代人。存卷一至十七，十九至二十六，二十九至三十二。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/o66u8tyhcsisfmbj
厚郑荥阳郑氏宗谱十卷（浙江省金华市兰溪市）,郑郁文,郑,1947年,如在堂,始祖康成，東漢人。始遷祖曾三，宋末自紹興府城（今越城區）遷居蘭谿縣後鄭村（今屬女埠鎮）。卷一譜序，卷二里居圖、傳贊，卷三至十世系。書名據卷端題。譜初修於明萬曆間，此爲九修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dlwf3axf7nsbmcnn
厚舆孙公支谱记条辨不分卷(江苏无锡),孙鼎烈,孙,清光緒30年(1904),--,參見清孫贊堯修《重刻孟裡孫氏厚輿公支譜》條目。是對孫贊堯修本之辨難。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/uwn5o6h5w343nhtj
厚舆孙公支谱记条辨不分卷 （江苏省无锡市）,孙鼎烈,孙,清光緒三十年（1904）,--,譜稱孟里孫氏系出新安休寧。始祖萬登，唐代人。始遷祖安，字義止，明景泰間由無錫懷仁鄉遷萬安鄉孟里。此書是對孫贊堯修本之辯難。書名據書簽、書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qmpawzetft8zivrv
厚街郑氏宗谱不分卷（浙江省衢州市）,郑锷,郑,清同治12年(1873),--,始祖敬輔，字奫佐，行四，宋代人。始遷祖士登，清順治元年自閩之龍江遷衢州郡西之厚街。譜載序、疏、系圖、傳、像贊、行傳等。書名據卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/17y78hxuhsp7y1fp
厚庄黄氏宗谱（江苏省/常州市）,孙瑞和;黄如达,黄,2015,庆传堂,始祖中（字通理，一字通老，谥简肃），福建邵武人，宋绍兴五年榜眼及第，历官礼兵二部尚书端明殿大学士。始迁十一世祖惠，于明天顺五年由武进洛阳臧墅今友谊村木桥头徙居前黄西庄，是为厚庄始迁祖。 卷首图腾、凡例、彩页、谱事剪影、理事会成员合影、寻根问祖邵武掠影、宗祠全景、古朴图、居地分布图、乐助倩影、村容村貌，卷一宗谱序、题词贺画、告族人书、源流考、寻根问祖小记、理事会成员纪名录、功德榜、领谱芳名录、传说、家规，卷二庆传录序，卷三先祖像赞，卷四奉天敕命，卷五艺文志篇，卷六人物春秋，卷七上溯源流，卷八至九世系图、世表，卷十新谱跋、附录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/7qaizws7oon1ipqc
厚庄袁氏族谱（江苏省/常州市）,袁建清;袁荣喜,袁,2015,承启堂,始祖清（又名静修），宋代自汝宁迁居无锡梁溪。十二世玉山（又名洁峰），明洪武间自无锡迁居常州乌路。始迁祖十六世旺（字纪盛，号自修），明天顺二年自乌路迁居厚庄里。 卷一旧谱序、旧谱例、家训、像赞、祭仪、祠堂记、名目，卷二旧传、文苑，卷三旧传、旧序，卷四世系图，卷五至九世表，卷十贺词、捐修者照片。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/cz5s1p775nvn9sco
厚庄王氏宗谱十卷（江苏省苏州市昆山市）,王岳奎,王,清光緒26年(1900),槐荫堂,始祖啟元，字允安，東沙始祖易後裔。始遷祖達，字通明，啟元子，明初自崑山東沙入贅厚莊杭氏，遂为西分支一世祖。卷一宗譜、規訓、誥敕、像贊等，卷二至八世系，卷九至十世系考、祠記、傳記等。書名據版心、書簽、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/azv4f2ucqhiimuh5
厚庄王氏宗谱十卷（江苏省苏州市昆山市）,王斌,王,民國29年(1940),槐荫堂,始祖啟元，字允安，東沙始祖易後裔。始遷祖達，字通明，啟元子，明初自崑山東沙入贅厚莊杭氏，遂为西分支一世祖。卷目亦同上。書名據版心、書簽、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ff25t6hw3sluz46u
厚福林氏族谱（福建省/福州市/长乐区）,林兆春,林,2000,--,晚唐，始迁祖林慎思(字虔中，号仲蒙子)，长乐县大宏里人（今福建省抚州市长乐区潭头镇大宏村），迁福建省福州市长乐区潭头镇厚东村厚福。 谱载谱序、晚唐儒宗林慎思、长乐忠义林沙堤派、厚福忠义林始祖、林氏历代世系图、名人录、世系、编后语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/17c6ablpbzkdxzxc
厚睦西田朱氏宗谱（浙江省/杭州市/建德市）,何志寿,朱,2010,--,始迁祖廷智，明朝末年从武邑（今浙江省金华市武义县）迁到严郡花桥头（今建德市杨村桥镇花桥）。 卷一家宝、序、家规、排行字母、祠图祠记、助银祭祀田、宅图、遗像、传赞、墓图、跋，卷二世系图，卷三行第。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/28jypg9k5y2q9ghs
