谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
妙山王氏重修族谱不分卷（江西省抚州市金溪县）,王大洪,王,民國3年(1914),--,始祖順，字德載，唐代遷居金谿安成金田村。始遷祖傑，字邦傑，順十一世孫，南宋咸淳間再徙邑之妙山村。譜載序、譜引、凡例、世系圖。世系載至第三十四世“明”字輩。書名據版心題。五修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2yyhv45vpkusvnf9
如松房家谱宋魏王传大赤坎赵族（广东省/珠海市）,赵鸿晖,赵,2005,--,始祖魏王，讳匡美。大赤南门始祖怿夫。 世系表,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/yi7fp7ckqeih5d1j
如臯郭氏宗谱墓图二卷世系三卷世表十卷首一卷（江苏省南通市如皋市）,郭全富,郭,民國9年(1920),懿德堂,始祖綬，字君章，元末明初自山西太原隱居如臯。卷首序、字派、家传、事狀等，餘卷为墓图、世系、世表。书名据书签题。三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/buc5fn7smrulkls2
如臯县东石家甸陈氏增辑宗谱二十卷（江苏省南通市如皋市）,陈金兆;陈乔年,陈,清咸豐元年（1851）,--,始祖和一，字徵君，號侯遠，世居安徽祁門西鄉，元末遷居江蘇如臯東丁堰塘。始遷祖重傑，字攸英，和一裔孫，再徙石家甸。書名據卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t9yhi956p5eym9zm
如臯县东石家甸陈氏增辑宗谱二十六卷（江苏省南通市如皋市）,陈桂林,陈,民國24年(1935),--,始祖和一，字徵君，號侯遠，世居安徽祁門西鄉，元末遷居江蘇如臯東丁堰塘。始遷祖重傑，字攸英，和一裔孫，再徙石家甸。卷一序、墓圖、祠圖、誥命、族約、遺訓，卷二至三列傳、内傳、墓誌、藝文、碑記，卷四至二十六世系。書名據卷端題。八修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9p2t9z16zq7wuk44
如臯县东石家甸陈氏增辑宗谱二十八卷（江苏省南通市如皋市）,陈树献,陈,清光緒三十三年（1907）,--,始祖和一，字徵君，號侯遠，世居安徽祁門西鄉，元末遷居江蘇如臯東丁堰塘。始遷祖重傑，字攸英，和一裔孫，再徙石家甸。書名據目録題。七修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/x4rung11zdiohjsa
如皋冯氏宗谱（江苏省/南通市/如皋市）,冯泰红;冯祖光,冯,2019,大树堂,始迁祖静山，元末避乱由江苏镇江迁如皋冯家堡。其子光远明代徙居皋东十灶园。五世礼（字贵一）以军籍屯田河南获嘉南阳屯，后裔于清顺治间更籍获嘉。此为如皋、获嘉南北两地合修谱。 卷一历修时间、序、遗像、祠墓、里居、诒训、前徽录、选举、屯戍志、迁徙志，卷二至七世系，卷八世系、壸荣表、耆硕表、传、艺文、捐募、倡议书、发言、编后语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bq27jazwdycth6lm
如皋冯氏宗谱十二卷首一卷（江苏省南通市如皋市）,冯震,冯,清同治二年（1863）,--,始迁祖静山，元代人。书名據书簽、卷端题。五修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/7sz59uerusthnvoe
如皋鞠氏族谱不分卷(江苏如皋),鞠长裕,--,2006年,--,譜奉南宋初年人真卿為蘇北一世祖，第九世以文定居如皋西鄉謝家店鞠家埭，第十三世友舜始遷鞠家廈。譜載續修序、鞠姓源流考、祖像、當代族賢錄、老宅示意圖、世系圖、世系錄。世系錄起於第十七世。（出生於清康熙年間）,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/xwyf3fltrcu0oauq
如皋车马湖吴氏世谱（江苏省/南通市/如皋市）,等;吴益平,吴,2018,--,始祖通二（一作庆二），元末明初人，居姑苏（今江苏苏州）。始迁祖其子胜四（字郁葱），明初迁居如皋车马湖。 卷一原序跋引、家训、凡例，卷二同治序跋、同治重修人员名次、引额、论、祭、敕命、庙墓碑铭记论、像图序赞、谱引谱说、纂要、字派备考、车马湖记、图、历代诰命，卷三行述、志铭、墓考、墓田、享堂、碑铭、宗祠本末、祠墓焚黄诔祭文，卷四至三十四世系，卷三十五艺文、诗词、题句、祠田汇记、锁言、附录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8fp5gtxphv53nhqi
