谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
剡西黄氏宗谱四卷（浙江省绍兴市嵊州市）,钱匡,黄,1948年,五桂堂,始遷祖叔源，遷居嵊縣水門口村（今石璜鎮樓家村）。卷一譜序、傳，卷二傳，卷三系圖，卷四行傳。九修本。譜初修於南宋嘉熙間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/k1u1f8cg4b49p8y6
剡西黄氏宗谱三卷（浙江省绍兴市嵊州市）,黄端甫,黄,1917年,叙伦堂,始遷祖永明，元代自江西豐城縣遷居浙江嵊邑西雙井村（今屬城關鎮）。卷一譜序、約、文、傳、田號，卷二祖像、系圖，卷三行傳。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/z23z25qhdbwx7cfx
剡西魏家桥张氏续修谱三卷（浙江省绍兴市嵊州市）,史芬,张,1921年,--,先祖文鑒，宋開寶間始居嵊西剡源鄉。始遷祖倬，字仲昭，行七，宋宣和間徙居西湖下魏家橋。存卷載凡例、家訓、界約、傳、行狀、像贊、系圖等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ltjg4cuqvgkyiiju
剡西马氏宗谱（浙江省绍兴市嵊州市）,不详,马,清,诚善堂,始祖團，字继宗，号湘水，行悠四，後唐人。始迁祖世銓，字秉衡，号平菴，行曾十二，團十一世孫，南宋淳熙三年迁剡西禭源。存卷为传记、系图。存卷三。书名据版心题。记事至清光绪间。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5ljz75zuf6t23wxs
剡西雅堂张氏续修宗谱三卷（浙江省绍兴市嵊州市）,张义方,张,清同治八年（1869）,履厚堂,始祖元舜，行乾三，居山陰琶山，明初人。始遷祖茂略，行茂三十九，字華宇，明中期自琶山村遷剡西雅堂（今開元鎮雅張村）。卷一譜序、傳、書田文約，卷二世表，卷三排行字、年表。書名據版心、序言題。四修本。譜初修於明萬曆年間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dfvudjc93t7jmlc6
剡西陈氏宗谱四卷（浙江省绍兴市嵊州市）,楼汝霖,陈,清光緒三十一年（1905）,聚德堂,始祖淦，南宋時宦居寧海縣。始遷祖居國，淦二十一世孫，自嵊縣阪頭村移居本邑西山培村，旋再徙本邑紫巖後茶培村（今屬嵊州市王院鄉）。卷一序，卷二像贊，卷三系圖，卷四行傳。世系載至第二十五世“朝”字輩。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/927tjrqge8vln9xh
剡西陈氏宗谱四卷（浙江省绍兴市嵊州市）,陈虎文,陈,清乾隆四十二年（1777）,--,始祖袍，行萬十七，宋代時居奉川舊坑。始遷祖永光，行安六，與弟永輝同遷剡右羅松鄉（今屬嵊州市石璜鎮）。卷一序、目録、敕誥、規訓、凡例、贊傳，卷二祖像，卷三系圖，卷四行傳、跋。書名據版心題。三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/voreffccazkvh2gg
剡西陈氏宗谱四卷（浙江省绍兴市嵊州市）,陈启先,陈,1926年,爱敬堂,始祖聖，字端賢，號天學，行五七，南宋時自江州（今江西九江市）宦居浙江。始遷祖國澤，號東園，行隆六，端賢孫，元代自雲和縣朱村移居嵊縣邑城東南隅鼓樓前（在今嵊州市城關鎮境）。卷一序、傳贊，卷二行傳，卷三至四世系圖。書名據書簽、序跋題。七修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ybeyeu3vl19lj9nw
剡西陈氏宗谱三卷（浙江省绍兴市嵊州市）,不详,陈,清光緒二十九年（1903）,--,始遷祖彦，自嵊縣下路西村移居本邑宋家村（今屬嵊州市甘霖鎮）。卷一序、像，卷二世系圖，卷三行傳。世系載至第三十四世“濂”字輩。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/gt4f7buihj7j5dia
剡西开元周氏宗谱（浙江省绍兴市嵊州市）,不详,周,明,--,始遷祖奭，行貞十一，字仁普，號建元，宋初東陽縣學教諭兵之六世孫。世居婺之東陽縣玉峰。北宋景祐三年遷來剡之開元鄉。卷一序、堂訓、祭禮、世系圖等，卷三至七行傳。 存卷一、三至七。書名據版心、卷端題。記事至明崇禎間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ns18srgionmqhznw
