谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
金岙金氏宗祠续谱（浙江省/宁波市/余姚市）,施登昌;朱佳土,金,2015,--,始祖德诚（字希與），宋时官明州奉国军节度使。始迁祖润七，德诚九世孙，明时迁居金岙。 谱载前言、编写说明、释疑解难简答、人物风采篇、世系起源篇、乡土风俗篇、金氏支系篇、外姓人氏篇、功德流芳篇、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ut9fmlwwp5vz8a61
金岙孙氏宗谱不分卷（浙江省温州市）,孙嘉绍,孙,清光緒十六年（1890）,--,始遷祖穎，字惟敏，北宋中葉自江西洪州府城（今南昌市）遷居浙江永嘉縣西澳金嶴村（今屬温州市甌海區）。譜載譜序、敕命、壽序、題詞、規訓、輿地墓園圖、像贊、排行字、雁行表、世系圖、山田租額。初修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/u33xo5igdqfksraa
金岙孙氏宗谱不分卷（浙江省温州市）,孙克勋,孙,1922年,--,始遷祖穎，字惟敏，北宋中葉自江西洪州府城（今南昌市）遷居浙江永嘉縣西澳金嶴村（今屬温州市甌海區）。譜載譜序、敕命、題詞、規訓、輿地墓園圖、像贊、壽序、排行字、世系圖、雁行表。書名據序跋題。二修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/podu68hcdcdfx93g
金崋长社范氏宗谱（浙江省/金华市/兰溪市）,范躣建,范,2013,--,始迁祖范壤，于宋朝朝廷分府邸，后迁徙至浙江婺州兰溪（金浙江金华兰溪市）。 卷一全家福、墓园图、目录、修谱名次、谱序、传记、墓记、藏谱字号、助款名单，卷二遗像、地图、墓园、文集、捐银，卷三源流、世系表，卷四世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/7koyhqbxcjbqvjty
金峰西方张氏宗谱（浙江省金华市义乌市）,不详,张,清,--,始遷祖林，字永茂，號松齋，任婺州判司，署印烏傷，遂家於邑東北四十里許龍祈鄉清潭里金峰山下。至南宋，第九世臨文，行曾八，贅居十二都西方，爲本支始祖。存卷載凡例、世系圖。存卷一、二。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6cu51lgzqo7otmoj
金峰翁氏族谱四卷（浙江省金华市义乌市）,翁正芳,翁,1996年,--,始迁祖詵良，字子桂，行乾一，後梁人。书名据书衣题。二十修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/29h6esh1bbdy9d3x
金峰溪后楼氏宗谱□□卷(浙江义乌),佚名,楼,清同治8年(1869),敦伦堂,參見清同治八年木活字本《義烏金峰溪後樓氏宗譜》條目。存卷為世系圖。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ov72i26m7fgns8bs
金峰溪后楼氏宗谱（浙江省金华市义乌市）,不详,楼,民國3年(1914),敦伦堂,始迁祖礼，字子恭，号楼雲，行一一，宋紹兴二十四年由金峰贅溪北傅氏，遂世居焉。後人改溪北为溪後。卷三世系图，餘卷为行传。存卷三至四、七至八、十一。书名据版心、卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zcmegojbmkxxoxid
金峰溪后楼氏宗谱（浙江省金华市义乌市）,不详,楼,清嘉慶12年(1807),敦伦堂,始迁祖礼，字子恭，号楼雲，行一一，宋紹兴二十四年由金峰贅溪北傅氏，遂世居焉。後人改溪北为溪後。存卷为行传。存卷五至六。书名据版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/adq3asncmli1bwe4
金峰溪后楼氏宗谱（浙江省金华市义乌市）,不详,楼,清道光8年(1828),敦伦堂,始迁祖礼，字子恭，号楼雲，行一一，宋紹兴二十四年由金峰贅溪北傅氏，遂世居焉。後人改溪北为溪後。存卷为行传。存卷五。书名据版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/39uzlcwvim6aw3wi
金峰溪后楼氏宗谱（浙江省金华市义乌市）,不详,楼,清同治8年(1869),敦伦堂,始迁祖礼，字子恭，号楼雲，行一一，宋紹兴二十四年由金峰贅溪北傅氏，遂世居焉。後人改溪北为溪後。存卷为世系图、世行传。存卷三。书名据版心、卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/o3ml8i9xb1748be1
金峰楼氏宗谱（浙江省金华市义乌市）,楼德长,--,清乾隆49年(1784),--,始迁祖安，南宋时迁居義烏金峰仙岩之下。九世孫文德、文利分迁楊西塢、將塢。存卷为人物表、像赞。存卷十七。书名据版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/sn7lvaql5a3gc4zi
金峰楼氏宗谱（浙江省绍兴市诸暨市）,--,楼,清嘉庆10年,--,存卷1,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/7lmqqzpkqhvirh6l
金峰楼氏宗谱（浙江省绍兴市诸暨市）,--,楼,清同治10年,--,存卷13、14,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/aczpefltxz84hnwe
金峰楼氏宗谱（浙江省绍兴市诸暨市）,--,楼,清嘉庆10年,--,参见清楼茂松修《金峰楼氏宗谱》条目。卷一谱序、墓图、系图，卷二行传。存卷1、2,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2kkgd7wrx8u2gnu7
