谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
宁都城西李氏六修族谱不分卷（江西省）,合族,李,清咸豐2年(1852),--,始祖子魚（字興隆），唐昭宗時自江西撫州赤欄門遷居寧都清泰鄉琳溪。始遷祖十一世陟明（字升甫），南宋時遷居邑之城西。譜載譜序、目錄、跋、凡例、誥命、聖諭衍義、族規、祭禮、歷朝年號、服制圖、祠宇圖、墳山圖、修譜名次、領譜字號、牌位名次、家廟志、祠志、里役記、紀功錄、墓誌、墓表、行狀、遺田記、節婦略、祭產志、列傳、世系等。書名據版心、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zh8yagzs1dbeueel
宁都城西李氏八修族谱（江西省/赣州市/宁都县）,李学桂;李传梁,李,1995,--,始祖子鱼（字兴隆），唐昭宗由抚州赤栏门徙宁之清泰乡琳溪。始迁十一世祖陟明（字升甫），南宋元祐赐进士出身，由琳溪迁宁都之城西居焉。 谱载谱序、传、捐资名单、八修族谱守则、原序、凡例、勅命、圣谕、族规、祭仪、龙飞图、服制图、祠图、墓图、坟山图、领谱字号、家庙原记、墓表、墓志铭、序、行状、传、祭文、祭产志、后叙、世系图、世表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/thpvmab4eqjz3a3p
宁都城西张氏八连九修族谱九卷(江西宁都),张钦仪;张鹤添,张,民國13年(1924),--,參見清張萃林修《[江西寧都]城西張氏六修族譜》條目（館藏：1024427-431）。始祖志成，唐代居雲南。十三世公奭（又名誌，字鑒銘），南宋嘉定間自江蘇蘇州吳縣宦居江西寧都梅川。十四世安（字文定），公奭次子，遷居福建寧化縣石壁鄉樟樹下。始遷祖十六世仲郎，宋元之際復遷寧都城西。仲郎子智輝（又名何，字齊賢）、仁輝（字萬長）、勝輝（又名葉，字致宣）、義輝（又名鄭，字侶衛）、中輝、和輝（又名士，字福耀）分啟六房。卷首（即卷一）譜序、目錄、凡例、字派、祭儀、執事人名、領譜字號、服制圖、樂助題名、墓誌、繪圖、增補新丁，卷二至九世傳。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/swgel6j5wzgybkqu
宁都城东刘氏家谱不分卷(江西宁都),佚名,刘,清乾隆25年(1760),--,始遷祖喬，北宋太平五年自福建建陽宦居建寧客坊龍門墨田。始祖喬，宋代任福州太守，後致仕遷居建寧龍門客坊。第八世孟三，先徙廣昌，後徙南豐。其後裔孫復播遷寧都州之下鄉雲石團、馬鞍山、楓樹林等處，各房子孫捐資在城小東門建造祠宇一所。譜載序、墳山圖、字派、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/45anh3qbhlsiuctv
宁都城南东鲁曾氏十三修族谱（江西省/赣州市/宁都县）,曾珍江;曾珍璋,曾,1995,--,始迁祖三府君（行三，称三郎），五代后周世宗显德间由江西虔化（今江西宁都）高原迁城东背街。六世二承事、四承事始分祠，前者分南关大井头祠，称东祠；后者分乐观巷即今狮子石下祠，称南祠。 谱载谱序、墓志谱、四承事产业谱、大承事二承事源流产业谱、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/83s3vift6s75pyd0
宁都固村刘氏奉先堂资料集（江西省/赣州市/宁都县）,刘盛任,刘,1995,奉先堂,始迁祖二秀才（讳宾），唐代由江西省赣州市宁都县安福乡徙居宁都县固村刘坊开基。 谱载前言、修祠记、修祠委员会组织机构及编辑人员、世系、裔孙分居地名、墓志、碑文附记、墓记小序、刘家历代帝王表、裔孙历代人才辑录、排位芳名、修建奉先祠裔孙助资芳名、诗文选集、族规、公约、祠图照片、修祠跋。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/fznsdqkawjmjg76i
宁都固村刘氏十四修族谱不分卷(江西宁都),刘厚禄,刘,清光緒16年(1890),--,鼻祖宗臣（又名韶，字正朝，號石坡先生），唐德宗時遷居江西安福馬跡營。始祖層二郎，宗臣二十一世孫，南宋初人。始遷祖會龍（譜稱千三秀才），層二郎曾孫，南宋時任福建將落縣正堂，解組後自安福遷居寧都平陽鄉感惠里吉龍岡潭圳背劉坊固村。子三，此譜為文郎（字縉卿）、三子五二郎（字朝品）分啟劉坊前棟、固村劉屋村石坑龍舌嘴二支所修。譜載序、目錄、修譜人名、領譜字號、凡例、家規、家禮、祭祀儀式、字派、敕命、碑文、歷朝年號甲子、世系圖、世傳、墳圖、產業、傳、跋等。（館藏：1054564-570系此譜之十四修本）,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/xr5mqhb8rorlgkwc
宁都固村刘氏十五修族谱不分卷(江西宁都),刘厚禄;刘子荣,刘,民國9年(1920),--,參見清劉厚祿修《[江西寧都]寧都固村劉氏十四修族譜》條目（館藏：1058830-839）。鼻祖宗臣（又名韶，字正朝，號石坡先生），唐德宗時遷居江西安福馬跡營。始祖層二郎，宗臣二十一世孫，南宋初人。始遷祖會龍（譜稱千三秀才），層二郎曾孫，南宋時任福建將落縣正堂，解組後自安福遷居寧都平陽鄉感惠里吉龍岡潭圳背劉坊固村。子三，此譜為二子文郎（字縉卿）、三子五二郎（字朝品）分啟劉坊前棟、固村劉屋村石坑龍舌嘴二支所修。譜載序、目錄、修譜值事、領譜人名、歷代重修記、字派、凡例、家規、家禮、五服圖、祭祀儀式、敕命、國號、年號甲子、建祠豪傑丁資、祠圖、祠記、墳圖、世傳、眾業、傳贊、跋。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zupd5ys21jw3mdug
宁都吴氏三修族谱不分卷(江西宁都),吴格锳,吴,清嘉慶十七年(1813),--,始祖宣（字守德），唐末五代時自西蜀閬州閬中縣蘭登谷遷居南豐金斗窠。始遷祖孫譁，北宋時遷居寧都。譜分序、目錄、根源記、祠圖及買祠文契、祭產文契、祭儀、家規、家訓、家派、五服圖、領譜字號、紀勞錄、青魚潭山記、遺囑、實錄、山場、合約、世系、世傳、跋。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pyx4klfa8u4qa4ym
宁都同口村陈氏九修族谱（江西省/赣州市/宁都县）,陈愈有,陈,1995,--,"始迁祖司颜，宋代从江西省九江市德安县迁宁都县钓峰乡，后裔迁居会同乡桐口村。 卷首序、修谱小组、祠堂图、簪缨录、字派、谱例、服制图、墓志铭,卷二至卷四世系。",https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/sg825qsjitoo8xbd
宁都厚田严氏十二修大成族谱（江西省）,严汉祥;严以贤,严,民國37年(1948),--,始遷祖陶（又名伯生，字從善，號天民，行十三），唐乾符間避黃巢起兵，自浙江嚴州桐廬遷居贛之古虔化即今寧都太平鄉興教里厚田栗樹下。譜分譜序、凡例、敕、祠堂碑記、歷代遠祖人物考、歷代世表、古蹟、字派詩、修譜名次、領譜字號、世傳等。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/gpz4oy6de2g1kswr
宁都南云卢氏民籍十修族谱（江西省/赣州市/宁都县）,卢鹏进;卢克刚,卢,1995,--,始祖泰郎（字宗泰），唐开元元年避乱携子公明（名二郎）、公达（三郎）、公显（名五郎）由湖南常德府桃源驿（今桃源县）白马渡迁江西宁都怀德乡青音里韶坊。公明遵父旨携家定居邑之杜源（宋元时称渡溪，又名辨源，明初改称南营，后称南云），是为本谱始迁祖。 谱分十一卷：卷一新序、南云源流首序、迁徙源流总序、家乘序、历代县级以上官职名单、大专院校名录、祖庙记、村赋并序、诗、记、军民各别军由呈文详结、堂断、八修十二字派、九修十六字派、十修族谱首事名单、祠堂志、墓志铭、序、言明合同字、寿序、行状、传等，卷二至十一世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/mre19uosonnnqxmv
宁都南阳叶氏十修族谱（江西省/赣州市/宁都县）,陈礼发,叶,1994,--,始迁祖叶程，原籍不详，宋朝年间，迁到江西省赣州市宁都县。 谱载领谱字号、谱序、同记述、祠堂记、碑记、诗、服制图、祭礼、祭礼图、跋、世系、名贤录、寿序、行实、野记、节烈录、传、祭产、墓图、墓表、墓志铭、禁碑记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/y5ow1q18cn2rk1g3
宁都南必富陈氏八修族谱不分卷（江西省赣州市宁都县）,陈为汶;陈为汉,陈,民國2年(1913),--,始祖顯，譜稱三八太，世居江州。其子司顔，自江州遷虔化（今寧都）雕峰。五世孫欽，再徙雙源。始遷祖京明，名亮，顯十九世孫，明初自九硊徙居南必富。譜存序、歷任仕跡、敕諭、碑記、墓誌銘、考録、服制圖、祀産、世傳、凡例。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1qfy7ucyu4v5un2w
宁都南必富陈氏五修族谱不分卷 （江西省赣州市宁都县）,陈和中;陈维馨,陈,清道光7年(1827),--,始祖顯，譜稱三八太，世居江州。其子司顔，自江州遷虔化（今寧都）雕峰。五世孫欽，再徙雙源。始遷祖京明，名亮，顯十九世孫，明初自九硊徙居南必富。譜存世傳。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/uzdp4jwuaaus9y23
宁都下西関柯氏七修族谱不分卷(江西宁都),柯兴枎,柯,民國16年(1927),--,始祖奎，宋代由福建興化遷居莆田，再遷綏安（今福建建寧）。八世承琮生三子：一郎（諱晟）、二郎、三九郎，其中二郎、三九郎後裔多遷江右梅川、琴江、瀲水。明末族裔先後遷居寧都，清乾隆間族人建祠於寧都下西関。譜載序、目錄、凡例、家規、譜局組織大綱、條規、字派、領譜字號、詩文傳贊墓誌行述、歷代科名孝子、服制圖、祠墳圖、樂輸芳名、祠契、牌位、公產、世系圖、世傳。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/a28bq4cnf7kjmfc4
宁都下湖塘王氏十修族谱（江西省/赣州市/宁都县）,王本相,王,2023,三槐堂,始祖仁鉴，北宋葬福建建宁县。始迁祖十九世观保，明代自建宁县迁江西赣州宁都下湖塘。 谱载中华王氏图腾、中华王氏会徽、王氏十修族谱序、人文共祖、先祖源流、字辈堂号、家训族规、家庙祖堂、历史文献、源流世传、编后语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/mjfww8aqp6jgcd1k
宁都三槐王氏泥田重修族谱（江西省/赣州市/宁都县）,王磊明;王保生,王,1995,三槐堂,始祖溥，宋代由金陵（今江苏南京）宦迁江西南丰。十世秉澄（字本澄），明代前期迁广昌千善里之符竹。始迁祖十四世惟苍（名长，字紫松），再迁宁都怀德乡二十一都黄泥田。 卷首序、昭穆图、先贤行实、敕封、碑志、传赞、诗文、记序、节烈、原跋、世系，卷二至五世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bmqvnshqz4y3h3mn
