谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
庄氏祖谱（福建省泉州市金门县）,庄金洞,庄,1983年,--,始祖森，字文盛，唐代入閩。始迁祖貽力，清季移居福建金門县。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wwmi2z3fd7odsunu
庄氏浦东横沔西里支谱（上海市/上海市/浦东新区）,庄家汉,庄,2012,--,始祖鹤臯，本姓钱，元末上海县城西王湖桥（今属上海闵行华漕乡）人，举兵抗击朱元璋，兵败籍没。鹤臯三子流（字天远），明初隐居浦东川沙城之西里，改姓庄。始迁祖十一世万正（字昭临）、万孚（字二官）、万巖（字廷诤），清康熙二十年迁居浦东横沔西里。此为馆藏XP28439的复本。 谱载横西支谱篇、吴越春秋篇、始祖鹤皋篇、宗亲世系篇、宗亲人物篇、横西老谱篇、赞助名单、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hd5tgaomopag5w9u
庄氏历代祖宗简记（广东省/广州市/番禺区）,佚名,庄,2002,--,始祖庄贞，宋末，由河南省，迁杭，八世始迁祖庄可隆，从广东省阳江市迁到广州府广东省广州市番禺区，迁徙时间不详。 谱载历代祖宗简记、世系、世系图。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/7dnrzlchwf78yrqn
庄氏桃源十二世青阳始祖祐孙古山派世系谱牒一卷（福建省泉州市晋江市）,庄铭颂;庄聪生,庄,--,--,始祖森，字文盛，原居河南光州固始县，唐光啟間從刺史王潮入閩，卜宅永春桃源里蓬莱山麓。始迁祖祐孫，号古山，森十一世孫，南宋时自福建永春析居泉州青阳里。複印1999年抄本。书名据封面题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pe4tr172ghapwgoy
庄氏材财家传（福建省/泉州市/晋江市）,王翠玲,庄,2012,--,始迁祖庄佑孙（谥古山）原籍本河南光州固始县人士，宋朝南迁福建泉州城，后因欣赏青山的风景秀丽，于是定居青阳（今隶属于福建省泉州市晋江市青阳街道）开基。 谱载目录、故居全景、前言、序言、宗亲总会长献词、公传传略、祖像村貌、故居家宝、世系裔孙照、全家福、祖祠典礼、清明祭扫、世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3j1rtu6wt4x5pt4t
庄氏族谱（云南省保山市）,庄和坤,庄,--,--,始迁祖元童，姓章，明代人。後裔改姓庄。複印1997年铅印本。书名据书衣题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tczprfjw5j4f9vau
庄氏族谱（台湾省）,不详,庄,1977年,--,始祖森，字文盛，原居河南光州固始县，唐光啟間從刺史王潮入閩，卜宅永春桃源里蓬莱山麓。始迁祖耀宗，清代再徙台湾。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8bvkvpeowffn3ai4
庄氏族谱（台湾省）,庄鸿滨;江万哲,庄,1965年,--,始祖森，字文盛，原居河南光州固始县，唐光啟間從刺史王潮入閩，卜宅永春桃源里蓬莱山麓。始迁祖耀宗，清代再徙台湾。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/mo2fosmjvsevxuir
庄氏族谱（台湾省花莲县）,不详,庄,1957年,--,始祖森，字文盛，唐末入閩。始迁祖杉，行三郎，元季移居福建漳州南靖龜洋。後裔再徙台湾花蓮县瑞穗鄉。书名自擬。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5346gheom9gm3mln
庄氏族谱（台湾省台南市）,庄中毕,庄,--,--,始祖登尚。始迁祖俊賢，清代移居台湾。後裔散居台南县白河镇等地。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/el9hct12ejz9o3qc
