谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
坡山朱氏宗谱（江西省/宜春市/高安市）,朱善彦;朱运亨,朱,2005,世恩堂,始祖胜非（字藏一，号是翁），宋代自安徽五河宦居江西高安。其子宏毅（字梦炎），赘高安城中。始迁祖六世建德（号茂翁），南宋代自城中徙居坡山。清人朱轼出于此族。 卷一论、阙疑、辨异、解惑、诰敇、宸章，卷二像赞、基图、第宅、坟墓、祀典、土田陂塘、道路桥梁、风俗、物产、列传，卷三行状、志铭、祭文、著存录、奏疏、家训、艺文，卷四至十七世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/58xe71rjfpavogoj
坡尾楼刘氏族谱（广东省/揭阳市/揭西县）,--,刘,1992,--,始祖昆峰，明代人。后裔散居揭阳县等地。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/c475simw631c1yv5
坡坪李氏族谱（广东省/茂名市/信宜市）,李锦维,李,1990,--,始祖叶其。子季知，清康熙年间负父骨灰自罗平（广东云浮市）迁居信宜坡坪（茂名市信宜市白石镇）。 谱载序、谱例、民国三十六年族务公告、文献拾录、白石李氏各族字辈表、黄丽初级小学记事、坡坪李氏奖学理事会章程、中专毕业以上学历名录、副科长级以上职务名录、耄寿录、祠堂表、宅里表、流水图、流水表、补遗等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/m58ensvvghcfbabh
坡坪李氏史集（广东省/茂名市/信宜市）,李铭维,李,2012,--,始祖火德（原名炳凤，号闽海，行四），宋宝庆年间自福建汀州移迁上杭县。十五世孙会明（字叶其），子季知，清康熙年间负父骨灰自罗定罗平（广东云浮市）迁居信宜坡坪（茂名市信宜市白石镇）。 谱载李氏史料、重建坡坪李氏宗祠、黄丽头老屋、重教兴学、热心公益、名人传略、什锦编、实业编。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/rweld1nz2iee7dmq
坑头垟张氏家乘（浙江省/丽水市/青田县）,张宗钦,张,2003,--,始祖阐(字大猷)，南宋由福建迁居温郡慈湖（今属浙江省宁波市江北区慈城镇）。始迁祖五世孙士钦，元代迁坑头垟(今浙江省丽水市青田县仁庄镇垟坑村)。 谱载缘起、谱序、源流考、传记、辈行、世系图。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ckmmj9thb5anr6iu
坑头丁氏宗谱.大筠（浙江省/丽水市/缙云县）,丁文参,丁,2019,--,始迁祖洙，南宋任江西转运使，仕满还乡定居浙江省丽水市缙云县龙津坊翠微山下，称坑头丁。 谱载编者话、丁氏源流及迁徙、宗谱理事会成员名单、重修谱序、修谱乐助功德录、世子行排列、长寿录、敕令、仕宦、学历、学田、祠记、传记、坟图、源流世系图、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2bw4au8nx2udcj3z
坑边黄氏宗谱图（福建省/泉州市/晋江市）,黄允铭,黄,1988,--,始祖守恭，唐代人。始迁祖庆卢，宋代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/lm3t4kdgy1ygoow9
坑西颍川郡陈氏宗谱（浙江省/丽水市/庆元县）,陈建水,陈,1988,--,始祖丹一。始迁祖武，自浙江温州移居景宁县梧桐村（今属沙湾镇）。 谱载序、赞、世系图。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bplvw844rs6c7hxu
坑葛竹赖氏族谱（福建省漳州市南靖县）,不详,赖,1924年,--,始祖忠誠，東晉時入贛州。始遷祖延興，明代人。書名據書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4schg799yit5mn1e
坑背汤氏族谱（江西省/萍乡市）,汤任光;等,汤,1995,敦本堂,始迁祖彦恭（字广辅，号敬如），明景泰间由江西吉安府永新县夏阳市江迁居萍西福寿桥，复迁坑背。长子楚英（字体琼，号瑶轩），世居坑背。 卷一序、凡例、家规、派行引、陈设图、仪注、祠图、墓图，卷二至三文献，卷四至八世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vunjtmgba2ybmk19
坑东固塘文氏族谱不分卷（江西省吉安市永新县）,文应梦;文耕心,文,清乾隆15年(1750),--,始遷祖時，字春元，行四，後唐同光三年自蜀宦居江西吉安府永新縣固塘。存卷載歷朝序文、續修序文、聖旨勅命、宸翰、蜀郡先代文獻、世顯祠（春元公文時）文詞、信國公遺翰、六義堂文詞、坑東文獻等。書名據譜序題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/nsyuym7zo63ld4z7
坑尾许氏族谱.福建泉郡（福建省/泉州市/惠安县）,许智,许,2007,--,始迁祖弼，明代从福建晋江石龟迁泉州惠安县。 谱载前言、序、坑尾文物古迹、许姓宗祖播迁稽古录、许姓同宗支系源流改、许姓堂号之由来、坑尾村许姓繁衍世系图、许姓入闽始祖天正公、刊、坑尾村许姓人物篇、族谱编委会、编后语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/c537kytxii42yudc
坑口黄氏族谱（广东省/江门市/新会区）,佚名,黄,不详,--,源深，由珠玑里迁古冈杜阮，是为世祖。至四世祖大庆，自杜阮塘园村迁至坑口村，是为始迁祖。 谱载坑口黄氏开族记，坑口村黄氏世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/fsnj9t7j7mqzqljj
