谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
石城羊谷潘氏族谱不分卷(江西石城),潘鲁珍;潘民吉,潘,清道光22年(1842),荥阳堂,始祖六郎，原籍閩汀三洲，南宋咸淳七年官任石城縣尉，遂定居邑之河東，名其地曰潘家坊，即今溫坊塅。始遷祖十二世鳳霄（字雲儀），明代自濯龍遷居羊谷。譜存序、目錄、凡例、祭祀禮儀、祠堂圖、屋圖、字派、世系、行誼、懿範、山租、祭租、山界錄、案卷合同、地墳圖、跋、修譜人名、領譜字號。（館藏：1059363-383為此譜之五修本，館藏：1054080-102、1058925-949為此譜之六修本）,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/voatuvds8xkv3si4
石城羊谷潘氏六修族谱不分卷(江西石城),潘六郎;潘腾霄;潘勲;潘凤霄,潘,民國15年(1926),--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6rfmy3js6bt4l7pc
石城羊谷潘氏五修族谱不分卷(江西石城),潘孚友,潘,清光緒12年(1886),荥阳堂,參見清潘魯珍修《[江西石城]石城羊谷潘氏族譜》四修本條目（館藏：1059442-451）。始祖六郎，南宋咸淳七年官任石城縣尉，自閩汀而定居石城河東潘家坊，即今溫坊塅。始遷祖十二世鳳霄（字雲儀），明中葉自濯龍遷居羊谷。譜分序、源流圖說、服制圖、碑記、目錄、凡例、家規、祭祀儀禮、祠堂圖、屋圖、字派、世系、新丁、行誼、懿範、節烈、山租錄、祭租、山界錄、墳圖、修譜人名、領譜字號、跋。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qtw4ww1x2emivtwv
石城羊谷潘氏七修族谱（江西省/赣州市/石城县）,潘松根;潘焕新,潘,1993,--,始祖六郎，原居闽汀三州，宋咸淳七年辛未官任石城县尉，致仕后遂居于邑之河东焉。始迁十二世祖凤霄（字云仪），明朝年间自濯龙迁居羊谷焉。 一册谱序、编写说明、凡例、家规、祭祀礼仪、屋图、字派、世系图、世传，二册至二十三世系图、世表，二十四册行谊、懿范类、节烈纪、山租、义助祭租，二十五册山界录、案卷合同、坟墓、七届局人名、七修谱谱箱字号、增本、新丁芳名、原序、原跋、原世传、祖牌复位捐资芳名、文化经济状况、编后语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/l7g7i35fqk21rhw7
石城罗溪陈氏九修族谱十六卷(江西石城),陈汇东,陈,民國17年(1928),--,始祖萬全（又名十郎，字彥升，原派叔高），元末居寧都雙溪。始遷祖孫文旺（名元榮，字仁可）、文發（原名元庸，字用可）、文燮（原名元莊，字立旭），明初徙居下鄉蜀田，復遷石城羅溪，文燮後裔分又徙會昌、雩都（今于都）。卷一序、修譜首士、領譜人名、凡例、完糧規則、家規、家訓格言、族約格論、藏譜規約、封贈義門、人物誌題辭、仕宦、貢士、鄉飲、國學、鄉學、畢業、節婦、壽考錄、族匾、家課敘、學田啟、義館考試賀儀及學田、年號甲子，卷二記、合同、文傳、壽詩序、祠聯、祭祀禮儀式、祝文、田山界，卷三至四世系圖，卷五至十六世傳。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/n1fftj0vedtvbiva
石城县罗溪太原温氏十修族谱□□卷(江西石城),佚名,温,民國32年(1943),--,參見溫達望修《[江西石城]寧石羅溪太原溫氏九修族譜》條目（館藏：1063202-3210）。始祖誗（號衡齋先生），唐開元元年宦居虔州萬歲里萬田（今寧都縣萬斛里背村）。始遷祖時發（小字亂郎），誗二十四世孫，明永樂十二年自寧都漿溪遷居石城豐上里羅溪。存卷皆世系傳。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ir6ua06yrj132g8t
石城县汉溪李氏九修族谱十卷（江西省）,李迪廷;李金生,李,民國32年(1943),敦睦堂,遠祖世榮，宋代自寧都琳池遷居邑之東山。始祖尚志（字箇竹），世榮十一世孫，約於元明之際自寧都東山官田遷居石城秀嶺。孫良貴（字繼竹，易字慶泉），遷居邑之罕坑，為漢溪李氏始遷祖。卷一譜序、譜跋、修譜人名、領譜字號、凡例、族規、傳家寶訓，卷二婚喪祭禮、服制、祭儀、祠堂記、祠聯，卷三至八世系，卷九壽序、傳、墓誌銘，卷十祀田、契券、合同、山界、墳圖。缺卷二、六、八。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/agmkahdz82aip6si
石城县沙溪邓氏十修族谱（江西省/赣州市/石城县）,邓绍朋;邓述盛,邓,2018,--,始祖八郎（壬午郎），原籍江西宁都下河邓坊坝，南宋人。始迁祖子日新，元至元间迁居江西石城石上里竹子坝（今沙溪）。 卷首照片、成员、源流、族规、家训、理事会、系列、艺文、人物简介、字派、旌表、文传墓志、大事记、后记、序、凡例、题名、人名、引、跋、传、墓志、善行、名节、礼仪、考，卷二至八世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/sjngf23t4smm197v
石城秋溪松阳赖氏崇恩堂四修族谱不分卷(江西石城),谢吉搢,谢,清道光11年(1831),--,始遷祖選郎，唐武德間自廣東揭陽赤竹徙居石城秋溪五子石。傳十五世至一郎，南宋人，被尊為本譜一世祖。六世伯源有子二宗福、宗祐，宗福後裔遷居瑞金下塘，宗祐（字倚天）明初人，仍居秋溪，為崇恩堂支祖。譜載譜序、凡例、字派、傳序、誥封、義舉、祭田、學田、世系圖、世系表、宗祠圖、義助、墳圖（缺冊即系墳圖）等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/si3qffdk61mke2e1
石城福田杨氏六修族谱不分卷(江西石城),杨玉良,杨,民國16年(1927),--,始祖奉珍，宋代人。始遷祖十世習昂，約於明代自江西寧都遷居石城福田。譜存序、目錄、譜例、撥立議館學租土名、族規、修譜傑士題名、領譜字號、村基址圖、屋圖、合同、分關、傳、世系、契券、墳圖、世傳等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/smlkzwukghbnyj0t
