谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
赵氏族谱.大同县杨庄（山西省/大同市/云州区）,赵培成,赵,2006,--,始祖失考不详，于明朝时期，由山西省临汾市洪洞县，迁大同市云州区峰峪乡杨庄村。 卷一谱文分述、杨庄村历史及现状、世系表、人物、家教家训、坟茔志略、字派参考，卷二谱外记，赵氏史略、古今人物、传统俗仪、常识撷录、自然文化景观、故事传说。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ohobm21iwjf76yxt
赵氏族谱,赵赛,赵,民國,天水堂,存卷12,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/s71ijtx5c79gsxye
赵氏族谱,不详,赵,民國36年(1947),天水堂,存卷爲泉水支文雍公房世系。存卷十九。書名據版心、書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/sbq5r6yp4dlbremx
赵氏族谱,赵赛,赵,民國,天水堂,卷十世系，卷十二年表、派次紀、雜文、别録。存卷十、十二。書名據版心、卷端、書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hh19lfazm7rt7u3p
赵氏支谱（江苏省/盐城市/阜宁县）,赵长财,赵,1995,半部堂,始迁祖士勇，于清嘉庆年间由都梁(今江苏省淮安市淮安区流均镇都梁)迁青沟里(今江苏省盐城市阜宁县罗桥镇青沟村)。 谱载支谱序、谱例、七律、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/x223h7mfakz3xe6x
赵氏支谱十二卷末一卷（安徽省安庆市桐城市）,赵后亿,赵,清光緒五年（1879）,明德堂,始遷祖藻，字世元，號文卿，行二（一作行一），宋淳祐十二年自江北移居桐城清浄鄉。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2ddr7cf6mt3l3hyk
赵氏支派宗亲谱书第四部（山东省/滨州市/无棣县）,赵树岭;赵连仲;等,赵,2020,--,始祖寰，祖居山西西安府乐亭县（或为今河北乐亭）。始迁祖其孙喜富、喜贵，明永乐二年迁济南府武定郡海丰县（今山东无棣）古城北安保庄二家，今名双堠村。 谱分经谱一册，纬谱一册：经谱载编委合影、编者按、序言、筹划领导小组、世系总图、祖训族示、谱例、序言合辑、字辈、人物春秋、功德榜、各支世系图、人文后记，纬谱载编委合影、编者按、序言、筹划领导小组、世系总图、祖训族示、谱例、序言合辑、字辈、人物春秋、功德榜、各支世系录、人文后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/emusf2me3ox8b3n1
赵氏念初族谱不分卷（江苏省泰州市兴化市）,赵恭生,赵,清同治12年(1873),--,残本,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/gqndm2f4rzwrjp4s
赵氏念初族谱不分卷（江苏省泰州市兴化市）,赵恭生,赵,清同治12年(1873),--,始遷祖珪，字彦敬，行福一，明洪武初自山陽遷興化縣城北郭，五傳而開四房。譜載敘、凡例、得姓考、塋域圖、世系、世次、祖訓、家傳、古格言、祠規、祭規、田房祭产、歲入、錢漕定額。内經濟史資料頗爲豐富。書名據書名頁題。五修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/yjd6u1nnh8y9asqz
赵氏志（浙江省/丽水市/缙云县）,赵子昌;赵章格,赵,1997,--,始祖概，北宋名相赵普三世孙，自洛迁亳。始迁祖期（字友约，行主十三，谥忠简），概五世孙，宋建炎南渡，自亳移居云之云塘。期曾孙五，三趋禁侍，一领外藩，位至方伯，族盛丁繁，于是而东门、而北门、而乡郡矣。“蒙城”乃其裔孙爵号。 谱载序言、目录、修谱告族人书、凡例、修谱理事会名单、乐助芳名榜、序跋、规约、源流、大事记、宗规、排行字、人口资料、本族之最，存谱册目、居徙里第名录、村史、世系图、昭穆、命名取字考、丝纶志、教育志、崇祀志、恩荫志、选举志、动劳志、宦绩志、忠义志、武功志、理学志、文苑志、孝义志、方伎志、隐逸志、妇德志、荣寿志、职官表、风俗志、古迹、禋祀、产业、陵墓、传记、艺文内集、编后记。世系载至第四十世“远”字辈。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8pxbrxzvu5gkwq7e
