谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
杨氏族谱（河南省/周口市）,杨文现;杨文兴,杨,2006,--,始迁祖广乾、满乾，于清康熙三十四年间徙居河南周口颖河南岳家陵杨家营居住，满乾出姓于河北李双庙姑母家继嗣，更名李环，为李氏宗族之始迁祖。 谱载杨氏文化研究会名单、家族派别谱字一览表、原序、修谱序言、家族考、杨广乾家谱、杨满乾家谱、第四次续修后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hm233infct52bnot
杨氏族谱（河南省/信阳市/浉河区）,杨万军,杨,2013,四知堂,始迁祖士元，清康熙年间从湖北麻城孝感乡插荒至信阳西南青河村马家畈三斗冲（今属浉河区）。 谱载谱序、凡例、姓氏源流、世系生平、墓碑、附录、后续篇。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/djw4zeh38acfuble
杨氏族谱（河南省/信阳市/新县）,杨裕锡,杨,2000,四知堂,始祖明八，元末自江西乐平县婺源山泥港口小堰山移居湖北黄州中和里土墩头。始迁祖开四，明八第四子，明洪武二年再徙河南新县千斤乡。 卷上序、源流考、人物、家教文化、祠庙坟茔、高峰祠谊公世系，卷下青莲祠经公世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/n6c9csl8udy2cmgk
杨氏族谱（河南省/信阳市/光山县）,杨新光,杨,2012,四知堂,始迁祖千镒，明洪武年间从江西省鄱阳县迁河南省信阳市光山县柴山堡梅花店。 卷首上前言、凡例、统谱序、老谱序、杨氏源流、族望赞誉、文化经典、古今人物，卷首下杨氏光彩、宗族联谊、族规家训、派言辈字、宗祠墓志、古迹遗韵、杨姓掌故、统谱纪事、儒家经典、民间常识、后记，卷一上文字部分、世系表，卷一下世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8donf7zxqwaja6o0
杨氏族谱（河南省/信阳市/光山县）,杨新光,杨,2012,四知堂,始迁祖载春，于明末由江西省九江市柴桑区迁河南省信阳市光山县。 卷一至卷二支系、卷三宗谱序、家训、世系表，卷四至卷六世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zupmzko9rbta2nmc
杨氏族谱（河北省/沧州市/盐山县）,杨汝波等,杨,民国25年（1936）,--,太祖景，生五子，籍永平府滦州昌黎县曾家湾大杨庄，始迁祖兄弟三人，于明永乐二年奉旨南迁，长清占盐山县东南乡高家湾，次静居山东滨州石桥，五显占籍无棣（庆云县）东南乡茂杨庄（盐山庆云古属河间府）。三、四在原籍守祖，厥后移居盐山所管太平店城南杨大靳家、杨宵寤、杜树刘、柳行张、前翟等处 族谱目次、家谱续编序集、茔图；家谱续编序集、诰赠、诗文、墓志铭；河邑；西杨家、东杨家、杜树刘、杨肖寤庄；茂杨家、柳行张家、前翟家、大靳家、何家庄。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/d8ibdk7nbuleqo34
杨氏族谱（河北省/沧州市/献县）,杨润生;杨凤桐,杨,2015,--,始迁祖冯楷，明永乐二年由山西洪洞县安西村奉旨迁河北献县城东北景城地方鲁安庄村。 谱载题词、谱序、联名记世图、世系、行传。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/o8qjmwv9w7qperoa
杨氏族谱（江西省/赣州市/兴国县）,杨德富,杨,1996,怀德堂,始迁祖奇明（字如月），清代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ll8dlulfkym2lrl1
杨氏族谱（江西省/宜春市）,杨奎洁,杨,1989,双环堂,始迁祖允昌，元代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ym7k7ga8p8pffweq
杨氏族谱（江西省/吉安市/吉水县）,杨上华,杨,1996,弘农郡,此谱分《古代公谱世系》和《弘农杨氏世系》，统编总序，古代公谱世系，弘农杨氏源流世系等。先祖为东汉杨震，始迁江西吉水始祖辂，唐官吉安刺史太守，妣郑生、郭氏、李氏、陈氏，生子九：云嶙、云峦、云岩、云嵋、云岫、云拔、云宽、云伯、云定。 谱序、题词、源流序、世系表、凡例、世系总图、弘农堂杨氏各公房。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/onvpwimqiapevrkh
杨氏族谱（江西省/南昌市/南昌县）,杨喜仔,杨,1997,--,始迁祖邦美，唐代从湖北省黄冈市黄州区迁居江西南昌县。 谱载新修族谱序、言、文、历代修谱序言及译文、诰敕、像赞、先祖传记、世集诗永、迁居记、字派、家规、杨氏世系总派、杨氏各支杰世系图及详表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/g5fyia18nrp7rrz6
杨氏族谱（江苏省/连云港市/东海县）,杨继先,杨,2000,世德堂,始迁祖仁义（字雨和），安徽当涂人，明洪武间卫戍江苏东海，遂家焉。 谱载序、族史资料、族人守则、历代名人、索引、世系、编后语、通讯录等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dxtu8peess75vhpn
杨氏族谱（江苏省/扬州市）,杨兆星;杨兆荣,杨,2010,--,始迁祖隆五（字伯起），原籍姑苏（今江苏省苏州市），明初北迁邗东带水东杨本巷（今江苏省扬州市江都区大桥镇杨家巷）。 卷一谱序、凡例、祭约、祭文、功德榜、诰命、传、赞、行略、行述、感言，历次修谱名氏录、修谱请谱名录，卷二世系图，卷三至八世表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tagz1hrw3tkle9hb
杨氏族谱（江苏省/扬州市）,杨恒林,杨,2018,四知堂,始迁祖失考，世居江苏扬州江都区大桥镇杨桥村，本谱从十二世开始记载。 卷一图腾、字派、序、家训、族规、世系，卷二至四世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/iyz11l1o1uw30p6w
杨氏族谱（江苏省/扬州市/江都区）,杨麟堂;杨龙章,杨,2014,四知堂,始迁祖其章，清乾隆由江苏丹阳徙居维扬江都。 卷一祖像、开天辟地图、谱序、像赞、丧服图、五服图、凡例、合族所当义举者四、合族所当勉戒者六、族约、族禁、家规、赞、事略、世表，卷二寻宗探源、名人荟萃、繁衍变迁、取名派字、前言、族谱序、传、赞、简介、宗支人物录、后记、续修族谱名氏录、执谱录、备忘录、世系图、世表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ijzcamqeqqhzr1ny
杨氏族谱（广西壮族自治区/百色市/凌云县）,杨光壁,杨,2019,--,始祖继业，北宋初授左军都督招讨总统大元帅、太保大将军。业三十四世孙光贤约于清代迁四川酉阳（今属重庆）大江里。始迁祖昌贵，为光贤之子，由蜀迁广西凌云县平乐分司上救亭打岩屯，后复迁邑之逻楼外亭未村陇万洞。 谱载族谱摘要、字派、碑、九族、序、宗堂条约、宗派、世系、对联等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/mfxy7dd1dnpyr1zt
杨氏族谱（广东省/韶关市/曲江区）,杨氏族谱编委会,杨,1993,--,始迁祖德华、法传等，明代移居曲江。支祖模、醮凤等，清代再徙马坝小坑。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ku1ulyhs9zn6mkwc
杨氏族谱（广东省/茂名市/电白区）,杨桂青,杨,1990,--,始迁祖仁寿（号朝凤），南宋宋光宗年间从广东省潮州市迁居茂名市电白区爵山。十五世孙有光（字廷佳，号德厚）又迁邑之南海街道霞里村。 谱载世系图、杨氏家谱节略、序、世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/uaknediwks31x5oi
杨氏族谱（广东省/清远市/佛冈县）,杨伟之,杨,1981,--,始祖善庆，宋代人。始迁祖帝存（又名纲，号云兴，行一），清代由番禺县塱贝村移居清远古洞村（今属佛冈市）。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5oxzmm34iiltdyox
杨氏族谱（广东省/河源市/龙川县）,合族,杨,1999,--,始迁祖元珍，元代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/czo8exqni9ek1dm9
杨氏族谱（广东省/河源市/龙川县）,杨荣琨,杨,1998,--,始迁祖万春，明洪武元年由江西兴国县成水渡头油都竹坝杨家庄迁居龙川县，洪武十四年至邑之汤湖立业。 卷上前言、总序、历代帝王、中国历代年表，木本水源寻初祖、周代封杨始为姓、秦汉望族出弘农、魏晋南北为勋贵、杨隋王朝大统一、辅佐李唐十一相、满门忠烈杨家将、宋明鼎盛江南城、百世其昌遍全球、姓氏文化留青史、历代名家垂典范，卷下捐款芳名、谱序、例言、历代科甲缨爵录、名人录、烈士英明录、人物传略、居住分布图、世系、编后语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/g0rxizulczl07rkm
杨氏族谱（广东省/梅州市/丰顺县）,杨玉清,杨,1989,--,始祖云岫（名耸，行五），生于唐末，卒于宋初。始迁祖琐（字阿太，行三），明代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/rs8h6yzdhi7ov515
杨氏族谱（广东省/梅州市/梅县区）,不详,杨,1989,--,始祖云岫，唐末刺潮州，遂移居梅州，卒于宋初。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bven85m2qjnivlz9
杨氏族谱（广东省/梅州市/平远县）,杨秉彝,杨,1999,--,始祖云岫（名耸），唐末刺潮州，遂家梅州，卒于宋初。始迁祖三义、孝生，元代移居平远黄畬镇。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dbunini99mfryl2k
杨氏族谱（广东省/梅州市/平远县）,合族,杨,1999,--,始迁祖三义，五郎子，元代人，生长连城，葬江西寻乌县八富堡罗庚山深坑，妣黄氏，生四子：呈旺、义达、王宝、呈政，公殁后，呈旺兄弟四人由连城县抱父骸携母迁居广东平远黄畲隔里上屋立业。 序.杨氏族谱序..杨氏宋朝老谱序.杨氏明朝老谱序.杨氏三修族谱序.杨氏续族谱序.杨氏四修族谱序.杨氏五修族谱序.鳝堂杨氏源流旧谱序.续修谱例.植公墓志.杨时公宋史本传.龟山公墓志铭.杨迪公墓志铭.杨南轩公家传.杨茂生公家传.南岩通城矜民点灯碑记.三义公蒸尝序.杨氏亲睦会序.附录.龟山公像.龟山公像赞.杨三义公坟图.杨三义妣黄氏坟图·杨呈旺公坟图.杨西霖妣谢氏坟图.南轩公夫妇暨杨氏诸坟图.杨东山公坟图.杨东山祖妣钟孺人坟图·杨平川公坟图.杨昆山妣陈一娘坟图.杨原白公坟图.华宇公妣韩氏夫妇坟图.杨维桥公坟图·杨维桥妣潘氏凌氏合葬坟图.杨翘松公坟图.杨翘松妣韩氐坟图.杨召溉公坟图.杨攀桂祖妣凌孺人坟图.杨炫集公坟图.杨云魁妣韩氏坟图·杨拔龙公坟图.杨仙洲公坟图.杨氏族谱世系渊源...,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/y36ok8beoh412z5l
杨氏族谱（广东省/揭阳市）,佚名,杨,1989,--,谱奉西周康王时代杼为受姓一世祖，第八十一世伯九郎（谥绵基）原籍汀州府连城县杨家坊，约宋末赘于广东丰顺县莳螺洋罗氏，为丰顺始迁祖。传至第八十七世培（号怀东），明代中期由丰顺县水头洋移居揭阳新寮大埔，为揭阳始迁祖。 谱之前半册是1989年丰顺九修《杨氏家谱》之铅印本，载历次修谱序、一世至八十八世世系传，后半册是手写揭阳大埔始迁祖培以下世系传。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/h708rrklrag2la8r
