谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
中华龙氏家谱模式：□□龙氏（全国）,龙熙辑,龙,2022,--,中华龙氏人文祖、零陵太守龙（述）伯高公。伯高公，名述，字伯高，汉京兆（今陕西西安市）人，生于西汉哀帝元寿二年（公元前1年），卒于东汉章帝章和二年（88），享年89岁。其初修龙氏家谱，开创龙氏璀璨的“敦厚周慎”文化，奠定了龙氏历史文化的基石，是中华龙氏当之无愧的人文祖，是中华龙氏历史上连贯世系记录完整又人口兴旺的零陵系血缘始祖。 本谱载溯源篇，薪火篇，XX篇，祖陵篇，纪事篇，纪念篇，《龙鉴》简介，编后寄语等,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/w6ev2fyzv7qbcojh
中华龙氏家谱模式（全国）,龙熙辑,龙,2022,--,不详 不详,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5dnpflwe7g3wqtmu
中华龙氏安化族谱（湖南省/益阳市/安化县）,龙范秋,龙,2005,--,迁安始祖龙贵(字朝暹)，原籍不详，元朝时期迁安化排门为一甲始祖(今湖南省益阳市安化县)。 谱载序、家书、凡例、概述、大事记、源流考、派语、新增家训十则、始祖陵园复修记、陵园概貌、墓志铭、七修谱成、陵园竣工祭祖文、陵园禁碑、建立联席会的决议、联谊会章程、世系纪、人物篇、艺文篇、文献重刊、捐款名单、历代纪元表、七届族谱告同胞书、后序。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4nvasx33y8eh9ald
中华龙氏安化七修族谱（湖南省/益阳市/安化县）,龙范秋,龙,2005,--,谱以时霶公长子贵公字朝暹，行九郎为一世祖，居安化排门，为一甲始祖。二世天祥公，三世志道公，生八子：聪、义、泉、美、明、敬、忠、兴。天祥公率孙思泉迁县治，聪、义、美三公仍居排门，明、敬、忠、兴四公徙外省。1937年安化四房建宗祠于排门。思泉公生五子：必升、必晟、必昌、必端、必竣，衍五房。1942年泉公裔六修族谱，2005年七修。谱以思泉为安化一世。十九世龙锡庆，官浙江布政使。派语：贵天志思必，水祖凤大生（时），惟德嘉山在，来登应可知，云腾开泰运（甲第），雨化际昌（良）期，蔚起才原盛（盛世鸿勋业），传家泽远垂（燕翼贻）。 不详,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zzvtee7t6n35tnyu
中华黄氏历史渊源暨湖广善化世系考略（湖南省/长沙市）,黄茂群,黄,2005,荣德堂,1368年黄均益四子自江西洪州南昌府丰城县瓦子街徙湖湘，黄国璋居嵘湾镇，黄国宝居大石潭，黄国淇居善化卷石湾，为善化黄氏开基始祖。 不分卷，谱载序、黄氏最古老的族姓之源、血的教训值得注意、考古发掘对古黄国及其黄氏考证无误、万派朝宗江夏堂、从江夏郡到湖广道善化县,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/95s6c2cqpmrzhy89
中华黄氏历史渊源暨湖广善化世系考略（湖南省/长沙市/长沙县）,黄茂群,黄,2011,--,始迁祖国淇，明初自江西丰城迁湖南善化县（今长沙县、望城县）倦石湾。书述江南黄氏源流及善化四贵堂黄氏之世系。国淇十八世孙传裕生四子，其后为四贵堂支。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ym4mgsvlxhhs55i2
中华黄氏历史渊源暨湖广善化世系考略——善化黄氏四贵堂续谱（湖南省/长沙市）,黄茂群,黄,2013,--,始祖瑕（字伯庸），五代避乱自浙江金华府浦江县浦阳镇迁居分宁双井，再迁南昌府丰城县沇江。始迁祖十六世国璋（字髦士）、国宝、国淇（又名国琦，号锦周），元末明初迁居江西吉安府泰和县，明洪武初复迁湖南善化县（今属长沙），国璋居溁湾镇，国宝居大石潭，国淇居倦石湾。合族建祠于倦石湾（今长沙县北山乡倦石村）。 谱载序、中华黄氏族源考证、万派朝宗江夏堂，善化倦石黄氏家庙、善化黄氏四贵堂、中华赢姓黄氏世系源流考、江夏堂世系表、赢姓黄氏祖宗远古溯源、赢姓黄氏源流迁徙略图、历史文献注解、跋。（可参见馆藏：XP11412）,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/nliq8ln9u86mczjq
中华黄氏新淦总谱（江西省）,黄发仁,黄,2007,江夏堂,始迁祖不详，新淦黄氏源于三个支祖，其一金华族始祖黄玘与黄瑕于唐朝时期由江西省南昌市迁江西省九江市修水县，其二巴山族始祖黄高显，迁徙源流不详，其三邵武族始祖黄巽于宋大中祥符甲寅年由湖南省岳阳市迁江西省抚州市乐安县。 上册题词、祖公像、凡例、谱序、功德榜、宗祠、祖源、名人录、名人传记、附录、编后记，下册世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/b9154xzq8tv3a72r
中华黄氏大典（不详）,观文,黄,2005,香港天马出版有限公司,本书介绍中华黄氏之历史、文化及其史料。 中华姓氏文化、中华黄姓本源、黄氏古今名人志、当代黄氏部分人物志、附录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tkbxll8mi1ib43d7
中华黄氏大典第二集（全国）,观文,黄,2006,--,此为观文主编《[全国]中华黄氏大典》（馆藏：XP4908）之续集。书内主要介绍中华黄氏之历史、文化及其史料。 谱分六篇：篇一中华姓氏文化遗产，篇二中华姓氏源流，篇三中华黄氏本源考，篇四中华黄氏古今部分名人志，篇五中华黄氏当代部分名人志，篇六附录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/w81sew69tz4yza1g
中华黄氏传人.典藏黄乃裳（福建省/福州市/闽清县）,黄世宏,黄,2013,--,本谱主要记载黄乃裳有关文史资料，黄乃裳（原名久美，字绂丞，号慕华，晚号退庵居士），清末民初仁福建省福州市闽清县坂东镇湖头村人。 卷一序、前言、凡例、题词、中华黄氏、八闽黄氏、海外黄氏，卷二论道黄乃裳、印象黄乃裳、黄乃裳著述、传奇黄乃裳、附录，卷三黄氏传人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/h6muiyrhkhysoip3
