谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
山东章东柏氏族谱（山东省/济南市/章丘区）,柏鉴增,柏,2016,--,始迁祖明（字自明），明初自河北省枣强县迁居山东章丘县城东立大柏家庄。孙派分七房：世昌迁邑之上柏庄；世盛迁邑之沟南庄（今小柏家村）；世兴迁十九郎庄；文用迁山南头庄（今邹平县临池镇柏家村）；武用迁坦上庄； 絪用迁相公庄镇蔡庄；见用迁松柏庄。 卷一名单、合影、题词、叙、凡例、序、前言、凡例、世系图，卷二至三世系图，卷四世系图、家族史料、辈分用字、族训、名录、人物、艺文、祭祖文、渊源、历史背景、名人、分布、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vstsbygvtlvl7g3s
山东章丘程氏族谱（山东省/济南市/章丘区）,程自俊,程,2016,--,始迁祖得甫，明洪武二年由冀州枣强徙迁居章丘县东三里查旧小楼村，后又迁移到侯家村。 谱载编修小组、序、凡例、世系图、字辈谱、世系表、后记、族迁说、程姓起源。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zsedrjgs88dn646c
山东章丘相公庄王氏族谱（山东省/济南市/章丘区）,王砚田;王庆康,王,2019,龙溪堂,始迁祖琛，原籍山西长治秦家庄，后迁直隶冀州府枣强（今河北枣强）县城东南二里王家洼，明洪武二年携妻及二子士礼、士成复迁山东章丘相公庄。谱以士礼、士成为世系一世。 谱载凡例、序、纪事、字辈、世系、勘补、祖训、民约、庄景、居所、家祠、墓地、英烈、楷范、贤达、人物、附录、来访、募捐、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/uu3t97oyc4yzaitj
山东章丘康家庄董氏家谱（山东省/济南市/章丘区）,董光旭,董,2020,--,本谱董氏始迁祖士安士云祖原籍直隶冀州枣强县王善友村，自明永乐二年徙居章丘康家庄。士安祖子二鉴、茂，茂由康家迁居岳家寨，第九世随龙祖、御龙祖由岳家寨迁崔家。 卷一（卷首）图腾、家训、董子简介、祭文、谱序、名单、照片、渊源、名士录、家庙简介、字辈、续谱说明、捐款名单、岳家寨崔家牒谱，卷二卷三士安支牒谱，卷四士云支牒谱，卷五卷六康庄记忆。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9h7p86boc4uud4lq
山东移台潘氏家谱（台湾省台北市）（台湾省/台北市）,潘云程,潘,1980,--,始祖节，唐代入闽。始迁祖必达（字天廷，号正直）、光义（字宜仰，号正甫），支祖洪德，清季移居台湾省台北市。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/yyfqk9y1ufgdee8s
山东禹城张集乡大谢庄范氏宗谱（山东省德州市禹城市）,范盛岭,范,1999年,--,始遷祖雙全，明末清初移居山東禹城張集鄉大謝莊。譜載上古以來范氏世系圖及大謝莊八世至十二世人物簡歷。書名據封面題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/oo2b4xfzn1ow4kmc
山东省龙口市黄城丁氏族谱（山东省/烟台市/龙口市）,丁毓志;丁尔晸,丁,2001,--,始迁祖丁公黎氏，率二子于明代初年由山东诸城县藏马山南之小天台，即今胶南市大村镇迁至黄县城，落户西关。 上册谱序、凡例、茔图志、茔域、坟墓综合统计、茔葬名录、族源考、世系、行传，中册至下册传略。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/mnfemh1fwl1okzwp
山东省龙口市黄城丁氏族谱（山东省/烟台市/龙口市）,丁尔晸,丁,2001,--,始祖丁公黎氏，率二子于明代初年由山东诸城县藏马山南之小天台，即今胶南市大村镇迁至黄县城，落户西关。 谱载序言卷、世系卷。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/k6or3vluo58rgfdx
山东省龙口市黄城丁氏族谱序言卷 世系卷（山东省/烟台市/龙口市）,丁尔晸,丁,2001,--,始祖丁公逸名配太婆黎氏，率二子自南沙河迁黄。 谱载序言卷、世系卷合订本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/kd6kinl7owpppycq
山东省龙口市黄城丁氏族谱传略卷（山东省/烟台市/龙口市）,丁尔晸,丁,2002,--,始祖丁公，逸名，配太婆黎氏，率二子自南沙河迁黄。三世旺。 传略卷分上、中、下册，传略说明、一世至九世传略、十世至十九世传略。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bb4rkw342p28urkz
