谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
魏氏世谱（山东省/青岛市/即墨区）,魏仁财;魏士文,魏,2001,--,始迁祖佚名，明永乐二年自云南徙居墨北之方哥庄居焉。 谱载序言、谱序、祠堂续记、祖茔续记、谱例、命名定式、世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/i3saw9eog4n95vy9
魏氏世谱（山东省/淄博市/桓台县）,魏金琳,魏,1997,--,始祖达原籍直隶枣强县，明洪武二年迁居山东长邑陈度庄(今邹平县陈度村)，二世祖登科、登弟徙居新邑闫家庄(今桓台闫家村)。 卷一原谱图片、序、凡例十六则、第四次续修氏族谱魏氏辈次、谱序一篇、辈次说明、凡例十二则、修续族谱委员会名单、世系表，卷二茔图、世系表，卷三至卷五世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bbc7vtqx7dza98qj
魏氏世系谱（山东省/青岛市/城阳区）,魏文俊;魏文杰,魏,2008,追远堂,始迁祖亮，明朝年间自登州府莱阳县迁居即墨西南乡魏家庄。 谱载谱序、祠堂碑记、例言、命名定式、世系表、跋、修谱序言、续修人名单、捐资名单。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pn1xnlj1qw0t2aro
魏氏世系图及魏曾闲妹讣闻（台湾省/台东县/池上乡）,佚名,魏,1985,--,始祖不详，始迁祖魏发兴与魏良连(关系不详)，原籍不详，迁徙时间不详，迁台湾省台东县池上乡。 谱载世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ft1dcx3uq5hq9ul9
魏氏三修百字谱不分卷（四川省巴中市）,不详,魏,1918年,--,始祖杞，唐代人。始遷祖興賢、興宗，明洪武四年自湖北麻城縣遷四川巴中，是为始遷祖。後裔再遷宣漢縣三橋鄉頂山村魏家巖定居。書名據書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zjyh2jonfzb3or9g
魏氏三修族谱（全国）,魏辉祖;魏辉耀;魏先铭,魏,民国6年（1917）,钜鹿堂,是为江西萍乡与湖南醴陵、浏阳等地合谱。始祖日亨，元末明初自福建汀州府上杭县迁居广东惠州府龙川县广信都第一图一甲。始迁祖庭辉、庭熙，日亨十六世孙，明末清初自广东偕兄弟数十人散居江西萍乡及湖南醴陵、浏阳等地。卷一谱序、目录、凡例、源流考、家规、家训、经修名目、分迁记、字派、领谱字号、服制图、陈设图、仪注、祭文、谱跋，卷二祠图、坟图、祀田图、屋图、墓志铭，卷三至八世系。书名据版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hogy41bj16op1h5o
魏氏三修族谱八卷,魏辉耀,魏,1917年,钜鹿堂,是为江西、湖南统譜。始祖日亨，廣東龍川人。始遷祖庭輝、庭熙。明末清初由廣東偕兄弟數十人散居江西萍鄉、湖南醴陵各處。卷一譜序、凡例、源流考、家規、家訓、經修名目、分遷記、字派、領譜字號等，卷二祠圖並記、墳圖、祀田圖、墓誌銘等，卷三至八齒录。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/oj82fao1sd7jceb9
魏氏三修宗谱六卷（湖南省衡阳市常宁市）,魏心戡,魏,1913年,麟阁堂,始祖貴輔，明代人。始遷祖添琦、添授、添旻，均明代人。存卷首。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hschivj5n17bm8cv
魏氏七修族谱（全国）,魏鸿达,魏,1995,钜鹿堂,是为江西永丰、上犹、奉和、兴国及福建部份县市统谱。始祖琫，清代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dkldpysnsw5j9eg6
魏氏七修宗谱（湖南省/衡阳市）,魏业球,魏,1998,畲堂,南宋时期，始迁祖请社(字聚英)，迁到湖南省衡阳市，原籍不详。 卷一至卷二十五缺卷，二十六卷世系、序。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/uhz1gmmgsjqgtthq
