谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
三槐堂王氏宗谱（安徽省/六安市/舒城县）,王长福;等,王,2018,三槐堂,始祖善庆（字焕臣，号锡之），明洪武间自江西婺源迁合肥德胜门内囘龙桥。八传至寿山（字祝三），明末清初自合肥迁居舒城马鞍山西。 卷一圣谕、续修谱序、续修成员、序、谱说、五难、凡例、家规，卷二至三世系，卷四家礼图、大宗小宗、坟图、谱跋。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/kncbeblxfmy5ngqq
三槐堂王氏宗谱盛甫支谱（江苏省/盐城市）,王福安,王,2012,三槐堂,始迁祖盛甫，明代由江苏苏州迁江苏盐城。 谱载前言、备考、纪年表、献资表、分号、详表、原件手稿、编后语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/af9fyx32rno1evtb
三槐堂王氏三沙宗谱中沙梅里湾桥支总谱（江苏省/无锡市）,佚名,王,2015,三槐堂,始祖皋（字子高，行四四），南宋建炎初自河南开封府开封县新里乡大边村迁居苏州荻川（今苏州市吴中区阳澄湖旁太平镇）。皋育有三子易、铎（字吾伍，行五十五）、胤分东沙、中沙、西沙。皋次子铎居苏州荻川，为中沙支祖。皋第十一世孙子贞（字大诚，号谨庵），明代自苏州荻川迁居无锡梅里，为梅里支祖。第十三世孙清（字长源）迁梅里湾桥，为梅里湾桥支祖。 册一后稷像、季历像及介绍、王氏先祖世系、序、先祖像赞、墓志铭、碑铭、传、遗像、跋、三沙合谱原序、述祖德诗、家规、王高德丰功伟绩与人文贡献等，册二中沙荻扁派梅里湾桥支世系表、王忍之题词及王忍之介绍、梅村镇地图、三槐堂王氏南渡概述、中沙梅湾桥支宗谱续修记、世系表等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zvzspc5dgpnhpd64
三槐堂王氏三沙宗谱中沙梅里湾桥分大踏渡支谱不分卷(江苏无锡),王锡春,王,2015年,三槐堂,参见《[江苏无锡]三槐堂王氏三沙宗谱中沙梅里湾桥支总谱》条目（馆藏：XP35812-813），另馆藏：XP35762为此谱之复本。始祖皐（字子高，行四四），南宋建炎初自河南开封府开封县新里乡大边村迁居苏州荻川（今苏州吴中区阳澄湖旁太平镇）。皐子易、铎（字吾伍，行五十五）、胤分启东沙、中沙、西沙。中沙祖铎，居苏州荻川。皐十一世孙子贞（字大诚，号谨庵），明代自苏州荻川迁居无锡梅里，为梅里始迁祖。臯十三世孙清（字长源），再迁梅里湾桥，为湾桥始迁祖。本谱支祖二十一世时中（字惟和），清代自梅里湾桥分支大踏渡。 谱载王氏宗谱跋后、岳飞：王氏宗谱跋和题词、先祖像赞、三槐堂王氏南渡概述、王皋的丰功伟绩与人文贡献、续修凡例、大踏渡小传、大踏渡地图、大踏渡住户分布、百年续修记、世系图、世系、王氏三沙全谱家规和王姓来源、余庆录等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/rjywkc2n4pysr8xo
三槐堂王氏三沙宗谱中沙梅里湾桥分大踏渡支谱(专辑)不分卷(江苏无锡),王臯;王子贞;王铎;王锡春;王时中;王清,王,2015年,三槐堂,參見王錫春修《[江蘇無錫]三槐堂王氏三沙宗譜中沙梅里灣橋分大踏渡支譜》條目（館藏：XP35761），另館藏：XP35764為此譜之複本。始祖皐（字子高，行四四），南宋建炎初自河南開封府開封縣新里鄉大邊村遷居蘇州荻川（今蘇州吳中區陽澄湖旁太平鎮）。皐子易、鐸（字吾伍，行五十五）、胤分啟東沙、中沙、西沙。中沙祖鐸，居蘇州荻川。皐十一世孫子貞（字大誠，號謹菴），明代自蘇州荻川遷居無錫梅里，為梅里始遷祖。臯十三世孫清（字長源），再遷梅里灣橋，為灣橋始遷祖。本譜支祖二十一世時中（字惟和），清代自梅里灣橋分支大踏渡。譜載岳飛為三槐堂《王氏宗譜》題詞并作跋、蘇氏《三槐堂銘》及譯文、三槐堂三沙王氏的望族傳奇、後記。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3668vswodofj1ctl
三槐堂王氏三沙宗谱中沙梅里湾桥分塘泾湾支谱不分卷(江苏无锡),王来富,王,2015年,三槐堂,参见《[江苏无锡]三槐堂王氏三沙宗谱中沙梅里湾桥支总谱》条目（馆藏：XP35812-813），另馆藏：XP35811为此谱之复本。始祖皐（字子高，行四四），南宋建炎初自河南开封府开封县新里乡大边村迁居苏州荻川（今苏州吴中区阳澄湖旁太平镇）。皐子易、铎（字吾伍，行五十五）、胤分启东沙、中沙、西沙。中沙祖铎，居苏州荻川。皐十一世孙子贞（字大诚，号谨庵），明代自苏州荻川迁居无锡梅里，为梅里始迁祖。臯十三世孙清（字长源），再迁梅里湾桥，为湾桥始迁祖。本谱支祖二十一世文秀（字子玉），清代自梅里湾桥分支塘泾湾。 谱载梅村镇地名图、先祖像赞、三槐堂三沙王氏的望族传奇、三槐堂王氏南渡概述、王皋的丰功伟绩与人文贡献、百年续修记、塘泾湾村住户分布、世表、世系、福建王氏三沙全谱家规、附件二王姓来源、余庆录等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6340pkyb4ts0ivog
三槐堂淝南王飞岗王氏宗谱（安徽省/合肥市）,王书和,王,2013,三槐堂;厚德堂,始迁祖福引，元末明初自江西至无锡县，后迁居庐郡（合肥）南乡离城二十里枣庙地王飞岗。传至六世有大房子云，二房友高，三房士用。大房八世孙仙元、仙成、仙季三兄弟，仙元移居龙岗圩，仙季移居姑嫂堂。二房友高十一世孙永麒迁居肥西双枣村，十二世孙余九迁居于庐江钱家畈。 卷一三修、四修老谱合卷，圣训、创修宗谱及名录、老序、祠堂图、家礼图、大宗小宗图、宗法考证、族议十条、字派、作谱五难、朱文公家训、恭引法律小序、格言、谱例七款、老谱凡例、家规引、祠事款目，卷二图腾、谱名、目录、像赞、福引公后裔分布图、先贤名人说谱、收藏证书、五修宗谱序、五修组织机构、名人录、功德榜、五修凡例、字派引、源流篇，卷三传、准则、献文、赞、艺文、格言、家礼、五修始末，卷四至十六世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/o1czhna7fu5j6ino
三槐堂海陵王氏族谱（江苏省/泰州市/姜堰区）,王金邦,王,2011,三槐堂,始祖轼（字舜一），约明永乐末自江苏苏州阊门迁海陵东南隅后时庄（今江苏省泰州市姜堰区后时村）。九世文锦、文秀清初自后时庄迁邑之黄沙沟（今梁徐镇王石村），清水则迁邑之翟家埭（今姜堰镇曹黄村），各为始迁祖。 卷一题词、黄沙沟、图及照片、历修谱序、历修职名录、七修凡例、字辈、家训、祠堂、历修像赞图传志铭、七修像赞图简历、旧修赞，卷二诰命、圣谕、祖像、世系，卷三世系，卷四世系、历修人口状况统计、七修倡议书、捐款录、旧修执谱录及合同、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/geju92riq24vwfyx
三槐堂沙湾庄王氏宗谱北门支谱（江苏省/盐城市/阜宁县）,王选民,王,2016,三槐堂,是族起源于山西太原，后居山东莘县。始祖大海，元末人。始迁祖贵一（字仲仁），大海子，明洪武初自江苏苏州三坝迁居江苏阜宁县沙湾庄。六世族始分支，大机、大雄、大威系北门支祖。 卷一总论（论谱谱篇、起源篇、谱序篇、宗规篇、铭记篇、世系篇），卷二至六世系，卷七编后(功德篇、益智篇、孝道篇、编后篇）。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ngdkmu3hpoydyo06
三槐堂东沙新安支王氏宗谱（江苏省/无锡市）,王金虎,王,2014,三槐堂,南渡始祖皋（行四四，字子高）世居汴京，建炎初扈孟太后驾南渡，后隐居苏之荻扁，育有三子易（行五十四，字吾置）、铎（行五十五，字吾伍）、胤（行五十八，字吾曾，又名商）分东沙支、中沙支、西沙支。皋长子易迁居昆山沙头，为东沙支祖。东沙支第六世孙万五自昆山迁居无锡鸿山，万五次子、第七世孙士镛（行原十二，号定菴）自鸿山迁居苏郡洞庭长沙山，第十一世孙信（字达卿，号暗斋，别号仲杰）自苏郡洞庭山析居锡邑新安镇北首罗匐地，为新安始迁祖。信育有三子忠宪（字松轩）、忠义（字竹轩）、忠良（字梅轩）分三房，后又分出二十余分支。 谱载岳飞题词、前沿、序言、三槐堂王氏三沙修谱局序、东沙新安王氏宗谱续修（清光绪丙午1906年）人员名单、祭祖照片、东沙新安王氏宗谱续修（2014年）人员名单及照片、功德名录、历史人物传记、堂铭、碑铭、谱序、先祖人物像赞、王氏三沙全谱家规、王氏太原合谱前编、宋难度三沙十世总表、东沙支总目、惠山文正公祠堂图、续修说明、东沙新安支王氏宗谱世系图、新安地图、王氏分布地图及无锡县地图、东沙新安支总表、世表等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/m6rvixbs6bwekblo
