谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
佛山纲华陈氏族谱不分卷 （广东省佛山市）,陈组南,陈,清同治元年（1862）,--,始祖瓘，字瑩中，號了翁，又號南劍，宋代人。始遷祖夔，字綸詔，號宣義，明代人。書名據書名頁題。版心題綱華陳氏族譜。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hcwf9qm31t9clnlf
佛山栅下区氏谱（广东省佛山市）,区灌欤,区,1929年,--,廣東始祖愷，字和中，號平湖，唐代人。佛山栅下始遷祖禮順，字南堂，號志深，明代自順德遷來。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/czirlwg9i7n984wm
佛山栅下区氏谱不分卷（广东省佛山市）,区灌欤,区,1937年,--,始遷祖同上。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/o1wcmyefslaybxbz
佛山张槎古灶村古南招作述堂旧谱（广东省/佛山市）,佚名,招,--,--,始祖逊（字国谦，号谦所），宋代人。九世孙讳失考（字康章，号忍翁，行二），明朝自南海朗边北街（广东省佛山市）迁居古灶村淳古里（广东省佛山市）。 谱载字派联文、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/svu4zz11gha1tvji
佛山市三水区乐平镇上华村向北曾氏世康房族谱（广东省/佛山市/三水区）,曾钱波,曾,2015,--,始迁祖永昌（字朝宾，行一），明洪武年间自佛山南海县大沥镇大范村迁居官窑街，再转迁三水县乐平镇上华村（原华闸口村，又称上社)开基。谱主录六世孙世康（行二）房世系 谱载曾世康族谱编纂说明、世系、向北世康房族谱树图、向北世保房族谱树图,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pzoi3a8un5wee2u4
佛山周氏志谱·首卷（广东省/佛山市）,周伟恒等,周,2018,--,一、南海大沥涌表村：原居村东是濂溪世系的白云房，始迁祖观德是敦颐九世孙，原居番禺鹿步司（今广州黄埔茅岗），元至正年间，立籍南海县梯云堡涌表，为白云房开基祖。原居村西是仲满世系的衍宗房，始迁祖衍宗是仲满公九世孙，明洪武年间，建居在涌表，为衍宗房开基祖。 二、禅城张槎罗鄱房：始迁祖文照（字光明，号良田），为南海县黄鼎司沙堤堡上沙坑村仲满公二十世孙，约在明末迁居张槎罗鄱村。 三、顺德龙山苏埠房：始祖怀德（号杨仁）为敦颐九世孙，其第六代孙永安（字天与，号莲塘），于明洪武元年（1368）迁至龙山，其子绍昌（又名飞德，字伯翀，号紫原），于明永乐三年（1405）迁居苏埠，是为始迁祖。奉怀德为苏埠房开基祖。 四、禅城石湾奇槎村：始迁祖汝翼（字襄朝，号巽槎），为南海上沙坑村仲满次子，因兵燹迁奇槎文岸之南，为奇槎汝翼房开基祖。始迁祖芳（字茂源，号春雨），元至正年间，因避战祸，迁至奇槎村，为奇槎茂源房开基祖。 五、高明更合云庆村：始祖仕达（字名彰），是高要县蛟塘周氏始祖厥初公三世孙，明崇祯年间从蛟塘迁歌乐村，其十三世孙星辉，约在清雍正年鉴迁至更楼珠塘都五甲（今云庆）开基立族。奉仕达为开族始祖。 六、三水白坭凤果村：始祖闻先，从南海沙堤堡沙坑迁三水清塘都文山村开族。元至元年间，闻先四世孙昊（号凤山），从清塘文山村迁凤果村开族，是为始迁祖，其村以昊号凤山而取村名为凤果村。 七、南海西樵大桐堡水北村：始祖昊（乳名七秀，字淡之，号凤山），是三水周先房始祖闻先公四世孙，为凤果村开族始祖。其孙爵（字达卿），于明洪武初年，受聘至南海县大桐堡教书营生，遂居水北村开族，是为始迁祖。 一、《佛山周氏志谱·首卷》村房在佛山位置略图，二、周氏图腾，三、顾问、评审、撰稿、总纂、资料提供人员，四、前言，五、凡例，六、周氏宗谱原序，七、周氏启世源流，八、爱莲说，九、愿作春泥更护花，十、南海大沥涌表村周氏，十一、禅城张槎罗鄱房，十二、顺德龙山苏埠房，十三、禅城石湾奇槎村，十四、高明更合云庆村周氏，十五、三水白妮凤果村，十六、南海西樵大桐堡水北村，十七、捐资芳名录，十八、后记 编纂回眸，十九、读志谱参考资料。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/xxqq557agjf4m12d
佛山傅氏族谱不分卷（广东省佛山市）,傅锦培,傅,1949年,--,始祖念七郎，宋代人。始迁祖世焯，字東露，號佩誠。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/akyiwruny2yqsttf
佛宿裴氏家谱（山西省/朔州市/山阴县）,裴文权,裴,2020,--,清顺治年间，始迁祖裴举从裴柏村(隶属于山西省运城市闻喜县)迁至山东省朔州市山阴县。 谱载始祖、照片、前言、序、编纂说明、佛宿裴氏大门六世简谱、佛宿裴氏大门十一世简谱等、佛宿裴氏人物简志、家训、墓图、本谱财务收支情况。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pdj8g3rc9leamaix
佛塪村吕氏（河南省/洛阳市/宜阳县）,吕俊海,吕,2005,--,始迁祖吕良恒于清康熙十八年（1680）由河南新安县天门镇芦院村迁至河南宜阳县盐镇乡佛塪村，后世多数聚居于此，少数迁出。 第一章佛塪村落，第二章佛塪村吕氏村志，第三章文化教育及娱乐，第四章吕氏文化传承，第五章吕氏艺文编著，第六章吕氏善行，第七章吕氏民俗故事，第八章吕氏生产贸易，第九章故乡之子，第十章佛塪村吕氏大事记，第十一章故乡寻梦，附录，后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/udjlabokazcf5ajr
佛堂尹氏宗谱（江西省/上饶市/广丰区）,尹祖赛,尹,1949,--,始迁祖启兴，元末明初自江西安福五十三都迁居江西广丰二十三都墓头岭。 卷一谱序、目录、族派考略、人物考略、族规谱例、领谱字号、首士芳名、阳基图、像图、墓图、祠堂记、助资芳名，卷二至卷四世系图。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hl3kv1fd3lchasgz
佛(土+瑶-王）村吕氏不分卷(河南宜阳),吕俊海;吕俊海,吕,2005年,--,始遷祖良恒，清康熙十八年自河南新安縣鐵門鎮蘆院頭遷居宜陽佛（土+瑤-王）村。譜分十一章：章一佛（土+瑤-王）村落，章二佛（土+瑤-王）村呂氏宗志，章三文化教育及娛樂，章四呂氏文化傳承，章五呂氏藝文編著，章六呂氏善行，章七呂氏民俗故事，章八呂氏生產貿易，章九故鄉之子，章十佛（土+瑤-王）村呂氏大事記，章十一故鄉尋夢。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/05ga1ide3hmyr67s
余门轶事不分卷(北京),余永珍,余,2006年,--,始遷祖再隆（字世榮，號雲溪，一號兆辰），原籍安徽望江縣，清道光年間逃荒至北京，後得立業建宅，子孫遂為北京人。冊錄世系圖、舊宅平面圖、民國十二年望江《余氏宗譜》書影，及再隆以下家族史。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8htpj0xefv1tsr0g
余叶李氏宗谱不分卷（浙江省丽水市松阳县）,李可表,李,清光緒二十五年（1899）,--,始祖沛，字仁景，宋代自江蘇常熟縣遷浙江浦江縣，旋又遷居雲和縣七赤村。始遷祖仲達，明洪武元年再徙松陽縣十八都余葉村（今屬玉巖鎮）。譜載目録、郡名記、受姓序、壽序、譜序、祠記、行第引、贊、傳、世系圖、族産、房産、墳圖。六修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4nualh375yd4jw8j
余叶李氏宗谱不分卷（浙江省丽水市松阳县）,李可中,李,1923年,--,始祖沛，字仁景，宋代自江蘇常熟縣遷浙江浦江縣，旋又遷居雲和縣七赤村。始遷祖仲達，明洪武元年再徙松陽縣十八都余葉村（今屬玉巖鎮）。譜載目録、郡名記、壽序、譜序、祠紀、行第引、凡例、贊、傳、族産、墳圖、世系圖。七修本,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/nfti2k3tailv8svm
余叶李氏宗谱不分卷（浙江省丽水市松阳县）,李长庚,李,清嘉慶十五年（1810）,--,始祖沛，字仁景，宋代自江蘇常熟縣遷浙江浦江縣，旋又遷居雲和縣七赤村。始遷祖仲達，明洪武元年再徙松陽縣十八都余葉村（今屬玉巖鎮）。譜載目録、序、郡名記、受姓序、壽序、行第引、譜例、世系、族産、墳圖。譜初修於明萬曆二十五年，此为四修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ekvysvjvxhrg4ws9
余叶李氏宗谱不分卷（浙江省丽水市松阳县）,李有记,李,清咸豐十一年（1861）,--,始祖沛，字仁景，宋代自江蘇常熟縣遷浙江浦江縣，旋又遷居雲和縣七赤村。始遷祖仲達，明洪武元年再徙松陽縣十八都余葉村（今屬玉巖鎮）。譜載序、祠記、行第引、凡例、贊傳、序、世系引、墳山、墳圖。五修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/sgmpz9qvr6uxjqc1
