谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
李氏雅庄村志（浙江省/金华市/永康市）,李修龙,李,1996,--,始迁祖李景祥，宋代建立雅庄村(今浙江省金华市永康区芝英镇雅庄村)并居于此。 谱载序、大事记、村庄概述、政治、经济、文化教育与卫生、民情习俗、人物、摘录、宗谱凡例、世系、丛录、编后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zt6su8zu1oiejwmq
李氏陇西家谱草稿不分卷（河南省焦作市孟州市）,李绍亮;李华荣,李,1946年,--,始祖賀，字長吉，號昌谷。後裔由隴西遷居孟縣（今孟州市）。書名據書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wvigkubi4yizd47b
李氏陇西堂族谱（台湾省/台中市）,李灯锋,李,--,--,始祖方忠、方秀，清代人。后裔散居台湾台中县东势镇庆东里等地。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8fturdkz9iuh3kcg
李氏陈氏族谱：凤庆县三岔河镇雪华村洼子家 凤庆县洛党镇（云南省/临沧市/凤庆县）,李双强,李,2022,--,根据家族口传，白沙沟李姓（包括全云南、凤庆县汉族李姓）均来自南京应天府柳树湾，祖籍为江西籍。明洪武十四年（1381年）随军征云南而来。李氏是从鹿呜小村迁徙来到昙花山（现在的桃花山），一代祖贵显，二代祖李文学。从五代祖和（二支）招上门女婿从十代开始就有了归宗陈姓，所以就有了李姓、陈姓两个姓氏。 谱载族源概述、图片、凤庆县洛党镇、三岔河镇雪华洼子家李氏陈氏宗族世系、传统习俗、新字辈排行等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qlcqfy2t7qmw9a8v
李氏阖修族谱不分卷（湖南省）,李惇尧,李,清咸豐元年(1851),龙门堂,始祖仲章（字司為），宋末自江西吉安府泰和縣谷村遷居湖南新化。第五子季八，生子念三，遷邵陽田心。念三有子千八郎、辰郎，元末明初人。千八郎遷新邑落馬江，辰郎遷新化長塘，是為始遷祖。譜存聖諭、御制臥碑、誥封、治家格言、家規、家禮、五服圖、戶記、居址、墳山、紳士、節孝、譜序、祠譜記、墓誌、行述、實錄、贊傳、班次、源流紀畧、世德圖、修祠捐項、譜跋、世系。書名據版心、書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/xs5pzqqnsyoy96ew
李氏阖修族谱不分卷（湖南省）,李虞卿,李,清光緒18年(1892),--,參見清李惇堯修《[湖南新化]李氏闔修族譜》條目（館藏號：1032477-2482）。（始祖仲章（字司為），宋末自江西吉安府泰和縣谷村遷居湖南新化。第五子季八，生子念三，遷邵陽田心。念三有子千八郎、辰郎，元末明初人。千八郎遷新邑落馬江，辰郎遷新化長塘，是為始遷祖。）。譜存譜序、首事名目、墳山、判語、傳贊、世系。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hv7imn4t3nv36dw8
李氏开澎始祖顺公系东头族谱（台湾省/澎湖县）,李明奎;李荣庭,李,1976,--,始祖春，明代人。始迁祖顺（字思悌），明末清初移居澎湖西乡。支祖梓美、梓士，清代人，分东西二支。后裔散居澎湖县湖西乡成功村等地。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/38xzrh4ok4f9zd7o
李氏开族谱不分卷（广东省广州市番禺区）,不详,李,清,--,始遷祖銓，字伯玉，號敬天，宋代移居番禺獵德鄉。書名據卷端題。記事至清乾隆十六年（1751）。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dys7eb2w125n9o3w
李氏开先祠族谱（广东省/河源市）,李锡欢,李,1996,--,始祖洪保，明代人。始迁祖珖（号景星，行二），明宏治间自广东博罗迁河源曾田，再徙河源城。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/rkgs3a6gw7n2tsz6
李氏长门宗系谱（河南省/南阳市/镇平县）,李彂生,李,1962,--,始迁祖春，明代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/me9nd1zwfopxsa5m
李氏银同兑山西头新厝族谱（台湾省/台北市）,不详,李,1978,--,始祖仲文（行三十三郎），宋代迁福建同安县兑山乡。后裔散居台湾台北市等地。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8n29x13ozk7pk5j2
李氏重修族谱（湖南省岳阳市湘阴县）,不详,李,清,陇西堂,始遷祖崇文，字治斌，明嘉靖間自江西新建縣竹牌村遷湘陰新市，又遷四都蘇溪塅。存卷載湘陰李氏支譜。存卷六。書名據版心題。記事至清光緒間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/42k3r2391eldq3or
李氏重修族谱（江西省）,李余芳,李,1989,--,始迁祖常，明代由江西省宜春市上高县田心镇迁居熊梦桥。 存卷为谱序、受姓由、像、字辈、重修芳名、传、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8hsqkiyo5qoxs1ly
李氏重修族谱（江西省/宜春市）,李荣华,李,1994,陇西堂,始迁祖火德，宋代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9oqncl19t3w4ezxp
李氏重修族谱（江西省/宜春市）,李春牯,李,1995,惇本堂,始祖晟（字良器），唐长安洮州（今甘肃临潭县）人。始迁祖字济川（号三郎），元明间人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/oolvscoo7889jnt9
李氏重修族谱四卷（江西省宜春市丰城市）,李崇衍,李,1931年,敦睦堂,先祖世居江西撫州二十餘代，因避兵亂遷於劍邑西鄉梅峰（今屬豐城）。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/e77kqqgmfuzba39n
李氏重修族谱四卷首一卷（湖南省长沙市浏阳市）,李文新;李承亮,李,清道光二十四年（1844）,陇西堂,始祖火德，字閩海，宋末自福建寧化石壁村遷上杭勝運里。始遷祖念滿，字贊，清代自廣東平遠移居湖南瀏陽。卷首譜序、總目、源流世系、受氏世系、譜跋、傳記、詩集、四景、增修譜圖、凡例、勸戒、勸條目歌、戒條、設立祀典、房田、派行序、修譜名目、領譜字號、祠堂圖、祭議、與祭執事名次、省牲儀節、祭祖儀注、五服圖、墳圖、屋圖，卷一至四世系。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/r25wg5hi7iag78km
李氏重修族谱四卷首一卷（湖南省岳阳市临湘市）,李昌康,李,清光緒10年(1884),忠愍堂,先祖邦鎮（字嵩山），自洪都豐城湖茫遷居湖南岳陽。始遷祖祥遠（字蒐山，行茂九，諡忠愍），明洪武年間遷居臨湘西井里灣上蒐山灣。卷首譜序、家訓、祖祠基地、服制圖、派行、塋圖，卷一至四世系。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t4eadfbbcxtgk54v
李氏重修族谱四卷首一卷（江西省）,李瑞霖,李,清光緒6年(1880),--,始祖威（字子宮，行四），五代後晉天福間自江西宜黃大富崗贅居南城西岸麻畬里長安邨。九世絢（名以玨，字文彩，行九），南宋時生二子。長大忠（名作，字偉儒，行廿七），居南豐廿一都刊都，幼大用（名希哲，字秀儒，行廿九），居南豐廿二都前坊。二十八世良華（名啓南，字登文，號珍甫，行三），生四子。長克保（字曉生，號嵩茂），自南豐李陳遷居廣豐建裏；次克萬（名晚生，字嵩伯），由南豐徙玉山十二都瀆口；三克忠（字旺生，號嵩林），自南豐小石遷居玉山三十八都葉村塢；四克勝（名貴生，字嵩齡），仍居南豐邱坊。此外，是譜又載錄居休寧縣五都仲卿支、上饒縣五十六都何家壠良閏公支、宜黃縣黨口定周公支、南豐縣前坊定公支、廣昌長生橋大忠公等旁支。是譜譜局設於玉山山底。卷首譜序、源流圖、修譜名號、遺像、基圖、墓圖、源流書名據版心、書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t57n34ukwllb8v9i
李氏重修族谱十一卷首一卷末一卷（湖南省益阳市元江市）,李立言,李,清光緒六年（1880）,雍睦堂,始遷祖道琳，字普濟，元代人。存卷首、卷一至九、十一。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1t6uwwkq4metutsf
李氏重修族谱不分卷（湖南省长沙市宁乡县）,李汉升,李,清乾隆十四年（1749）,--,始祖綱，字伯紀，宋代人。始遷祖傑之，原名植，字隆萬，號培仁（一作培芢），綱之四子，南宋時自福建邵武落業湖南寧鄉。（一说始遷祖超，字致遠，傑之之孫，宋慶元間由福建邵武遷寧鄉金灘。）存首册。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/m8cj39fp58nhrw7d
李氏重修族谱不分卷（湖南省郴州市）,李高岸,李,民國5年(1916),--,始遷祖世權，字天敏，行十一郎，明洪武二年由桂陽遷郴州永豐鄉雷溪鋪下鼇頭。册一序文，册二贊、序、衣冠圖、文集、祭田等，餘七册載世系。存九册。書名據版心、書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/o5tu2ru76kcbv976
李氏重修族谱不分卷（湖南省常德市汉寿县）,不详,李,清,陇西堂,始遷祖子義，明洪武三十一年攜子由江西吉水移居湖南龍陽縣南小塘康家山。存譜俱載世系。書名據版心題。記事至清同治間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/idogmsqpt797rnj4
李氏重修族谱不分卷(郴州),李高岸,李,民國5年(1916),--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/u2zy1hc2dzhw5qi0
李氏重修支谱（江西省萍乡市）,李德瑾,李,清光緒二十八年（1902）,--,存卷一至二、五。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/p5fkg3i78k952c9u
李氏重修支谱□□卷(湖南浏阳),李德尚;李怀卿,李,清光緒28年(1902),陇西堂,始祖火德，宋季由福建寧化縣避居上杭勝運里楓榔岡。始遷祖琇、萬元、萬玉、瀧，清初遷居瀏陽。卷一序、修譜名目、領譜字號、像圖、服制圖、宗祠圖、墓圖、派行詩句，卷五至七世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/epmfzrc1ey2l4ur6
李氏重修宗谱（江西省/上饶市）,李贤章,李,1996,聚盛堂,始迁祖荣泰（字启云），清康乾间由江西南丰雾岗迁居广丰廿七都鹤山底，继迁上饶六十三都磐石渡。 卷一序、诰敕、凡例、祠规、谱引、遗像、墓图、传赞志略、领谱字号、首士芳名、派行，卷二至七世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/gboq68okviz7yovu
李氏重修宗谱（安徽省安庆市怀宁县）,不详,李,清,敦睦堂,存卷十二至十六。書名據版心題。記事至清嘉慶十八年。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/agfzny4icdqc468w
李氏重修宗谱四卷（安徽省芜湖市南陵县）,李毓英,李,清光緒14年(1888),--,始遷祖雙一，約宋元之際自江西移居南陵吐橋。卷一序、傳、凡例、家規、派行、族说、宗说、譜说等，卷二至四像贊、祠圖、源流引、世系、跋等。書名據書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/w81o7uocpr3jkvx6
李氏重修宗谱八卷（湖北省）,李晓斌;李鎮坤;李镇坤,李,清咸豐9年,锦绣堂,始祖添貴，南宋光宗時自江西南昌府武寧縣遷居湖北黃州府麻城縣。始遷祖八世得廣，明嘉靖二年遷居羅田縣平鄉黃泥塘。卷一目錄、序、祠序、祀產序、捐項，卷二旌表、凡例、家規、十則、十戒、契約，卷三修譜名目、傳、贊，卷四至八世系。（館藏：1037934-940系複本殘卷，1050477-488系四修本，1037656-668系五修本，1037854-865系六修本。）書名據目錄題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/are4kzedksucemwg
李氏重修宗谱五十卷首一卷（安徽省安庆市怀宁县）,不详,李,清同治十一年（1872）,敦睦堂,始遷祖普山，字吳鎮，行一，元代人。書名據版心題。五修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hwwjginu6cvew85l
李氏部家族谱（河南省/平顶山市/宝丰县）,李占国,李,2000,--,始迁祖太公，明代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qiriz4bsnxaz53w6
李氏迁粤始祖谱系与旅菲陇西堂沿革（广东省）,李佩南,李,1952,--,始祖栋翁，宋代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6jf2eoaatju5md1z
李氏迁常支谱十卷（江苏省常州市）,李麟图,李,清光緒二十二年（1896）,--,始祖京，字伯柔。始遷祖遇龍，字仲徵，明末清初自休寧遷居常州城北青山橋。書名據卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/lct9crcqzl56l4tm
李氏迁常支谱八卷（江苏省常州市）,李新畬,李,清咸豐四年（1854）,--,始祖京，字伯柔。始遷祖遇龍，字仲徵，明末清初自休寧遷居常州城北青山橋。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/55hoieya1sbb9v9e
李氏达川家谱.李四郎后裔（四川省/达州市/万源市）,李忠全;等,李,2018,--,始迁祖文鼎，清康熙三十六年从湖南省迁居四川省达州市万源市。 谱载孙中山、党和国家领导人论家谱、领导为家谱题词、名人为家谱题词、序、贺词、贺电、编辑说明、李氏溯源和文化传承与人伦关系、家谱史料、宗族世系、编后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5wvftf35aje1gfu9
