谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
同德王氏世晶公续修房谱二卷（湖南省娄底市双峰县）,王桂成,王,2001年,三槐堂,始祖橘甫，世居江西吉州安福縣金田里，元季徙居湖南瀏陽縣菜花山。始遷祖斯瑜，字漢忠，明洪武十七年攜子文福、文禮再徙湘鄉老四十八都同德李家灣（今屬雙峰）。書名據書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/kwuhb83a4orxbdss
同德王氏三修族谱十五卷（湖南省娄底市双峰县）,王永高,王,清道光4年(1824),敦伦堂,始祖橘甫，世居江西吉州安福縣金田里，元季徙居湖南瀏陽縣菜花山。始遷祖斯瑜，字漢忠，明洪武十七年攜子文福、文禮再徙湘鄉老四十八都同德李家灣（今屬雙峰）。存卷一至十二。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/il7o9f26yv81mtc7
同州马氏族谱（陕西省/渭南市/大荔县）,马得寿;马发朝,马,2016,--,始迁祖和卿，元末迁居同州城南马坊里（今属陕西省渭南市大荔县官池镇马一村）。 谱载序言、伟人论谱、溯源、凡例、祖像及墓图、像赞、谱序、例议、世由、世系图、世系表、传、谱训、敕命、诰命、墓志铭、原序、轶文汇编、诗词欣赏、宗祠对联、名人、后语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/rfyrnsgiggju6sjh
同岙夏氏宗谱一卷（浙江省宁波市象山县）,马嗣澄,夏,清同治二年（1863）,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/a7m9ui8ku7vtcme4
同山蒋氏宗谱（浙江省绍兴市诸暨市）,佚名,蒋,清,--,始祖儼，唐代人。始遷祖傑，行茂一，元大德間自義烏蘇溪遷居諸暨同山寒雅嶺。譜存世系。書名據版心題。三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6axajfdltxnyfvqe
同安黄氏族谱（台湾省/台北市）,李蔡丽雪,黄,1977,--,台湾始迁祖神助，清代人。后裔散居台湾省台北县三重市厚德里等地。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4mtdhmj3mipoctau
同安迁台陈氏祖谱（台湾省台北市）,陈文城,陈,1980年,--,始遷祖鏈元，清代自福建同安移居臺灣，後裔散居臺北縣三重市及臺北市萬華區等地。書名自擬。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8gaqdhb8ojsmbh2c
同安迁台陈氏家谱（台湾省台北市）,陈瑞真,陈,1979年,--,始遷祖長茂，清代自福建同安移居臺灣，後裔散居臺北縣三重市等地。書名自擬。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/xs12sbk71v3s1sn3
同安迁台杨氏家谱（台湾省/新竹县）,杨澄波,杨,1963,--,始祖宗惠，明代福建同安人。始迁祖明昭，清代移居台湾新竹。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ro9zjfb5ib32nwzt
同安迁台李氏家谱（台湾省台北市）（台湾省/台北市）,李惠美,李,1979,--,始祖本来，福建同安人。后裔移居台湾台北县板桥市等地。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5lddhps27etmketo
