谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
白琳秀洋彭家洋王氏宗谱（福建省/宁德市/福鼎市）,陈先桂,王,1979,--,始祖审知，唐代人。始迁祖行十六，元代人。书名据书衣题。四修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6o6wpfok73jmb2ce
白琳秀洋五里牌王氏宗谱（福建省/宁德市/福鼎市）,梁福庭,王,1957,--,始祖审知，唐代人。始迁祖行十六，元代人。书名据书衣题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bsuyg6nra8g46sga
白琳秀洋三兜王氏宗谱不分卷（福建省宁德市福鼎市）,王作梅,王,1917年,--,始祖審知，唐代人。始遷祖義友，字紹喻，號孝如，行吉一，明代人。書名據書衣題。二修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ywu322y2zpb6ov58
白琳王家山头王氏宗谱不分卷（福建省宁德市福鼎市）,王绍敖,王,清光緒十九年（1893）,--,始祖務琨，唐代人。始遷祖小敬，宋代人。書名據書衣題。三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9b6b8hnk5eh5599y
白玨沈氏宗谱（浙江省金华市东阳市）,沈秉忠,沈,清道光10年(1830),--,始祖约，字休文，南朝梁人。始迁祖溋，字巨源，後周建威將軍，後周末年归隱湖州故里，後又徙居东阳永宁乡之圓里。第七世鈞，生三子： 長子福，迁白玨；次子壽，迁桃源；季子康，迁东閈，遂各为三支之祖。此为三支合谱，而以白玨为大宗。卷二世系，另一册载谱序、传记、墓图、祀产、契约。存卷二，另一册未標卷次。书名据版心、书簽题。间有清咸丰庚申年续修四十页。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wdvceks6cgza5tk7
白玨沈氏宗谱（浙江省金华市东阳市）,沈学潜,沈,清咸豐10年(1860),--,始祖约，字休文，南朝梁人。始迁祖溋，字巨源，後周建威將軍，後周末年归隱湖州故里，後又徙居东阳永宁乡之圓里。第七世鈞，生三子： 長子福，迁白玨；次子壽，迁桃源；季子康，迁东閈，遂各为三支之祖。此为三支合谱，而以白玨为大宗。卷三世系，卷六至十行传，另一册载谱序、传记、墓图、祀产及清代契约文书數件。存卷三、六至十，另一册未標卷次。书名据版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/7aaigtzwoqsg5pzh
白王庄王氏家谱（河北省/邯郸市/武安市）,王增云,王,2019,--,始迁祖安尔，明洪武二十一年经晋（山西省）东南晋城、潞城迁河北武安白王庄。 谱载名人论家谱、编纂委员会、序言、凡例、家规、总谱、族谱正文、碑谱、大事记、迁徙考、跋。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dwva28n9gws26fof
白牛塘欧阳氏族谱三十二卷（湖南省衡阳市衡山县）,欧阳奎,欧阳,1927年,--,始祖澄，宋代人。始迁祖念一郎，宋代人。书名据书衣题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/doh5oz1unre1w9zu
白溪陈氏重修族谱不分卷（江西省赣州市瑞金市）,不详,陈,清,--,書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/z8bxohixd2pbsdqi
白溪陈氏家乘不分卷（江苏省苏州市）,陈星灿;陈星聚;佚名,陈,清康熙44年(1705),--,始祖茂濂公，宋高宗南渡，隱居於檇李之鄉。子静齋公，因避兵徙居平江府（今蘇州）久詠鄉東榮字圩。始遷祖無徵，字菊隱，明季移居吳縣白灣。譜載序、世系、行傳。書名據書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/achyt5oad466hhvv
白溪陈氏十修族谱不分卷（江西省赣州市瑞金市）,不详,陈,清,--,書名據版心、書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/xm9w2e4sw7hrcl5o
白溪陈氏十二修族谱（江西省/赣州市/瑞金市）,陈育健;陈贤宝,陈,1995,--,始祖颜（字司颜），为抚州临川尹，后调虔州虔化县（即今宁都），悦其山水秀美，因家宁之雕峰。始迁祖万二（行三十一郎），公自青塘徙宁都石皮头，至宋景定徙居瑞金白溪。 卷一至二文记，卷三至四十九世系、行传。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wso2pnhca9huolpe
白溪陈氏十一修族谱不分卷（江西省赣州市瑞金市）,不详,陈,民國,--,書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3w5bwp24wal1174d
白溪陈氏八修族谱不分卷（江西省赣州市瑞金市）,不详,陈,清,--,書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/83eochvt2ktcic9b
白溪陈氏九修族谱不分卷（江西省赣州市瑞金市）,不详,陈,清,--,書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/q1uh6ileu7kg2iqg
白溪街黄氏大宗八修总谱（浙江省/温州市/乐清市）,黄启峰,黄,1990,--,始祖黄温解(字致和，名纲中)，靖康年间授永嘉县令，遂定居温州之濮头池（今浙江省温州市永嘉县）；其七世孙黄忠敷(字传浩)，于元朝时期迁浙江省温州市乐清市雁荡镇白溪街村，是为始迁祖。 谱载理事会题名录、前言、序言、传略、世名行、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vf7b6vw48yokh7ho
白溪叶氏三修族谱不分卷(江西永丰),叶治桁,叶,清光緒16年(1890),--,始遷祖元慶，唐天寶間避亂遷居永豐白溪。二十一世慶彰、慶先、慶廣分天、地、人三房。譜存序、記、墓誌、傳、凡例、條例、祠規、地圖、吊圖。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/iqxysvrlhj0u5utj
白溪王氏宗谱四卷（浙江省宁波市宁海县）,周用,王,1942年,--,始祖承事，唐開元間自福建莆田縣宦居浙江寧海縣邑城東隅。始遷祖旦，元初自寧海縣桐洲村移居本邑里王村（今屬岔路鎮白溪村）。卷一序，卷二世系，卷三世傳，卷四雜志。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/azznejbkilm29o92
白溪杜氏家谱六卷（湖南省长沙市浏阳市）,杜大彛,杜,清光緒二十二年（1896）,京兆堂,始祖儒道，明朝人。始遷祖耀明，字以亮，亦字鑑堂，清康熙二十二年由福建建寧遷湖南瀏陽孫家，後散居白溪。卷一譜序、凡例、祖訓、族約、族規、宗祠圖、宗祠記、祀産記、塋墓圖等，卷二至五世系，卷六像贊壽序、派行、五服圖、譜跋等。書名據版心題。卷一卷端題大清瀏南西溪杜氏家譜。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/we2geerowijvwmao
白溪杜氏家谱六卷(湖南浏阳),杜大宾;杜大彝,杜,清光緒22年(1896),--,始祖儒道，明代人。始遷祖耀明（字以亮，亦字鑑堂），儒道曾孫，清康熙二十二年自福建建寧縣遷居湖南瀏陽孫家塅，後散居白溪。其子國禎（字文高，亦字興廷）、國祥（字文諒，亦字瑞廷）、國讓（字文立，亦字禮廷）、國旗（字文亨，亦字熙廷）分為四支。卷一目錄、譜序、修譜人名、凡例、祖訓、族約、族規、宗祠圖、宗祠記、祀產記、祭儀、塋墓圖，卷二先代祖世系、始祖耀明公世系、國禎支世系，卷三國祥支世系，卷四國讓支世系，卷五國旗支世系，卷六像贊、傳序、派行、領譜字號、五服圖、譜跋。#,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5fg5kw0t3jmvpgwx
白湖吴氏族谱（江西省/宜春市/奉新县）,吴贤鹏,吴,1995,敦睦堂,始迁祖泰（字五仁，号兰轩，行七），元代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/jail7enp735eu6yd
