谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
义乌高岭孙氏宗谱（浙江省金华市义乌市）,不详,孙,清宣統2年(1910),--,始祖鍾，三國時遷居富春縣瓜丘村（今富陽市場口鎮）。始遷祖訓，字言直，號道严，行銓一，五代時自嚴州遷居義烏，为墩頭香山高嶺孫氏一世祖。存卷載世系圖、世行傳、人物傳、墓圖、墓誌銘。存卷二至四、七。書名據卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/nbqcp5boe8z7d3kz
义乌马面岭柯林郑氏宗谱（浙江省/金华市/义乌市）,郑新琦;郑小春,郑,2009,--,始祖庆一，世居浙江义乌马面岭（谱以南朝人灼为远祖，原籍东阳郡信安，今浙江衢州，后隐居浙江义乌马面岭。），官任北宋节度使，后因奸臣诬陷被抄家，马面岭被毁。始迁祖子天休，迁居马面岭附近柯林，重振家园。 卷一像、图、照片、序、传、溯源、赋、回忆录、宗祠、碑记、村貌概况、名单，卷二世系图、义乌县志、郑姓源流简述、祖居地、影印资料，卷三至四世系传。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/o5fwagobvyor6ejn
义乌香山方氏宗谱（浙江省金华市义乌市）,不详,方,清光緒18年(1892),--,始遷祖洙，字汝源，北宋宣和二年避兵自睦州白雲源遷居義烏香山之西，地名曰西方。存卷載行傳。存卷七。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ajnxngbvpm451qvk
义乌香山方氏宗谱（浙江省金华市义乌市）,不详,方,清光緒33年(1907),--,始遷祖洙，字汝源，北宋宣和二年避兵自睦州白雲源遷居義烏香山之西，地名曰西方。存卷爲世系圖。存卷二。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/od5syqjiu1zd9ufs
义乌香山方氏宗谱五卷末一卷（浙江省金华市义乌市）,方国光,方,清咸豐6年(1856),--,始遷祖洙，字汝源，北宋宣和二年避兵自睦州白雲源遷居義烏香山之西，地名曰西方。卷一譜序、規約、祠産、像贊，卷三至五行傳，卷末傳贊、墓圖。存卷一、三、五、卷末。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/sys93ep24na96afm
义乌香山喻氏宗谱（浙江省/金华市/义乌市）,喻景泉,喻,2018,敦伦堂,参见喻景泉修《[浙江义乌]义乌喻宅村志》（馆藏：XP58642）。始祖浩（字必大，号蜀川，行拱三），宋初自四川仙井临邛（今四川仁寿县）迁杭州临安（今浙江杭州），继迁婺州义乌（今义乌）香山十四都泽口。四世概（又名及光，字上康，行育十七）自泽口迁邑之茂厚村。十二世厚（行丙六），宋元之际迁邑之十八都，其子涵（行惠四）亦赘十八都翁村翁氏，亦称燕谷，后遂名其地为喻宅。谱遵涵为喻宅村始迁祖。附勘误表一册。 卷一谱序、喻宅概况、凡例、家规家训、遗像、世宦图谱、诰命、儒林、传、迁居表、喻宅村人口统计表等，卷二至三世系图，卷四至八世系表，卷九志、序、行传、赞、捐助、墓图。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vvpitqsqsppwmz4k
义乌香山五星塘何氏宗谱（浙江省/金华市/义乌市）,何愫发;何观成,何,2010,--,始祖敬翔（字仲高），北宋人，世居蜀中隆州仙井。五世仕英（字之彦），南宋绍兴间至婺州乌伤（今浙江义乌）西仓暂住，后隐居邑西之川坞。仕英七世孙裕（自绍乡，号赞元，行清二），元末明初迁居义乌香山石谷里之田里。始迁祖裕七世孙富一（行仁三十三），明代迁居邑之五星塘村。 卷一目录、序、文传，卷二彩页、告示、凡例、名单、发放情况、世系图引、排行、世系图，卷三行卷引、行传，卷四行传，卷五行传、名次解释、对照表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/iz55ogtxva1u3h81
义乌青岩刘氏宗谱（浙江省/金华市/义乌市）,刘其健,陈,2016,积善堂,"始祖辉之（字日著），光武之孙，建武间封义阳王，封于乌伤城南。始迁祖万章（谥号宁），辉之八世孙，仕晋，析居邑之金山岒顶。 卷首图像、传、行述、序、墓志铭、诗,卷一修谱成员、谱序、源流记,卷二至卷十四世系世系。",https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/p2frdeao1ygjcv1w
义乌青巖傅氏宗谱二十二卷（浙江省金华市义乌市）,傅典彝;傅典虞,傅,民國14年(1925),--,始祖熹，字晦初，晉代人。始迁祖倫，字舜明，北宋乾德四年自義烏云黄山稽亭里徙居邑之青巖。至孫雄，析居蘆柴（或曰蘆陵）；曾孫平，又徙鍾墟，與住青巖者合稱三大派。卷一譜序、像贊，卷二誥敕、家訓、譜規、祠規、族規、家禮、儀節、世系源流考、祖墓引、歷任修譜名录、啟帖、傳记、祠堂记、贈序，卷三行傳、節孝傳，卷五祠产、議約、契據，卷八世系，餘卷載世傳。存卷一至三、五、八、十一、十二、十六、十八、二十、二十二。书名據卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ot1dligoj1qnevs3
义乌青巖傅氏宗谱二十三卷（浙江省金华市义乌市）,傅典藩,傅,1947年,--,始祖熹，字晦初，晉代人。始迁祖倫，字舜明，北宋乾德四年自義烏云黄山稽亭里徙居邑之青巖。至孫雄，析居蘆柴（或曰蘆陵）；曾孫平，又徙鍾墟，與住青巖者合稱三大派。卷一譜序、题字、藏譜字號、目录、譜跋、遺像、像贊，卷二敕誥、家訓、族規、譜規、禁約、家禮儀節、世系源流考、墓林、修譜名次、帖文、傳、记、序，卷三行傳、行狀、節傳，卷四墓誌銘、壽序、祭文、詩、銘，卷五祀产、助約、繼約、議約、雜據，卷六墓图，卷七至十世系，卷十一至二十三世傳。书名據卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2nstrtn242pdq498
