谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
玉牒觉罗（小）不分卷,宗人府玉牒馆,爱新觉罗,清,--,興祖直皇帝福滿位下第五子包朗阿宗支。書名據書簽題。紅綾書衣。稿本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zo156dl2bcr61nqb
玉牒觉罗（大）二卷,宗人府玉牒馆,爱新觉罗,清乾隆二十一年（1756）,--,興祖直皇帝福滿位下第二子劉闡宗支男女册。書名據書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/q23zbzsyytl979es
玉牒觉罗（大）不分卷,宗人府玉牒馆,爱新觉罗,清光緒三年（1877）,--,興祖直皇帝福滿位下第三子索長阿女册。書名據書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1kvfhfdz2inn7xr2
玉牒觉罗（大）不分卷,伪满洲国宗人府玉牒馆,爱新觉罗,1921年,--,興祖直皇帝福滿位下第三子索長阿宗支男女册。書名據書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1w3z47o52o1a3e2m
玉牒觉罗（大）不分卷,伪满洲国宗人府玉牒馆,爱新觉罗,1921年,--,興祖直皇帝福滿位下第二子劉闡、第三子索長阿、第五子包朗阿、第六子寶實男册。書名據書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2baqi9ricaxlrg1f
玉牒觉罗（大）不分卷,宗人府玉牒馆,爱新觉罗,清嘉慶二十二年（1817）,--,興祖直皇帝福滿位下第二子劉闡、第三子索長阿男女册。書名據書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4yaikbel2rgbetfa
玉牒觉罗（大）不分卷,宗人府玉牒馆,爱新觉罗,清光緒二十三年（1897）,--,興祖直皇帝福滿位下第一子德世庫、第二子劉闡男女册。書名據書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5clrp3g761csglwh
玉牒觉罗（大）不分卷,宗人府玉牒馆,爱新觉罗,清光緒三年（1877）,--,興祖直皇帝福滿位下第一子德世庫、景祖翼皇帝覺昌安位下第五子塔察篇古宗支。書名據書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5ozyxw1b7s3iy8yq
玉牒觉罗（大）不分卷,宗人府玉牒馆,爱新觉罗,清道光七年（1827）,--,興祖直皇帝福滿位下第三子索長阿宗支。書名據書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6fr1unt69seft6ur
玉牒觉罗（大）不分卷,宗人府玉牒馆,爱新觉罗,清乾隆十一年（1746）,--,興祖直皇帝福滿位下第三子索長阿宗支女册。書名據書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8lxx6e521x5qs1lx
