谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
麻氏宗谱四卷（浙江省丽水市缙云县）,麻有章,麻,1927年,--,始遷祖芊，南宋寶祐元年自永嘉縣雙溪口麻坡村（今屬溪口鄉）贅居仙居縣高畈村（今屬雲縣大源鎮）。卷一譜序、文獻、世系圖，卷二傳略，卷三至四行第。譜初修於明弘治十一年，此为十二修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/a6ih4dvbl752bef5
麻氏宗谱十卷（浙江省丽水市松阳县）,不详,麻,1947年,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9rbd2dkgk9dv75ls
麻氏宗谱六卷（浙江省丽水市缙云县）,不详,麻,清同治九年（1870）,--,始遷祖欽坤，字邦華，行均九，明初自雲縣西弄村遷居本邑黄壇村。卷五至六行第。存卷五、六。譜初修於明崇禎十七年。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/nd45dqwik6tmlufo
麻氏宗谱九卷末一卷（浙江省丽水市缙云县）,麻维绪;麻唐君,麻,1936年,--,始祖樂，唐僖宗時自永嘉麻坡徙雲，为邑諸支麻姓之最早遷入者。始遷祖欽紳，行均九，於元至正間再遷黄壇。卷一序、像圖、敕誥、行傳、傳贊、記等，卷二支圖，卷三至九行第，卷末墓圖、判決。存卷一至八。書名據書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/7m4mxbfq7gvo4yx9
麻桥冯氏族谱（广东省阳江市）,冯泮林,冯,據1994年,--,始迁祖德清、德明，元代人。书名據书名页题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2jb1m9l8vvjcnjqf
麻梨梁氏族谱（广东省/阳江市/江城区）,梁增寿,梁,2022,--,始祖永寿，随长兄由南雄珠矶巷迁阳江合山白石村。八世国俊，明初迁海陵岛白蒲村。始迁祖九世陵芳（字陵盛），明初由海陵白蒲迁居平冈麻梨村。 谱载题辞、前言、修谱说明、公告、捐款芳名录、修谱文件、绪论、源探、人物、荣录、祭祀、衍徙。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/98v726f1z2nbtzcf
麻旺文氏族谱（重庆市/重庆市/酉阳土家族苗族自治县）,文振旺,文,2013,--,吾系始祖文必暹（字道宇，更名仕暹），明初洪武年间，从江西吉安府吉水县张家渡迁徙湖南常德府武陵县木塘坪（今湖南省常德市武陵区），为我支江西迁湘始祖。传至八代，世祖兄弟三人文朝焉，文朝圣，文朝科，我八代世祖，文朝科所生四郎：文大化，文大纯，文大伦，文大智，于乾隆二十七年正月二十一日，九代世祖长房：文大化，三房文大伦弟兄二人定居重庆市酉阳土家族苗族自治县麻旺镇。 谱载编写说明、谱序、字辈、迁徙录、世系、编后语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/12yzlde6lheqeqil
麻布尾村梁姓族谱（广东省深圳市宝安区）,梁永,梁,1974年,--,始祖常麟。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9jbd32atczmi4xxx
麻岗派吉水郭氏族谱（江西省/吉安市/吉水县）,郭斐然,郭,1998,隆恩堂,始祖晖(字伯阳)。始迁祖五世孙龙(字云伯)，迁吉水六十都社源(今江西省吉安市吉水县)。 谱载谱序、谱例、图、徙居总考、像赞、传、碑记、名人题赠赋、敕命、谱赞、谱序、茔域志、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/87bje8zm6zz6prba
麻冈苦竹郭氏重修族谱不分卷（江西省吉安市）,--,郭,清光緒6年(1880),--,先祖郭子儀，唐代人。始祖暉（字伯陽，行九），南唐時自江西吉州安福縣遷居廬陵（今吉安）麻岡。始遷祖十三世節（字茂叔，行忠一，稱十八承事）、郡（字季美，行中二，稱二十二承事），南宋時遷居邑之苦竹。節派下，家族第二十二世善寬（字量洪，行蓋二）、善輝（字昭遠，行蓋二），明初又分遷邑之清溪。譜載譜序、原姓圖、世系圖、世系。書名據版心、目錄題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tssizn43sq5hlpqo
麻冈派桂林郭氏支谱不分卷(江西吉水),佚名,郭,清光緒34年(1908),--,始祖暉，北宋初自吉州望雲門徙廬陵延福鄉六十都麻岡。始遷祖十四世瀛（字仙卿，號槐堂），南宋紹興三十二年自吉水倉坑遷居高村桂林。譜載譜序、居徙考、敕命、文翰、世系等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/z0brj0c313gjltqj
麻山钟姓氏族源流一卷（湖南省长沙市宁乡县）,不详,--,1948年,--,始遷祖千駟，元代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/a7kf1s6fy7xz2jij
麻山汤氏族谱不分卷（湖南省长沙市宁乡县）,汤道行,汤,清康熙40年(1701),--,麻山湯氏先世居吉安泰和，唐黄巢舉義時迁居長沙，後唐又因募迁居湘鄉。所可考之祖宗一，南宋度宗朝人，譜即以为始祖。第四世載榮，明初迁居湘潭七都獅子山。載榮四子勝祖、勝宗、勝名、勝德再徙宁鄉麻山，为始迁祖。譜載序跋、敕命、行傳、服制、世系等。末有康熙五十一年湘潭六都砂塘口黄草港一支世系等。书名據版心题。湯茂初修譜於明嘉靖二十四年，此为三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bfrysk27lk874zt5
麻山汤氏六修族谱八卷（湖南省长沙市宁乡县）,汤昌继,汤,清咸豐9年(1859),双桂堂,麻山湯氏先世居吉安泰和，唐黄巢舉義時迁居長沙，後唐又因募迁居湘鄉。所可考之祖宗一，南宋度宗朝人，譜即以为始祖。第四世載榮，明初迁居湘潭七都獅子山。載榮四子勝祖、勝宗、勝名、勝德再徙宁鄉麻山，为始迁祖。卷一序跋、任事名目，卷二祠记、義学、契約，卷三選舉，卷四牌樓、公館、設学、祭掃、貞節傳，卷五墓图，卷六領譜名目，卷七至八行傳，末附慎終录。书名據版心、书簽题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/w77nvljkqvv5ym3e
麻山汤氏五修族谱（湖南省长沙市宁乡县）,汤肖严,汤,清乾隆51年(1786),双桂堂,麻山湯氏先世居吉安泰和，唐黄巢舉義時迁居長沙，後唐又因募迁居湘鄉。所可考之祖宗一，南宋度宗朝人，譜即以为始祖。第四世載榮，明初迁居湘潭七都獅子山。載榮四子勝祖、勝宗、勝名、勝德再徙宁鄉麻山，为始迁祖。卷六家禮，卷七藝文，卷八雜记。存卷六至八。书名據版心、卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4u3r9g3rzxscxuyh
麻姑滩冯姓氏族源流一卷（湖南省湘潭市）,冯守,冯,1948年,--,始祖元叔，唐代人。始遷祖斗虚，字北極，明代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dhm13al826mzmowj
麻奢陈氏族谱纪实（广东省/佛山市/南海区）,佚名,陈,2004,致远堂,始祖进翁，英州（今英德县）麻奢草市人，南汉大宝三年徙居南海田心里。 谱载一世至二十七世宗支图。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tvxfvrs7l5153gv9
麻城鲍氏重修宗谱不分卷（湖北省黄冈市麻城市）,鲍森之;鲍蔚之,鲍,清光緒33年(1907),--,始遷祖宗二（字千二，號敬夫），元至正間自江西臨川官遷湖北黃州，遂居麻城老鸛窼。譜載譜序、名目、藝文、世系。（館藏：1023935-948、1001041-56為此譜之續修本）書名據版心、書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1vt1hwz9oqd2xtv5
麻城鲍氏宗谱；存四卷首二卷(湖北麻城),鲍锡钧;鲍锡骢,鲍,民国3年(1914),俊逸堂,始祖渊，元代人，祖籍徽州歙县，先世宋代迁江西临川。次子宗二，号千二，字敬夫，元进士，官黄州别驾，明宣德中再徙湖北麻城邑南龙骨寺侧之老鹳窠，为始迁祖。卷首上谱序、凡例、任事名目、家规、传、行述等，卷首下祠堂记、捐款、图形；卷一至四世系。（参见：民国32年《麻城鲍氏宗谱》，馆藏：1001041；又清宣统3年《鲍氏宗谱》十四卷首一卷，国家图书馆藏）,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/v65em3zv6o0r54et
麻城鲍氏宗谱十四卷首二卷(湖北麻城),鲍炳宪,鲍,民國30年(1941),俊逸堂,始祖渊，元代人，祖籍徽州歙县，先世宋代迁居江西临川。始迁祖宗二，号千二，字敬夫，渊次子，元进士，官黄州别驾，明宣德中再徙湖北麻城邑南龙骨寺侧之老鹳窠。卷首上谱序、凡例、任事名目、家规、祖殳、五服图、传、行述等，卷首下墓界祀产、祠堂记、图形等，卷一至十四世系。（参见：民国3年《鲍氏宗谱》，馆藏：1001077）,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1ubk01ygrqcs3x8s
麻城马氏重修宗谱四卷首一卷（湖北省黄冈市麻城市）,马明科,马,民國四年(1915),--,始迁祖洪，元至正末自江西鄱阳县迁湖北麻城憺烈神沟。卷首目录、序、凡例、传、家规、合同、宗派表、祠墓图，卷一至四瓜瓞图、世纪、录遗。书名据卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6ndwvqkuf7bp5f6u
麻城雀林汪氏宗谱十四卷首三卷（湖北省黄冈市麻城市）,汪愈省,汪,民國26年(1937),越源堂,始祖澤川（字錄實，號銅洞），元延祐八年自江南徽州府婺源縣鏞溪大畈遷居湖北黃州府麻城縣東山黃市。子三，興一再遷黃岡縣團風，興三再遷安徽六安上莊，唯興二（字萬武）留居麻城，於元至正二年遷居麻城北鄉十五里烏雀林，為始遷祖。卷首一像贊、祠堂圖、凡例、派名詞、總目、誥封類、序傳類，卷首二世德類、詩贊類、遷居圖，卷首三墓圖類，卷一至十四世系圖表。（可參見館藏：977224-250）書名據書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qzpz1la5mqpn3h29
麻城金氏续修宗谱四十四卷首三卷(湖北麻城),金立醔,金,記事至民國36年(1947),济美堂,始遷祖自明（字文孝，號德誠），於明正統二年自江西高安縣羅塘二十五都遷湖北麻城浮橋河西岸井塘巷。首三卷譜序、譜例、卷首目錄、墓誌銘、像贊、傳、行略、表、墓圖、宅圖、宗法、家訓、家禮、宗規、契據、條約、祠記、祀田記、世系目錄，卷一至四十四世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pv32bype8o3b82cw
麻城郑氏世系垂丝图.（湖北省/黄冈市/麻城市）,郑德全,郑,2004,书带堂,南宋，始迁祖郑亨从江西省抚州市南城县建昌镇金刚台迁湖北省黄冈市麻城市西门相公桥。 卷首上(一)序言、像赞、现代精英、郑氏源流图，卷首上(二)至卷首下(二)世系图，卷一序言、凡例、像、题词、大事记、源流、麻城祖墓概括，卷二至卷八世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bv3rbxph9zn3kioh
麻城西邨程氏宗谱十卷首一卷末一卷（湖北省黄冈市麻城市）,程荫南,程,1919年,--,始迁祖均壽，明代人。书名據书名页题。初修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ozkkm2im7nsy7mth
麻城范氏创修宗谱二十二卷(湖北麻城),范志江;范志清,范,民国35年(1946),廉让堂,始迁祖穀宝，元末自江西瓦屑坝迁湖北麻城县万仞崖南首红石嘴。卷首（即卷一）谱序、目录、修谱名目、传赞、传、行述、宗约、宗规、家训、跋，卷二五服图、仪注、祠宇、墓图，卷三至二十二世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ty43m6gp10mqonu6
麻城县西北两乡深沟河三墩两区祝氏宗谱二十五卷首四卷（湖北省黄冈市麻城市）,祝敦章,郑,民國35年(1946),--,始遷祖萬五，元順帝元年自江西南昌官遷湖北麻城仙居鄉永寧村宋埠河西六里許深溝區龍崗山下祝家院。生子大梁、大棟、大用，是譜系大梁、大用二支合譜。卷首一聖諭、譜序、源流序、祠廟志、修譜名目，卷首二祭規、儀注、祝文、凡例、譜略、家訓、家規、戒賭文、服制，卷首三忠孝節烈傳，卷首四祠廟圖記、墓圖、宅圖，卷一至二十五世系。書名據卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8v9qu66vt7bnama5
麻城程氏宗谱十八卷首一卷（湖北省黄冈市麻城市）,程金瑞;程邦杰,程,清光緒5年(1879),--,始遷祖承祀（字應宗），約於明代遷居湖北麻城龜頭河。卷首譜序、目錄、名目、凡例、聖諭、誥敕、家規、宗派、像圖、宗祠圖、墓圖、祠規定義、祀產、傳，節孝傳，卷一歷朝世系、卷二至十八世系。（館藏：995736-756、1037635-655為此譜之二修本）書名據書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2i9any2xk99cb8zi
麻城程氏宗谱二十卷首二卷(湖北麻城),程金殿;程玉堂,程,民國6年(1917),继箴堂,始遷祖承祀（字應宗），明初由江西遷湖北麻城東鄉龜頭河。首二卷譜序、凡例、家規、祠圖、墓圖、傳、詩，卷一至二十世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hfz4lukeu8x4qbrt
麻城田氏王玟公房支谱十七卷首一卷(湖北麻城),田义芬,田,民國11年(1922),紫荆堂,譜稱遠祖九璉（字玉珩），唐貞觀年間始籍麻城東山田家岩。本族一世祖大芳，元季寓居江西，旋歸故里。其孫玉玟為本支祖。首一卷譜序、壽序、壽文、行述、傳，卷一宗圖、誥封、家規，卷二墓圖、約據，卷三至十七世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/7np4ntbwne82xvmh
