谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
周氏宗谱（江西省上饶市）,周清远,周,清同治6年(1867),--,是為居江西弋陽杉山、黃岡，興安（今横峰）上溪、汪源、炭埠、學前，上饒大平橋、王源嶺等地周氏合修之譜。始遷祖器（字廷芝），北宋初遷居江西弋陽山杉。存卷為像圖、墓圖、系圖。存卷一。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/u7ree1k84q4l56s4
周氏宗谱（江西省上饶市）,周廷光,周,清道光12年(1832),--,參見周清遠修《[江西上饒]》周氏宗譜條目（館藏：1019789）。（是為居江西弋陽杉山、黃岡，興安（今横峰）上溪、汪源、炭埠、學前，上饒大平橋、王源嶺等地周氏合修之譜。始遷祖器（字廷芝），北宋初遷居江西弋陽山杉。）。存卷為源流序、譜序、族規、族禁、像圖。存卷一。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5ftw6u5lanhwwhbi
周氏宗谱（江西省/南昌市）,佚名,周,1990,爱莲堂,始迁祖周彦讬于北宋时期从今江西省抚州市崇仁县迁居今江西省南昌市。 卷首像赞，卷一至卷六世系图、世系表，卷八至二十七世系图、世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/etzhdfar1pnne2c6
周氏宗谱（江西省/九江市/瑞昌市）,周承意,周,2015,爱莲堂,始迁祖周侁(字仁清)，于唐朝时期由润州丹阳县(今江苏省丹阳县)迁江州壤西王仙乡辂北(今江西省九江市瑞昌市南义镇新福村辂北)。 卷首图腾、族徽、像图、赞、谱序、凡例、家规、芳名录、墓志铭、祝文、传、服制图，卷二至卷六世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3jhxh6xbhqpyz3no
周氏宗谱（江西省/九江市/湖口县）,周灿华,周,2014,--,后周世宗显德丙辰年，始迁祖周念七（名礼，字达庵）由安徽省安庆市舒城麻渡肥水南道而行，开基于江西省九江市湖口县花尖山乌兔大屋场。 卷首周氏图腾、周氏之歌、合影、村照、瑛公像、功名录、姓氏来源、凡例、林权证、山权声明书、派行歌、艺术文学篇、国画、诗词，上卷谱序、脉络源流图、乌兔周氏始祖世派等，卷二至卷七世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/i8ee2c2ee4iub3x4
周氏宗谱（江西省/上饶市）,周通霖;周万钦,周,1992,--,始迁祖尧诚（又名朴，号双溪），宋绍兴间自弋阳杉山迁居周村居焉。 卷一新旧序、列传、像图、基址图、墓图、新旧宗谱、源流世系，卷二至四世系图。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/aapjzrpvt1qo8daf
周氏宗谱（江西省/上饶市/铅山县）,周海福,周,2019,爱莲堂,始祖执羔（字表卿，号白云），宋代信州弋阳人。生十六子，本谱记迁贵溪之第五子尧琮（名献，行正五）、迁兴邑之第七子尧胜（名余，行正七）、迁鄱阳之第八子尧嘉（ 名贞，行正八）、迁上饶之第十一子尧城（名朴，行正十一）后裔，局设铅山港背。 卷首序、名人论谱、题词、感言、执事合影、祠堂记、像赞、列传、基图、八景、坟图、行派及世系年代略述、执事芳名、大中院校生芳名、寿星榜、首士及赞助名额、领谱字号，卷一至十世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6xm1diu32ladsi4a
周氏宗谱（江西省/上饶市/弋阳县）,周海福,周,2016,--,北宋时期，始迁祖周廷芝由江苏省常州市武进区迁江西省上饶市弋阳县杉山村。 卷首新序、名人论谱、题词、照片、祠堂记、像赞、列传、基图、八景、坟图、赞助名额、领谱字号、世系，卷一至卷十世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t1n6l487vf711o89
周氏宗谱（江西省/上饶市/广信区）,周万喜,周,1990,爱莲堂,"明时周尧诚迁江西省上饶市广信区。 卷□□谱序、世系,卷六世系,卷□□房序,卷八序、世系,卷□□感谢昆山家族、源流考，卷十九、卷二十一、卷二十三至二十八世系。",https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/h1vy8n6aw9mw9z7j
周氏宗谱（江西省/上饶市/广信区）,周万钦,周,2007,爱莲堂,始迁祖周廷芝从江苏省常州市武进区迁江西省上饶市广信区皂头镇，迁徙时间未知。 谱载序、传、八景诗、像赞、历代源流总世系、世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/r9lu9esd9rw5c2rv
周氏宗谱（江苏省）,不详,周,清,全德堂,存卷皆为行傳。 存卷十五至十七。書名據版心題。記事至清同治間。佚名墨筆增修至民國間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2a5n1uc1yyfk6rdn
周氏宗谱（江苏省无锡市）,佚名,周,民國,光霁堂,始祖輔成，原名懷成，宋代人。始遷祖權，字士亮，號屺瞻，又名仲詳，元末明初人。 書名據版心、書衣題。記事至1941年。是譜前半册版心下題光霽堂，光霽二字上鈐有忠孝紅印。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/u7qm68pl6ne6ha8g
周氏宗谱（江苏省无锡市）,周廉锷;周鼎培,周,清光緒8年(1882),光霁堂,始祖敦頤，字茂叔，號濂溪，宋代人。始遷祖應或曰應高，或曰應辰，號溪圖，南宋初由道州遷無錫張塘里。存卷載誥命、像贊、周敦頤年譜、傳、墓銘等。 存卷一。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/92yb3iqot25jxm58
周氏宗谱（江苏省无锡市江阴市）,周守璜,周,清光緒33年(1907),--,始遷祖瓊，字學尉，南宋末官江陰尉，後遂留居江陰之顧山。卷首上載序、行實、傳、墓誌銘等，卷十八至十九世系。沈德潛撰序。 存卷首上、卷十八、十九。書名據版心、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/on5gkfzrwtby7q4z
周氏宗谱（江苏省泰州市泰兴市）,不详,周,1923年,--,存卷为年表。 存卷十一、十五、十七、二十一。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8jovydgv5a6vl7gt
周氏宗谱（江苏省/盐城市）,周连珍;周作善,周,2004,敦伦堂,始祖希哲（字景明），宋朝年间金兵犯阙，公年方十一，被义仆所救，主仆二人从小路逃难，行至润州遂购宅定居焉。始迁十三世祖直（字仰鱼），明朝年间从润州丹徒徙居淮安之盐邑西乡大黄沟，即今江苏省建湖县高作镇西站村二组。 卷一扉页、谱序篇、先世遗像篇、荣典篇、宗祠图、宗祠鉴、宗祠赞、坟墓图、祭文、寿星谱、谱论辑要、凡例、族约、家训、传记、艺文、宗望录、排名定字、历次续修宗谱人员名录篇、赞助篇、续谱经费账目公布、贺续修宗谱告竣、寻根探源篇，卷二至十世系图、世表、编后语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/at3c6yfbmivcoc8i
