谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
邹氏宗谱（湖北省/黄冈市）,邹友才,邹,1990,敦本堂,始迁祖彦六，明洪武间自江西饶州府鄱阳县瓦屑坝迁居湖北黄冈慕义里。 卷首上谱序、名目、凡例、续修谱跋，卷首中祭祀类、祠中神主、入祠说、祭规、仪注、派行、祠寺墓图，卷首次谱序、跋、家训格言、传，卷首下祠田庙宇类、祠堂匾额对联、献资续谱彰目，卷首末五云山本末案 、夏家街公所案，卷一至二十二世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hivjrn16zwx1l1kr
邹氏宗谱（湖北省/黄冈市/麻城市）,邹萃清,邹,1991,孝思堂,始祖迁八，元末自江西南昌府新建县迁湖北麻城西北隅点兵山。 第一册房序、世系表、派行，第二册谱序、目录、凡例、序文、义捐榜、祭祀、派行、告成序，第三册至第七册世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/eft8ag3hopkfqx7e
邹氏宗谱（湖北省/黄冈市/麻城市）,邹心德,邹,1996,敦本堂,始迁祖迁八，元末自江西南昌府新建县迁湖北麻城西北隅点兵山。 卷首一谱序、考说、目录、祀产、名目、图绘、凡例、派行、诰敕、祠记，卷首二墓志铭、行状、碑文、墓表、行略、行状、家传，卷首三公传、家传，卷首四族规、家训、艺文、祀田、祭田创置序、祠堂记、小引、凡例、挽诗、谱序、诗、歌，卷一至二十六世系图、世行。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qt2ycjm6svt188xx
邹氏宗谱（湖北省/黄冈市/罗田县）,邹荣寅,邹,1992,东鲁堂,始迁祖立七，明初由江西省上饶市鄱阳县迁居湖北省黄冈市罗田县。 卷二先祖历代世次表、名人录、赞、墓志铭、哭节记，卷三至十总序、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/v3opzgq4wlhwnuj4
邹氏宗谱（湖北省/黄冈市/浠水县）,邹本高;邹本昌,邹,1991,东鲁堂,始迁祖月桂（字允芳），原籍江西，明嘉靖年间由贸易来浠之关。 卷二凡例、辈派论、家规、祠图、祖墓图，卷三世系、族中大事记、序，卷四源流统宗、世系图。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/lxcwtqjf7ldwtrju
邹氏宗谱（湖北省/鄂州市）,佚名,邹,1995,东鲁堂,始迁祖廷二，明代迁于江邑东乡下西里七甲石山堡尤家湾。 卷首上诰命、梓人贺谱诗、谱序、源流序、浩公进呈宗谱表、先贤论谱、贺谱诗二首、凡例、历代名贤、土库和裕甫公支序、世祖卧碑八条、圣训十六条、家训词、忌公讽齐王纳誎、阳公上梁王书、历届续谱名目，卷首中光荣榜、寿序传略，卷首下寿序传略、卷一源流统宗，卷二至十一各公世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4c5ldxx5y7e9bs2d
邹氏宗谱（湖北省/鄂州市/鄂城区）,邹克煜,邹,1989,东鲁堂,始迁祖万世，元代由江西省南昌迁居鄂城马迹乡西山(今湖北省鄂州市鄂城区)。 卷首一圣谕、谱序、家规、、凡例、家派解、阴阳图，卷首二赞、传，卷一世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/r42qn7ojblswxs2n
邹氏宗谱（湖北省/鄂州市/华容区）,邹泽华,邹,1995,东鲁堂,始迁祖文二，明代迁湖北省鄂州市华容区葛店镇白浒镇村。 卷首上诰命、谱序、源流序、诗词、凡例、历代名贤、家训、，卷首中光荣榜、传略，卷首下传略，卷一源流统宗，卷二至十一世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/fuzrkphx12ri5wt9
邹氏宗谱（湖北省/荆州市/松滋市）,邹绍中,邹,1994,--,始迁祖万禄，清初因商旅来到了松滋由箭江迁到松滋。 卷一编者说明、修序、谱序，卷二家训、立祭议约、收谱次第图、宗谱允议、理事、凡例，卷三阿蛮公世系图，卷四万禄公世系图，卷五至十世系图，卷外编后小记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/cw1m16btn78xfgtv
邹氏宗谱（湖北省/潜江市）,邹荣海,邹,1992,黍春堂,始迁祖勤有、勒有、敕有，元末明初从江西省迁到湖北省潜江市。 卷一后裔分布示意图、序、族纲、邹氏渊源考、谱牒考、传、轶事、家训、纪要、续修组建、诗词、后记，卷二至五世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2439aloiogo1jotu
