谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
李氏宗谱（江苏省/盐城市）,李鸿选;李汝葆,李,2004,--,始迁祖世杰，明嘉靖年间随堂叔祖叔良公一起自苏州阊门迁至盐城伍佑南运盐河地带卜宅而居。 卷一引言、宗谱续修序、宗谱谏语、家训、续修概述、续修名氏小引、孝子录、辈份用字、五服图、世系图，下卷世表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hsbunszpka9b3ges
李氏宗谱（江苏省/盐城市）,李增湖;李步龙,李,1999,陇西郡,始迁祖叔良，明洪武初年由苏州迁徙盐城，定居串场河河西畔（古名盐河、盐城市区向南二十余里，伍佑北七里）。长子辛一（字福三），为长支，次子辛二（字福四），为次支，三子辛三（字福五），为三支。 卷首前言、祖像图、史略详、世系直传略图、源流及郡号、氏考、谱例、宗谱叙、前贤谱说、诗词文赞、祭文、祝文、家训、序跋、历修宗谱名次、整修宗谱弁言、人物志、家训家约、赞谱成、资助人员表，卷一至三世系图、世表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/o5klfweil6qzvvje
李氏宗谱（江苏省/盐城市/盐都区）,李宏明,李,2015,陇西堂,始迁祖长富，明代由苏州阊门（今江苏省苏州市姑苏区）迁到义丰（今江苏省盐城市盐都区大纵湖镇）。 卷一前言、李姓来源、堂号、序言、宗谱则言、族员必读、世系图、年表、通讯录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/nfspb9b6xsw2d3xm
李氏宗谱（江苏省/盐城市/盐都区）,李桂贤,李,2009,陇西堂,始迁祖太一，明代由苏州阊门迁址到淮阴定居淮城，后落脚于盐都（今江苏省盐城市）。 谱载目录、姓氏由来、续修序、通知、堂号由来、族约、族训、格言、历代名人统计、名次序表、创谱人员、祭文、世系表、概念图、各门考实。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wtld9ghkh7i78ijt
李氏宗谱（江苏省/盐城市/阜宁县）,李余昌,李,2002,芙蓉堂,始迁祖太初，明初从苏州阊门迁淮东庙湾场(今盐城市阜宁县)，后人又迁至今阜宁县大冲村。 谱载谱序、寻根略考、谱例、谱规、家训、历代传赞、世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dpjkhl72oh5861z5
李氏宗谱（江苏省/盐城市/阜宁县）,李余昌,李,2002,芙蓉堂,始迁祖一元，明初由江苏省苏州市迁到江苏省盐城市阜宁县。 谱载序言、谱例、取名用字、族约、族训、世系、考实、源流表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/n71a26lsqc5ab9n1
李氏宗谱（江苏省/盐城市/建湖县）,李万新,李,2015,陇西堂,始迁祖名不详，明代自江苏苏州阊门迁建湖沿河李家舍。谱内世系记事自十二世桂祥、桂如、桂粉起。 谱载前言、李姓来源、堂号、序言、则言、族员必读、世系、通讯录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/llfpib7np5pifuql
李氏宗谱（江苏省/盐城市/建湖县）,李正贵;李正安,李,2006,陇西堂,本族先世于明洪武间迁居建湖。 谱载谱序、前言、先祖画像、修谱理事会成员名单、郡堂之说、门宗字辈、世系图、班辈起名用字、世系、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1vik1kxmoiksrra4
李氏宗谱（江苏省/盐城市/建湖县）,李林国,李,2012,陇西堂,始迁祖发财、发祯，清代由今江苏省盐城市阜宁县古河迁湖垛东荒谭老鼠孔（今盐城市建湖县湖东村陈墩组与于兴组附近）。 谱载序、谱例、族规、寻根略考、党员及人才录、命名取字录、肖像及名单、世系名氏年表、宗谱修订人员名单。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/oygvj3myea9ndqc1
李氏宗谱（江苏省/盐城市/建湖县）,李助文;李助洪,李,2016,陇西堂,始迁祖佚名，明洪武二年从官陈庄迁至今之建湖县蒋营镇（现九龙口镇）太绪村太绪沟、梁泽沟两岸兴家立业。 谱载前言、首倡修谱人像、宗谱第二次续修成员合影、编辑委员会人员名单、祖像、题词、命名用字、名人简介、续修序、祭祀程序、祭文、家庭行为规范、凡例说明、使用保存宗谱条例、宗谱发放简况、器具管理、祭祀活动地点安排、先祖灵位图案设计、光荣榜、祭祀费用方法、模范事例、世系图、世表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5rkmzq9flufapivb
