谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
福建省福州市紫阳徐氏族谱（福建省/福州市/晋安区）,徐忠信,徐,2009,--,本支徐氏系明朝中山靖王徐达之后徐永康派下，徐永康于明嘉靖年间，从福州市晋安区新店镇杨坂迁到福州市晋安区鼓山镇鼓山镇凤坂村。传十六世于清朝末年，迁到鼓山紫阳徐厝垱（今福建省福州市晋安区紫阳徐家村），始迁祖何人未详。 谱载紫阳徐家村全貌、修谱前言、编修委员会全体成员、修谱献资宗亲芳名录、修谱献资宗亲玉照、先祖像、徐氏宗祠选登、先祖墓、祖山风貌、引言、徐姓起源、族训村规、谱例条规、徐氏辈份排序、世系图、世系辈份简历、名人传略、艺文、附录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/xsejrm3qobezgest
福建省福州市城南胪厦陈氏族谱（福建省/福州市/仓山区）,陈智洪;陈永基,陈,2004,--,始祖师孔，宋末元初自福建长乐县松下村迁福州琅岐镇，先居邑之院前村毛蟹潭，复徙居邑之下厝后山。始迁祖十三世亨祖（字生元），于明末清初自福州琅岐澳里迁居邑之黄山胪厦村。 谱载序、纪年、陈氏的起源及演变、陈氏史略、历代远祖世系谱图、古代历史说陈家、世系齿录、源流考、功绩、世系表、芳名录、表、附录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/294rt4vkjev4ysgm
福建省珍山陈氏族谱（台湾省台北市）,陈宝琛,陈,1978年,--,始祖福寶，原居福建安溪縣崇信里珍山。後裔散居臺灣臺北縣鶯歌鎮等地。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/e1skx8fkh8pmz434
福建省漳浦县马坪镇后康村山尾社山美堂陈氏家谱（福建省/漳州市/漳浦县）,陈成德,陈,2008,山美堂,始迁祖玛珖（又名马孙），南宋末年从同安县马巷镇迁到漳浦湖西乡（今福建省漳州市漳浦县湖西畲族乡）。 谱载得姓陈氏系、行状、事实、实录、志、忌辰、仕宦录、世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/uubrynxb87cmu5eq
福建省漳浦县杨氏家谱（台湾省/桃园市）,杨金辉,杨,不详,--,始祖英烈，清代人。后裔自福建漳浦移居台湾桃园。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/np9za9r4bryyjdgs
福建省漳州府南靖县梅林魏进兴派下十三世魏谦友(公元1704-1805)来台祖纪要（台湾省/台中市）,魏毓沂,魏,2005,--,始祖进兴，居福建省漳州府南靖县梅林。十三世祖魏谦友，乾隆年间，带着十四世祖魏品胜浮海迁居台湾省葫芦墩（即丰原），后子孙于清咸丰年间定居台湾省台中市下桥仔。 谱载简谱略、世系世表、参考资料。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/r7rzwcsq9872gqtl
福建省漳州府南靖县书洋乡大双坑村邱氏双溪祠列祖列宗族谱系统表（福建省/漳州市/南靖县）,邱春草,邱,1989,--,始祖志广，明代由福建汀州上杭移居漳州南靖双峰。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/c3ol8w6mtuzjfx9g
福建省漳州市漳浦县佛昙镇大坑(代卿)鉴湖陈氏族谱（福建省/漳州市/漳浦县）,陈其有,陈,2016,--,始祖玛珖，南宋末由同安亭侯移居漳浦。始迁祖史修，元代由漳浦县天马山后洞迁居邑之鉴湖大坑。 谱载前言、目录、谱序、附录、公传传略、敕书、墓志铭、祖祠楹联、世系表、拾遗、凡例、修谱资料。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pyyljlsai45tws8p
福建省漳南许氏族谱（福建省）,许嘉立,许,1981,--,始祖陶与子天正协助将军孙政，于唐高宗间岀镇泉潮，以天正之功镇南诏。其子孙散居龙溪、漳浦、南靖、诏安、潮州、徐翔、海澄诸处。 内录考源、列传、漳南许氏、诏安许氏、韩山许氏、徐翔许氏、公谱世系、漳南世系家谱凡例等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/a38zkf527dmpdy5g
福建省漳南许氏族谱（福建省/漳州市）,许嘉立,许,1981,--,始祖陶，与子天正，协助将军孙政，于唐高宗年间岀镇泉潮，削平苗蛮，以天正之功多，永镇南诏，其子孙散居龙溪，漳浦、南靖、诏安、潮州、徐翔、海澄诸处。 内录考源、列传、漳南许氏、诏安许氏、韩山许氏、徐翔许氏、公谱世系、漳南世系家谱凡例等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wyurwtr1mo2s79bo
福建省泉州市俞氏族谱（福建省/泉州市）,俞满堂,俞,2014,--,始祖原居住漳州龙岩，后开基往泉州。 图文篇，谱牒篇，名人篇。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/30nkgcnbdw4vllhu
福建省沙县安定郡胡氏宗谱（福建省/三明市/沙县）,胡徳淾,胡,2004,--,始迁祖标（号大著），唐初弃官入闽，隐居松溪县，后迁沙县五都玉溪。 卷一胡氏远祖世系考、安定沙县胡氏源流考、繁衍播迁篇、历代世次、古今人才、家族文化，卷二凡例、序言、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/arg65knqzg1sb3mv
福建省沙县安定郡胡氏宗谱续编（福建省/三明市/沙县）,--,胡,2013,--,始迁祖标（号大著），唐初自河南光山固始县入闽，隐居松溪县，旋迁沙村县（今沙县）五都玉溪。生四子，第四子敏，又生五子：德富、德茂居玉溪；德贵居洋溪（今阳溪）；德达居龙江；德显居湖源（今郑湖）。 谱分四章：章一源流始祖，章二播迁繁衍，章三家族文化，章四古今人物。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4k2o30x66s250py2
福建省汀州府永定县陈氏族谱（福建省龙岩市永定县）,陈树木,陈,1944年,--,始祖文價。後裔散居福建省永定縣及臺灣省等地。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/o5k2rfbqdcs935j7
福建省永泰县莒口官氏族谱（福建省/福州市/永泰县）,官本新,官,2002,追远堂,入闽始祖偕公，字志龙，登元进士，福州官户曹参军，妣赵氏，生三子：甲遒、丙遒、辛遒。福州永泰县莒口一世祖马福公，生于明朝，妣赖孺人。生二子：长赖贵、次仰山。 词联、谱序、莒口概况、上官氏源流考录、世系图、房支录、迁外宗亲表、人才录、积善篇、编后记、记录卡,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/b5uekn2hkkjphfzg
福建省永泰县吴氏联谱（福建省/福州市/永泰县）,吴基炎,吴,2002,--,谱录永泰县吴氏二十三支，除白云乡凤漈村一支是南宋后期自邻县尤溪迁入外，其余都是明永乐以后自晥、浙、赣及相近之尤溪、仙游、罗源等县迁入。 谱载吴氏渊源、永泰县概况、永泰县吴氏各支系简介、各支系世系图世系录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bh3f06a274lsz037
福建省永春县许内街修德堂许姓家谱（福建省/泉州市/永春县）,不详,许,不详,--,始迁祖熟，时代不详。记事至1983年。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3bupfvcma93nuyxe
福建省永春县五里街镇吾东村龙头七修桃源鸣琴陈氏族谱国内卷（福建省/泉州市/永春县）,陈诗忠,陈,2010,--,始祖仁（字以育，行二十一），北宋庆历元年自福建仙游迁居玉湖浦边（今莆田县城厢区阔口村）。始迁祖二十世伯起，元末迁居永春鸣琴里。 谱载彩色图片、谱序及其他、世系、列传、古今闻人录、族谱知识、寻找迁往台湾的本家人、两次修族谱者资料、捐资芳名录、编后语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/irt47bxp53w2wwlo
福建省永春县洋上乡余氏源流（台湾省）,不详,余,1981年,--,永春县始迁祖兴壽。子孙大部分散居於马来西亞及臺湾省等地。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/jnifl7drzuei5e4b
福建省永定县颍川陈氏族谱（福建省/龙岩市/永定区）,陈树浪,陈,1998,--,始迁祖雍、魁、璋、群，约在宋、元之际徙永邑，后裔散居虎岗、高陂、培丰、抚市、龙潭、湖雷、下洋、大溪、岐岭等乡镇。 谱载序、凡例、世系等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/eakhkdw3fgis7isi
福建省永定县汤湖赖氏族谱（福建省/龙岩市/永定区）,赖定玉,赖,2012,--,"始迁祖赖朝美(讳觐,字朝美)，原籍福建省福州市，于宋末元初迁福建省龙岩市永定区合溪乡汤湖。 谱载图、序、凡例、概述、芳名录、源流、世系、外迁宗祖述、人物传、文物、文化、附录、编后记。",https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wi6p9kcdp9tdvpps
福建省永定县湖雷乡增瑞村邳州阙氏和兴户族谱（福建省龙岩市永定县）,阙定铿,阙,--,--,始祖文山，宋代人。五十三世八史，居永定坎市高坑。始遷祖五十六世念三郎，元代遷居永定三堡。譜尊其子元輔、元卿（號壽卿）、元弼为一世祖。據1991年鉛印本複印，書名據封面題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/244asyt6lxqdrx2f
福建省永定县大溪乡巫氏史谱集（福建省/龙岩市/永定区）,巫大柱,巫,1995,--,始祖暹，晋代人。始迁祖罗俊（字定生，号青州），隋代唐初人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tguu77tyeud5g2o5
福建省永定县培风乡文溪村江夏黄氏保和堂家谱（福建省/龙岩市/永定区）,黄炳开,黄,1981,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/yaa2mrao6cwvosz4
福建省永定县培丰镇颍川郡长流陈氏族谱（福建省/龙岩市/永定区）,合族,陈,1997,--,始祖璋（号龙濉），宋代人。始迁祖念八郎（字福兴），明代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/two9hkwjj1u7ta38
福建省永定县古竹乡钜鹿魏姓四一郎公（祢公）开基祖一脉黄竹烟族谱（福建省龙岩市永定县）（福建省/龙岩市/永定区）,魏辉德,魏,1992,--,谱奉北齐长贤为得姓一世。裔孙祢（字四一郎）生三子，长进兴，次进富，三进旺。进富居黄竹烟，进旺迁漳州府城。进兴明间由汀州府宁化县石壁乡迁居漳州府南靖县梅林镇梅林村，是为始迁祖。是为进富派下谱。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/spgh3alvfjb6sap3
