谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
瑞金蓼溪赖氏五修族谱不分卷(江西瑞金),赖世鏪,赖,清同治10年(1871),--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t20lxbhh63lxhdhf
瑞金叶坪谢氏六修族谱不分卷（江西省赣州市瑞金市）,谢茂才,谢,清道光29年(1849),--,始遷祖宣郎，字承宗，南宋嘉定十一年自興國徙居瑞金之濠塘，即今之城内謝屋巷。五世祖蓮徙居謝屋村。蓮之子文恭，明洪武三年再徙葉坪，孫友嵩世居焉，遂为葉坪支始遷祖。存卷为世傳。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/nfiavy2a8fkkars2
瑞金叶坪谢氏八修族谱不分卷（江西省赣州市瑞金市）,谢馨庭,谢,民國11年(1922),--,始遷祖宣郎，字承宗，南宋嘉定十一年自興國徙居瑞金之濠塘，即今之城内謝屋巷。五世祖蓮徙居謝屋村。蓮之子文恭，明洪武三年再徙葉坪，孫友嵩世居焉，遂为葉坪支始遷祖。存卷載譜序、祠圖、世系傳、藝文等。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/elja3ou9ndra1vut
瑞金叶坪谢氏八修族谱不分卷（江西省赣州市瑞金市）,谢馨庭,谢,民國11年(1922),--,残本,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ecle6lzxiis2f5i3
瑞金县陈氏联修族谱（江西省/赣州市/瑞金市）,陈玉辉,陈,1995,--,此系江西瑞金陈氏众支联修谱。如始迁祖峰，清康熙年间从广东省梅州市平远县迁瑞金市。 谱载谱序、祠堂复新记、盛松先生略传、理事成员名、世系、谱跋。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t13t4tqou6ald443
瑞金县陈埜卢氏族谱不分卷（江西省赣州市瑞金市）,庐朝升,卢,清,--,是族先世自范陽涿郡遷居常州。始祖宗泰，唐開元間遷居江西寧都麻田清音韶溪。始遷祖大傑，明成化間自江西寧都遷瑞金陳埜。譜存源流遷徙總序、凡例、條規、譜序、傳述、墓誌、壽序、山屋誌。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1bg7jbtlh8hvgfgw
瑞金县赵氏重修族谱不分卷；(江西瑞金),--,赵,清道光15年(1835),--,始迁祖元泰，宋南渡时自江南凤翔寿州迁江西瑞金县仙下莲花滩。十世孙宗尧，生四子：长子以忠，留居仙下莲花滩；次子以恕，居排脑；三子以慈，居墓岭岗；四子以志，无传。此乃前三房後裔合谱。谱载序、凡例、源流、目录、世系总图、（以下正文皆缺）红丁补编、字派、艺文、文传、祭田略、学田略、山冈、执照、给 帖、堂谕、条规、花红、谱跋、领谱字号。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1verjr4guo8ucywi
瑞金县赤坑范氏三修家谱不分卷（江西省赣州市瑞金市）,范昌俸,范,民國10年(1921),--,始遷祖宗太，字文盛，南宋時自江西豐城查村徙居瑞金壬田寨小赤坑。譜載序、凡例、文傳、條規、家規、公産記、姓氏考、壽考、雜記、祭産、祠堂記、墳圖、世系等。書名據卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ynozdqzvvxou41l8
瑞金县田背谢氏七修族谱不分卷（江西省赣州市瑞金市）,--,黄,民國16年(1927),--,始遷祖普郎，明隆慶間自江西撫州遷居瑞金合龍寺田背。譜存譜序、家派、目錄、凡例、家約、村圖、宗祠圖、祠堂記、學校圖、學校風景紀、牌譜、支祠圖、世系。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/i57v17ifjdly9ev7
瑞金县田塸李氏族谱不分卷（江西省赣州市瑞金市）,李永芳,李,清,--,始遷祖逢春，明成化間由梅川遷瑞金田塸。譜載序、祠宇、世系、傳文、祖墳等。清傳抄乾隆三十五年（1770）修本，書名據版心題。二修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qhsutqomwhen1knh
瑞金县江头塘熊氏三修族谱（江西省赣州市瑞金市）,不详,熊,清,--,殘譜爲齒録。書名據版心題。記事至清嘉慶間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/unol5rg5muligj66
瑞金县毛氏族谱不分卷（江西省赣州市瑞金市）,不详,毛,清光緒末,--,存卷爲子謙公房世系傳。書名據版心題。記事至清光緒間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ao9u78n6knml29a9
瑞金县柏田许氏六修家谱不分卷（江西省赣州市瑞金市）,不详,许,清,--,譜存世系。書名據版心題。記事至清咸豐間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/sgabxbjgzjn7hk5b
瑞金县东关钟氏族谱三十八卷附载一卷（江西省赣州市瑞金市）,钟观濂,钟,清光緒9年(1883),--,始祖接，漢朝人。始遷祖應炎，南宋寶慶、紹定間自江西興國竹壩移居瑞金東關。卷二至三十三世系，卷三十六至三十八祭产、學田記、雜記、跋、董事芳名、領譜字號等，附載新丁。存卷二至三十三、三十六至三十八、附載。書名據書簽題。是譜以册代卷。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/gdt8d4717nwkknii
瑞金县东门团陈氏重修族谱不分卷(江西瑞金),--,陈,清道光2年(1822),--,始祖猷，原名五七，元代自江西石城移居瑞金县浮一乡东门团。谱载序、原引、家训、凡例、字派、代系、艺文、祠堂纪、祠堂图、坟山纪、坟山图、公田纪、源流、世系、跋、领谱字号。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/iz0li37h1slped2k
瑞金县孔胡氏族谱不分卷（江西省赣州市瑞金市）,胡会桥,孔,清光緒13年(1887),--,残本,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2rhhbryvvnq8t7if
瑞金县孔胡氏族谱不分卷(江西瑞金),佚名,胡;孔,清,--,參見民國十八年木活字本《瑞金縣孔胡氏族譜》條目（館藏號：1713/A）。始遷祖從周，世居山東曲阜縣，父昭祖，仕元為江西儒學提舉，隨父任來江西，遂徙家瑞金。從周子福志，不樂仕進，為逃避當道徵闢，乃易姓胡，譜名孔胡氏，蓋不忘本始也。存冊為世系傳。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/fza2b8gjtjhc60pm
瑞金县孔胡氏族谱不分卷(江西瑞金),胡会桥,胡;孔,清光緒13年(1887),--,參見民國十八年木活字本《瑞金縣孔胡氏族譜》條目（館藏號：1713/A）。始遷祖從周，世居山東曲阜縣，父昭祖，仕元為江西儒學提舉，隨父任來江西，遂徙家瑞金。從周子福志，不樂仕進，為逃避當道徵闢，乃易姓胡，譜名孔胡氏，蓋不忘本始也。存冊為先世圖禕、孔胡氏世系傳、墓圖。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/xmttnxmp5njrweun
