谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
广西贵港市木格镇寿塘村潘氏族谱世系图表（广西壮族自治区/贵港市）,等;潘芬启,潘,2019,--,本谱为广西贵港市桂格镇寿塘村奠享公七世孙结初、李念、李活、李杰、孔彬、孔昭等十八支世系图。 谱载世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/sfpy1dfakfazxay7
广西贵港市大圩镇永隆村新村屯黄门树字宗族家谱体系表（广西壮族自治区/贵港市/港北区）,黄树标,黄,2012,--,该族数百年来世居广西贵港市港北区大圩镇永隆村新村屯，迁徙情况失考。本谱自五世甲弟、福全等始记世系。 谱载成员、序言、族发扬光大谱历史新歌、记、家规族约、祖宗十八代、说明、脉络、世系图、世系表、姓氏起源。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/37mtj6whc884xwdd
广西藤县魏氏族谱（广西壮族自治区/梧州市/藤县）,魏干扬,魏,2013,--,清乾隆三十四年，始迁祖学明，从广东省河源市龙川县迁到广西壮族自治区梧州市滕县金鸡镇同安村桃源垌。 卷一概述、历代祖宗一览表、各朝代祖公表、世系排辈诗，卷二世系，卷三附录、魏姓来源、迁徙情况、序言、人物录、赞助芳名录、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1jqjcq4287zyaax7
广西藤县霍氏族谱（广西壮族自治区/梧州市/藤县）,佚名;霍兆培,霍,不详,--,始迁祖均宝，原籍江苏江宁，元末商于广东南雄，寓居珠玑巷，复迁南海佛山镇（今佛山市），继迁广西藤县。 谱载凡例、续修序、旧序、世系、续修宗谱倡议书。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/krnzinnix3aszwwi
广西藤县陈氏族谱（广西壮族自治区/梧州市/藤县）,李焕英,陈,2020,--,始迁祖友通，永乐二年由广东南海县九江西涧社(今广东省佛山市南海区九江镇)迁藤邑朱砂井(今广西壮族自治区梧州市藤县藤州镇绣江路朱砂井市场)。 谱载图腾、名人语录、序言、凡例、世系、名人选录、人才选、诗联选录、组织机构、公德榜、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wylutjiap9a5z9ji
广西藤县苏氏原端宗亲族谱（广西壮族自治区/梧州市/藤县）,苏向,苏,2016,--,始迁祖茂（号原端），原籍湖南衡州府衡山县仙姬巷人，明建文间迁居广西西柳，复迁藤县。 谱载彩照题词、历史文献、字画、相册、历代传序、宗支世系、功名录、贤才录、祖墓介绍、苏东坡诗词精选。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/iw2x8ni9twzjzay4
广西藤县岭景镇都蒙村容氏族谱（广西壮族自治区/梧州市/藤县）,容可飞;等,容,2018,--,始祖名讳失考，明末清初自广东珠玑港迁居广西梧州赤水。二世万田，迁居广西藤县铺地坪。始迁祖三世梦祥，迁居邑之岭景镇都蒙村。梦祥生四子，派分四房：长能润，迁居苍梧县城；次能久，迁往邑之太平故齐堂；三能长，失传；四能安，迁居邑之大益留山村。 谱载序、派别顺序表、祖坟所在地、宗亲联谊大会讲话、修谱人员表、历史人名表、世系、捐款明细表、编后语等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/afoe6ppclag4p9uf
广西藤县太平大楼黄氏宗祠（广西壮族自治区/梧州市/藤县）,黄新,黄,2004,江夏堂,清康熙年间，始迁祖黄子智，从粤东安（今广东省云浮市郁南县）迁到广西壮族自治区贵港市平南县，再迁广西壮族自治区梧州市藤县太平镇大楼村。 谱载前言、题词、献诗、修祠感怀、宗祠春秋、宗祠文化、五修运筹、五修庆典、家族新风、宗贤荟萃、同根连枝、族务园丁、黄族知识。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tru36j1989u7nsui
广西藤县大黎江氏宗谱（广西壮族自治区/梧州市/藤县）,江达和;江宏飞,江,2018,--,始祖君瑞，西汉人，世家河南登封县荣聚塘。六十世鼎山，明万历年间自安徽青阳县南乡携子有清、有秀，出仕广西浔州府。始迁祖有清之子待时，明末徙居广西梧州藤县大黎。 谱载记述、宗旨、凡例、派行字诗、族训、族务、修谱人员名录、祠堂简介、墓园图、人口主要布图、艺文、谱序、传记、资料、后记、捐款榜、源流图、检索表、世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/es4x9wgyxdu381l8
广西藤县侠村莫氏族谱（广西壮族自治区/梧州市/藤县）,莫凤欣,莫,2005,--,始迁祖八一公，原籍广东封川县蕨村，明崇祯初年，八一公夫妇迁居广西苍梧戎圩（今龙圩）谋生。清初，朝廷奖励垦荒，八一公再迁苍梧富禄与藤县交界处建村开荒立业，村名峡村。1945年抗战胜利后，峡村改侠村。 谱载莫姓的由来和俠村的宗籍及支系概况，俠村始祖八一公及其裔孙，俠村始祖八一公裔孙世系表，俠村莫姓历代在外工作人名录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/stxornuhjtep9aip
广西藤县何氏族谱（广西壮族自治区/梧州市/藤县）,合族,何,1999,--,后裔散居藤县、玉林等地。藤县何氏支系众多，最大的一支为达昆支系。达昆，明成化进士，广东顺德黄连村人，任梧州府知州，后调任玉林知州，在藤县开荒建村，名“庐沙村”，其妻程氏携长子南泉、次子次泉、三子静泉由广东顺德黄连村迁藤县庐沙村定居，达昆为该支系始迁祖。另有禄四郎一支，始迁祖禄四郎。 谱载重修藤县何氏族谱序，何氏初祖世系图，大郎公世系图，何氏古代名人录，民国时期何氏将领名人录，藤县各支系名人轶事篇、人才录，藤县何氏居住分布图、分布地，藤县何氏各支系宗图，藤县何族各支系世数排列表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bpxbg7xk4vzhwaag
广西蒙山县古朗村李氏族谱（广西壮族自治区/梧州市/蒙山县）,李锦隆,李,1998,--,始迁祖德昭，清代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/raxoztadxusc4pks
广西叶氏通谱（广西壮族自治区）,叶万棠;叶树奇,叶,2011,--,始迁祖诚智，明洪武三年由广东肇庆府封川县双鱼埠赴横州任职后，即举家安居横州。 谱载祖像、序、编修工作人员、凡例、综述篇、世系篇、广西世系篇、鸿名篇、备忘篇、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8nsonyliwlhbwwlz
广西叶氏通谱（广西壮族自治区/南宁市/横县）,叶万棠,叶,2018,--,明初，始迁祖沈诚智从广东肇庆府封川县双鱼埠迁至广西横州府（今隶属于广西壮族自治区南宁市横县）。 谱载第一册综合世系卷:卷首篇、鸿名篇、综述篇、家道篇、备忘篇、广西世系篇，第二册正简世系卷，第三册梦蕃世系卷:公共部分、叶氏统宗世系图、梦蕃世系，第四册大经世系卷、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hab9b9ueleiwg334
广西荔浦马岭新厂屯黄氏支谱（广西壮族自治区/桂林市/荔浦市）,黄银山,黄,2019,--,始迁祖不详，约于清代自福建省漳州市迁居广西荔浦马岭新厂屯。谱以清代人丹琴为一世祖始记世系。 谱载序、图、世系录、字辈、家规、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/brv4nu5bdg3k5z87
广西荔浦郭氏宗族谱（广西壮族自治区/桂林市/荔浦市）,郭文山,郭,2004,--,始迁祖嘉贤（原名显球）偕弟嘉惠（原名北生）于清朝时期逃难入桂林，后定居于荔浦县大塘乡（今属广西壮族自治区桂林市荔浦市）。 卷首目录、前言、凡例、题词、祠堂图，卷二像图，祠堂图、合影、续谱机构，卷三谱序、源流说、传略、原序，卷四至五世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4yqdeus3m67rs65o
广西荔浦新坪李氏族谱（广西壮族自治区/桂林市/荔浦市）,李泽军,李,2004,--,始迁祖弟，明万历间从西粤庆远（今广西壮族自治区河池市宜州区庆远镇）迁到广西壮族自治区桂林市荔浦市新坪镇寨背屯。 谱载像、序、凡例、世系、字辈、族训、诗文、宗祠、祖墓、田地产、名胜古迹、文物、名人轶事、知识人才、尊师拥友、经济文化、文摘、附录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/mkwvpmb4wapfk76x
广西兴业泉江村仁厚公分卷彭氏族谱（广西壮族自治区/玉林市/兴业县）,彭鉴绵,彭,2014,--,始祖兴（行真一郎），明代葬福建武平。始迁祖三世仁厚（号彭千十郎），明代迁居广西兴业南阳周村龙门阁墟地，其子政才后迁泉江村。 谱分三篇：篇一源流篇，篇二人文篇，篇三胜迹篇，书前又载目录、名贤像、金匾、珍贵资料、古墓、老宅、赞助玉照、家族企业、宗亲联谊、编修说明。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4a5g18f18nzhw7cu
广西罗城龙岸下帝栋韦氏族谱（广西壮族自治区/河池市/罗城仫佬族自治县）,韦绍瑶,韦,1999,--,始迁祖志高，清代人，于融水县榕圩西峒迁入罗城县武阳乡龙岸圩，先住旧村岭，后于下帝栋开基创家业。 谱载始祖-三世祖（融水西峒）、四世祖-七世祖（西峒迁下帝栋）谱系、八世族-十四世孙谱系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/oy4rrqvbgz2wfgr1
广西石氏宗谱（上）（广西壮族自治区）,石维志,石,2009,--,石氏在广西有六十多个支系源流，支系繁多，仅列举如下几个支系。①石鉴公支系：（宋）石鉴，字大观，祖籍江南松江府，邕州人。②高九公支系：（宋）石玉，原籍山东省青州府长乐县洞古岭野鸭塘，平侬智高叛乱后，随军留守上林，筑室创业。③玄树公支系：始迁祖玄树公、玄梧公、玄桐公三兄弟，原住河南省开封府祥符县（今开封县）对河圩石排村，明朝时迁居广西，最后定居于石龙村（来宾蒙村乡歌朗村境）。 谱载渊源，衍生图（各支系概况、石鉴公支系、高九公支系等广西石氏35个支系的世系图）、英贤篇、文化财产、读谱知识、功德榜。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/x13hgum23ylmzuec
广西省桂平县竹林堂阮氏族谱（广西壮族自治区贵港市桂平市）,阮绍满,阮,1990年,--,始遷祖仕賢、廷仕、仕章，清代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ydalwrxx5it17gyp
广西省大新许氏族谱（广西壮族自治区/崇左市/大新县）,许嘉立,许,1981,--,始迁祖侯，是为广西省大新县全茗镇街谱。 内录谱序、世系源流、世系。昭穆志、购书芳名录、世界许氏宗亲讯录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/f19kcv1bqcimupxp
广西省大新许氏世系（广西壮族自治区/崇左市/大新县）,许嘉立,许,1981,--,始迁祖侯，在桂西南各地州任职，后落籍大新县全茖镇街。 内录世系源流、大新县全茗街许氏世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ikibp8fx9ubf27uz
