谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
张氏族谱龙湾头支谱（山东省/日照市/五莲县）,张庆荣,张,2019,--,始祖敏，元末自安徽凤阳府避乱迁河北，复迁山东诸城县大普庆。始迁祖十一世代，明崇祯间迁居山东日照五莲县户部乡龙湾头村 卷一序、沿革、排辈、家训、世系图，卷二世系表、跋，卷三世系表、序文、祠庙记、碑文、人物列传。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4y0o5hsdlurlo9j9
张氏族谱龙岩大池张氏千五郎公世系（福建省/龙岩市）,张礼江;张江棠,张,2017,明馨堂,始迁祖千五郎，明初由上杭小吴地迁移龙岩新罗大池社五圆二甲。 卷一彩页、编委及捐款人员名单、卷首篇、源流篇、人物篇、世系篇，卷二世系表、编后语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/kl13zkgqi9hxixat
张氏族谱黄金坡谱系（山东省/枣庄市/滕州市）,张学贤,张,2012,--,始祖良，西汉人。 谱载题词、彩图、叙言、序、续修说明、字辈、出资人、留侯世家、赞、墓、祖训、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4ska5mtl397s3up5
张氏族谱黄山支谱（山东省/济宁市/邹城市）,张怀亮,张,2013,--,"祖张载生于陕西眉县,，因仕元宦游于燕遂筑居焉。四世而生始祖张克敬，慕圣人之化欲近圣人之居，当大明初年始迁邹县西南乡。及七世始迁祖张士珙(即张载第十四代后裔)于明代嘉靖年间迁居郭里镇黄山。 谱载序言、世系图。",https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/umc54y7f2dfeu4uq
张氏族谱头份里张宏庆张展增张展品一系（台湾省苗栗县）,不详,张,1981年,--,始祖璽善。支祖宏慶、展增、展品。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1mmewek2h9wzwonr
张氏族谱云利支谱（湖北省/恩施土家族苗族自治州/利川市）,张先奎;张先觉,张,2015,--,始祖学全，系湖北省武昌府通山县人氏。次子星烟，于清乾隆三年迁移四川云阳县北岸崇善里后叶甲江池湾居焉，其后代分居到后叶乡、向阳乡、帆水乡、路阳乡及云阳县城等地，在同治年间公之后辰诰之五子日旺的后代共有七房，其中有三房半迁移到湖北省利川县的忠路定居。 谱载编纂人员名单、谱序、文件、字派、人物篇、为人处世篇、社会公德和家庭美德篇、文化篇、世系篇、附录、编后语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5jgmxd1j3cugszcw
张氏族谱重庆市九龙坡区九龙滩（现九龙坡区滩子口）（重庆市/重庆市/九龙坡区）,张泰寿;张仁福,张,2013,--,始祖挥，为轩辕黄帝之子，因发明弓箭，被任命为弓正官职，主祀弧星，世掌其职，赐姓张氏。始祖学赠自山东曲阜宦游于蜀之渝城，因献贼之乱，避居黔省平越州（今贵州福泉市），大清永定复迁居西蜀渝城，插受城内九块桥及天官府地基乡里（今渝中区七星岗通远门与南纪门之间），插受九龙滩坎上，安家沟、张家坪（今九龙坡滩子口）等地。 谱载历次重修张氏族谱说明、张姓起源说、张各分支汇总名册、各分支排列图、历代祖训、训勉条十则、新的家训十条等内容。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3dibgfirxbh15mrz
张氏族谱通集（重庆市奉节县）,张振然,张,2001年,--,一世祖學嵐，原籍江西吉水縣拖般埠，於明永樂二年遷居常德府武陵縣後河洞庭西漢土橋湖紅陵口，第十一世世東、世西，於清乾隆三十五年隨母周氏自原籍武陵縣漢壽鄉永壽北村遷居四川奉節縣（今屬重慶市）南岸君子鄉荆竹園村落户耕耘。譜載世系圖、祖墓圖、各房支登記表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/l9csbdqhrly9t2c7
张氏族谱记录簿（台湾省）,不详,张,--,--,始祖次信，清代人。記事至1975年。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dffa6bddoqepqati
张氏族谱续修十二卷（湖北省）,张德琼,张,民國33年(1944),二铭堂,始祖權六（字禮周），元代自江西南昌遷居麻城西鄉許葛樓，復遷羅田李店區仙源河。一世祖潤祜（字堯豐），權六長子，元明之際人，生子五。次子湞（字妙典）、三子澄（字妙昶），明建文二年遷居紅安，湞居北鄉雨臺山下兔兒壪，澄居古墳林張澄壪，為始遷祖。卷一譜序、凡例、名目、家規、家例、祠堂祭禮說、祭儀、祝文，卷二（缺）傳、行述，卷三墓圖、宅圖，卷四祀產簿、祀產，卷五至十二世紀。缺卷二。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vmw1enlm3m4s8j2w
