谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
颜氏通谱益阳卷重刊（湖南省/益阳市）,颜平,颜,2007,克复堂,是为居益阳及所属安化、桃江等地八支颜氏合修谱，皆言出于颜回四十世孙唐代人颜真卿之后。（一）益阳黄泥湖支。六十世秀可，明初人。始迁祖七十四世崇烛（字玉炽），清康熙三年自湖南新化土库（今属新邵）迁居益阳黄泥湖。（二）梅城支。始迁祖七十四世崇选（字必捷），清乾隆二十年自新化筀竹山迁居安化县城东正街安化支。（三）安化仙溪支。始迁祖七十五世怀鹯（字惟山），清雍正十三年自新化上渡江迁居安化归化乡仙溪。（四）安化东坪木子支。始迁祖六十五世仁孙（字春元，行卿十一），明永乐二年自新化小溪群安居溆浦仓溪，永乐十年再迁安化泥埠桥。至明末清初，七十三世大儒（字希胜，号仁所）、大智（字希贤，号行可）、大本（字希纹，号三省）再分三房，后裔散居东坪、木子、颜家湾、天空里、神家山、杨公岭、芙蓉溪等处。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/x2h39lb6ev2ra644
颜氏通谱湖南版长沙卷（湖南省/长沙市）,颜学科,颜,2006,克复堂,此系湖南长沙颜氏合谱，录有长沙市属下浏阳市（东乡、北乡）、宁乡县（关塘乡、道林镇、唐市沙渡、灰汤镇）等支系。 谱载序、复圣祖颜回像传略、班序、照片、名目、墓图、世系图表等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/q1a3f2dxu0kg7ccx
颜氏通谱湖南版郴州卷（湖南省/郴州市）,颜家致,颜,2006,克复堂,此系湖南郴州颜氏合谱，录有郴州市及属下永兴、耒阳、常宁、安仁、兰山、宜章、临武、新田、汝城、桂阳、宁远，广东乐昌等地支系。 谱载谱序、班序、颜氏源流“世家志”、名目、现代名人简介、迁徙记、分布图、谱序传记、传、世系图表、世系等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t7fr1kobbinft4wv
颜氏通谱湖南版衡阳集（湖南省/衡阳市）,--,颜,2006,--,此系湖南衡阳及周边颜氏合谱，录有湘潭市（河口镇颜家湾堡）、株洲市（黄龙桥、长岭石坳颜家湾、太湖乡、龙凤乡）、衡东县（杨桥镇、莫井乡）、攸县、衡山县（永和镇）、衡南县（花桥镇、松江乡、相市乡、洪山镇、咸塘镇、川口乡）、衡阳县（三湖镇、西渡镇、栏龙乡、英陂乡、曲兰乡）、祁阳县（大忠桥镇、观音滩镇、洪桥镇、灵官镇）、珠晖区（灵湖镇）、常宁市（盐源镇）及贵州毕节等地支系。 谱载序、复圣祖颜回像传略、颜氏源流“世家志”班序、照片、名目、墓图、颜氏受姓源流相承单丝图、世系图表等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/eq6otp1hsh3vdqf1
颜氏通谱湖南版益阳卷（湖南省）,颜清明,颜,2006,克复堂,始迁祖以盛，南宋时迁居湖南益阳荷塘。 谱载谱序、复圣祖颜回像传略、班序、颜氏源流、照片、名目、传赞、迁徙情况、墓图、世系图表等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/l2bem1x5wupmd35a
颜氏通谱湖南版湘西卷（湖南省/湘西土家族苗族自治州）,颜克饶,颜,2006,克复堂,此为湘西怀化及周边地区颜氏合谱，录有沅陵、桃源、麻阳、凤凰、溆浦、永顺、慈利、桑植、龙山、花垣、吉首、张家界、辰溪、保靖、安化等地支系。 谱载谱序、复圣祖颜回像传略、班序、颜氏源流、照片、名目、传赞、迁徙记、名人录、坟山图、世系图表等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/z74jxhbco65e0sps
颜氏通谱湖南版湘潭集（湖南省/湘潭市）,颜孟良,颜,2006,克复堂,此为湖南湘潭颜氏之合谱，录有湘潭市属下湘潭县（易俗河镇、攸桥镇、乌石镇、排头乡）、湘乡市（金石镇、白田镇）等支系。 谱载序、复圣祖颜回像传略、颜氏源流“世家志”班序、照片、名目、墓图、颜氏受姓源流相承单丝图、世系图表等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/fz8cnsqugstggml8
颜氏通谱湖南版株洲卷（湖南省/株洲市）,颜复义,颜,2006,克复堂,此系湖南株洲颜氏合谱，录有株洲市下属茶陵县（潞水镇、腰陂镇、洣江乡、思聪乡、严塘镇、高垅镇、平水镇、枣市镇、湖口镇）、攸县（上云桥镇、上坪镇、黄丰桥镇）、醴陵市（马岭乡、贺家桥镇）、株洲县等地支系。 谱载谱序、复圣祖颜回像传略、班序、颜氏源流、照片、名目、传赞、迁徙情况、墓图、世系图表等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/c2utz4qqgtcuv84s
颜氏通谱湖南版常德卷（湖南省/常德市）,颜学忠,颜,2006,克复堂,此系湖南常德颜氏合谱，录有常德市属下安乡、临澧、澧县三地支派。安乡支：始迁祖景堂，明代自湖南澧县小渡口迁居安乡县汇口沙咀；临澧支：始迁祖庭珊（字君用），明代自江西永新沙田迁居湖南澧州安福佛塔寺，后裔分居佛塔寺、楼坊桥、长岭岗、桃源、石门、观音庵等处；澧县支分居陈六桥、彭家铺、黄沄河、邹家厂、沙村十回、紫水溪、小渡口、汤家河、九仙观、汉景庙、公安石子滩等地。 谱载序、复圣祖颜回像传略、班序颜氏源流、照片、名目、墓图、世系图表等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/70d7fj2tokzp1aad
颜氏通谱湖南版师古卷（湖南省）,颜学军,颜,2006,克复堂,始祖师古（字籀），唐代人，颜回三十七世孙。此谱系师古支下后裔派衍湖南浏阳市、平江县、蓝山县、桃源县等多支合谱。 谱载颜氏通谱序、颜回像颜子传略、班序、颜氏源流、名目、颜氏受姓源流相承直系单丝图、续修支谱序、旧序、真卿公诗词、祭侄文“手稿”、湖南师古公裔颜氏分布示意图、湖南师古公派下支系单丝图、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/e6f1aflyvmlujcf6
