谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
暨阳高湖方氏宗谱□□卷(浙江诸暨),方国凤,方,清道光20年(1840),永思堂,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/jj8nrr1jxsofths1
暨阳高湖方氏宗谱,方翕如;方纲,方,民國6年(1917),永思堂,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ipa1j1ja8v1lkkf4
暨阳高湖徐氏宗谱（浙江省/绍兴市/诸暨市）,徐汉君,徐,2014,名贤堂,始祖万一、万二，宋朝自诸暨紫琅山迁居诸暨高湖土名惠家山头，始迁祖豪二十五、三十二、三十五，明朝万历年间自本县迁居诸暨高湖上塔顶。 卷一遗像、图、谱序、转赞、行传、世系图、变迁史、后记，卷二行传，卷三世系图、行传、简介、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/l79nl58xq5qed5lh
暨阳高湖余氏宗谱十八卷(浙江诸暨),余凤祥,余,清光緒19年(1893),雍肃堂,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/kw34x6wxv8oudzad
暨阳高湖余氏宗谱十八卷(浙江诸暨),余凤祥,余,清光緒19年(1893),雍肃堂,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/fatrzw7amm3q8qlf
暨阳高湖余氏宗谱十八卷(浙江诸暨),余凤祥,余,清光緒19年(1893),雍肃堂,參見余重耀修《暨陽高湖余氏宗譜》條目。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/iq61vswgygojxhj3
暨阳高岭霞杨倪杨氏宗谱（浙江省/绍兴市/诸暨市）,杨成云,杨,2011,四知堂,始祖顷（字廷太，原名顺，嫌于祖讳，易今名），本姓倪，北宋时，其父倪炤因反对王安石变法，为避祸随母杨氏匿居外家诸暨概浦乡（一说移居浦江金沙），遂改姓母姓杨，登元祐已巳进士，谥文贞，为倪杨氏始祖，称之为韶阳公。十世季元（行钟三）明景泰三年迁居三十五都蓼宅河。明朝期间，十八世惠三（行埙五）迁居本都里高岭霞（今暨南街道新胜村高岭霞），是为始迁祖。 不详,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bth6p2mf2qa7elcy
暨阳马坞郭氏宗谱（浙江省/绍兴市/诸暨市）,郭尧土,郭,2019,忠武堂,始祖子仪，唐朝名将。始迁祖十五世绵（字仲瓞，号淳阳，行十八），原籍严州府淳安县锦沙村（今浙江千岛湖），南宋建炎三年避乱迁居浙江诸暨暨阳花山之马坞。 卷一至二文集，卷三至十三世系，卷十四至四十二世传。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/xqo67rtq87h5xsy6
暨阳香麓殷氏宗谱.殷家庄支谱（江苏省/无锡市/江阴市）,殷春雷,殷,2020,积善堂,暨阳殷氏奉殷常为一始祖，世居江苏泰州市，宋朝时，以千户官于河南省开封市，明正统年间，十三孙殷文正，由江苏省无锡市江阴市申港镇，迁居江苏省无锡市江阴市香山东麓，是为香麓始迁祖。 卷一谱序、地理位置图、凡例、重修版记、原序、姓氏考、像赞、祠堂记、历届修谱名目、殷家庄掠影，卷二世系总图、世系图，卷三世系总表，卷四至卷六世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5cam2vpjzetya39b
暨阳香山张氏宗谱（浙江省/绍兴市/诸暨市）,张富海,张,2019,三立堂,始祖浚（字德远，世称紫岩先生），南宋名相，汉州绵竹（今属四川）人。四世起岩（字上升），自山东济南迁居浙江诸暨义安之回队村。始迁祖亨一，明代迁居邑之香山。 卷一编序、诏书、诰命、谱例、家规、像赞、略、节孝传、传说、学生名录、募捐芳名录、说明，卷二至四世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/c5uw1eaom42xvbtq
