谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
蓝氏重修族谱（江西省）,不详,蓝,清光緒元年(1875),汝南堂,存卷三。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wn6s3lqtn84xcix3
蓝氏重修族谱（江西省宜春市万载县）,蓝秀荣;蓝达辉,蓝,清道光26年(1846),汝南堂,始祖常新，字世盛，元代人。始遷祖君厚，一名大一、大乙，元明之際自武平遷居汀州。後裔於清初紛紛移居贛湘，是爲居江西宜春、萬載、萍鄉、分宜、修水、銅鼓、宜豐、奉新及湖南瀏陽九縣者合修。清康熙三十年，後裔陸續由閩遷萬載。譜存序、墓誌、世系等。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vzfd6sjpo8czc5fp
蓝氏重修族谱十八卷首一卷末一卷（江西省宜春市万载县）,蓝长馨,蓝,清道光2年(1822),汝南堂,始祖常新，字世盛，元代人。始遷祖君厚，一名大一、大乙，元明之際自武平遷居汀州。後裔於清初紛紛移居贛湘，是爲居江西宜春、萬載、萍鄉、分宜、修水、銅鼓、宜豐、奉新及湖南瀏陽九縣者合修。卷首序、祠圖、祭圖、祭祀，卷二至十八世系，卷末傳序、墓誌、家規、跋。存卷首、卷二至十二、十四至十六、卷末。書名據版心題。二修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/jqa1m9fsob3xsek4
蓝氏重修族谱十八卷首一卷末一卷（江西省宜春市万载县）,蓝长馨,蓝,清道光二年（1822）,汝南堂,始祖大郎，字君實，一字君厚，元明之際時居福建長汀縣。清初裔孫陸續移居萬載，是为居萬載者合修譜。存卷首、卷二至十二、十二至十六、卷末。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/r34zokk3hjzmdht3
蓝氏重修族谱二卷（江西省宜春市万载县）,蓝嵩春,蓝,清道光4年(1824),汝南堂,始祖常新，字世盛，元代人。始遷祖君厚，一名大一、大乙，元明之際自武平遷居汀州。後裔於清初紛紛移居贛湘，是爲居江西宜春、萬載、萍鄉、分宜、修水、銅鼓、宜豐、奉新及湖南瀏陽九縣者合修。清初裔孫陸續移居萬載，是为居萬載者合修譜。卷一序、凡例、家規、仕宦、像圖、祠圖記、祭儀、祠产等，卷二世系。書名據版心、書簽、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/famj7sdkrs4vx95z
蓝氏重修族谱不分卷（江西省宜春市万载县）,蓝进升,蓝,清道光25年(1845),汝南堂,始祖常新，字世盛，元代人。始遷祖君厚，一名大一、大乙，元明之際自武平遷居汀州。後裔於清初紛紛移居贛湘，是爲居江西宜春、萬載、萍鄉、分宜、修水、銅鼓、宜豐、奉新及湖南瀏陽九縣者合修。君厚七子後裔中有五房之後陸續移住江西萬載，是即居萬載各支合譜。譜存序、墓誌、傳、世系等。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1ddi2fkrpwfnn9lu
蓝氏重修族谱,不详,蓝,清末,汝南堂,該世系族人分佈有江西、廣東、湖南等地。存卷三爲六房文宗公世系五圖。書名據版心上端題。世系生卒記至光緒間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/k3h5vk4obba1dvl9
蓝氏计开人丁祖簿不分卷（浙江省丽水市松阳县）,蓝建兴,蓝,清光緒三十年（1904）,--,是爲畲族文物。始祖義存，藍千七一郎，明代居閩油田。始遷祖法姓，行萬三郎，清代自福建遷居浙江松陽縣坑源村（今屬象溪鎮）。載人口記録。書名據書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5k9lda8ovhrg3jhj
蓝氏蓝家大院.天宝观（四川省/绵阳市/三台县）,蓝天,蓝,2015,--,清朝时期，始迁祖碧生（又名如权），从广东嘉应州长乐县董源桥新屋鸭兴塘人（今广东梅州市五华县华城镇新桥墩头新二村鸭皮塘）迁到四川天宝观（今四川省绵阳市三台县石安镇蓝家大院）。 谱载迁徙考略、目录、引言、世系表、故事简介、祭祖照片、宗祠影像、宗祠平面图、编者话、编者名单。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/jblolitdkovoz8ic
蓝氏续修族谱（福建省龙岩市上杭县）,不详,蓝,清,汝南堂,受姓始祖昌奇。衍一○八世明德，唐太宗時由北南徙金陵上元縣，爲藍氏南遷始祖。明德十五傳而吉甫，南宋末流落閩之福清，子常新遂居建寧崇善坊，爲遷閩一世祖。七房祖戊生，名廣遠，行念七，明代初徙上杭扶陽金竹坡，再遷廬豐坊。戊生十六世孫其昌，明代後期賈於萍鄉，卜居于兹。存卷爲上杭廬豐坊念七房戊生派下齒录。存卷五。書名據版心題。記事至清光緒間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/57il6ja1eyqnf3uo
蓝氏续修族谱八卷首一卷末一卷（福建省福州市）,蓝星;蓝星成,蓝,清同治9年(1870),汝南堂,始祖明德，唐代入南京；吉甫，南宋入閩福州。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/yu2iqpvus1mo68yd
