谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
张氏宗谱七卷（湖北省黄冈市麻城市）,张馨誉,张,民國37年(1948),百忍堂,始遷祖受二，明洪武二年與兄受一、弟受四自江西遷居湖北麻城尚義門（後改稱大西門）。卷一譜序、目錄、名目、例言、家訓、家規、家箴、輩派、傳、紀略、儀注、祝文、享堂圖、宅圖、墓圖，卷二至七世系。書名據版心、書衣、書名頁、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/jmd2at3x4ke18zsj
张氏宗谱七卷（浙江省衢州市常山县）,张天令,张,1942年,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/b6auv2d3iwlve5cb
张氏宗谱一卷（重庆市长寿区）,张培勋,张,清咸豐四年（1854）,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/17rri7alb356u8kg
张氏宗谱一卷（辽宁省铁岭市）,张鸿海,张,1927年,--,始遷祖有成，清代人。書名據書名頁題。三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4bn6clowehzu792m
张氏宗谱一卷（福建省福州市闽侯县）,张大捷,张,據明,--,始遷祖睦，唐代人。書名據譜序題。五修本。記事至明萬曆二十年。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/j8lc5ey9i2qp9okh
张氏宗谱一卷（福建省泉州市晋江市）,怀尔谷,张,據清雍正八年（1730）,--,始遷祖光裔，號鏡齋，宋代人。書名據封面題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bsortxkyo49oe1b9
张氏宗谱一卷（浙江省丽水市景宁畲族自治县）,不详,张,清同治十三年（1874）,--,始遷祖行高四，明代自景寧縣下場遷居本邑二都掃口村。譜載譜序、像贊、村圖、世系圖等。書名據書簽題。三修本。譜初修於清康熙五十一年。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ujt2gxqtxixhockx
张氏宗谱一卷（浙江省金华市兰溪市）,不详,张,清道光7年(1827),--,是譜奉唐詩人志和（字子同）爲一世祖。第十三世正則於元末家於睦州淳安縣。至第二十世仲友，行榮一，清乾隆時又自淳安徙居蘭谿瑞山鄉高墩簷，爲蘭谿始遷祖。譜載凡例、像贊、系圖、行傳。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/omi974infuksp2tr
张氏宗谱一卷（浙江省湖州市）,张善熏,张,民國33年(1944),--,始遷祖廷標（又名可教），字元明，明吳江縣邑庠歲貢生，明清之交遷居烏程縣南潯鎮北栅栅樁橋之北。其子思慧，字公英，號竹齋，改號甓齋，於清順康間又徙居北栅外連界橋北岸，子孫即萃居於是。譜載世傳。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/jp1lv5j7qd4cv7se
张氏宗谱一卷（浙江省宁波市鄞州区）,张嘉金,张,清道光十三年（1833）,存耕堂,始遷祖天雨，字伯雨，號勾曲，南宋末避難遷居奉化縣大張村，後又遷居本邑邑南茅山村（今屬姜山鎮）。載譜序、像贊、世系圖、世傳。譜初修於清康熙二十一年。二修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pdagcc4kjvfbp5h9
张氏宗谱一卷（浙江省宁波市鄞州区）,不详,张,清光緒二年（1876）,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/flkb1mrcqqzksf8o
张氏宗谱一卷（浙江省嘉兴市）,不详,张,清,--,所記張斯綸（六世）生於順治辛卯，卒於乾隆丙辰，家住府城南門市心弄内。書名據版心題。記事至清嘉慶間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/eg2ae1ddf8b183s7
张氏宗谱一卷（山西省长治市沁县）,张海禄,张,1942年,--,始遷祖達葉，明代人。書名據書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/81lpvc5l8ctucxlt
张氏宗谱一卷（山西省忻州市偏关县）,张渐,张,據清光緒十二年（1886）,--,始遷祖子恭，明代人。書名據書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2ll785nvapkevwpw
张氏宗谱一卷（山东省烟台市莱州市）,不详,张,清光緒三十三年（1907）,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ftnfnkc2emi1g6bb
张氏宗谱一卷（安徽省蚌埠市五河县）,张师望;张子静,张,清同治七年（1868）,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3jikb17a7p58zmyv
张氏宗谱一卷（四川省南充市仪陇县）,张耀辰,张,據清咸豐六年（1856）,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qgmys7qlo5ec3i7s
张氏宗谱一卷（四川省南充市仪陇县）,张玉彩,张,清咸豐五年（1855）,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9x53ud4yoe9n6vwy
张氏宗谱一卷（北京市）,张广纯,张,1929年,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/adtdnveyw7jv72sp
张氏宗谱一卷（北京市）,张澜,张,清光緒十一年（1885）,--,始祖岳，又名洪基，字志高，宋代人。書名據譜引題。上册標卷一，下册未標卷，據内容視爲一卷。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5n8j4k2adds8jrwn
