谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
东鲁邹氏宗志（江西省/宜春市/奉新县）,邹书潮,邹,1993,东鲁堂,始祖松垣（字卫洲，行一），唐代人。 谱载东鲁邹氏宗志、题词、江西地图、目录、老十八庄地图、正考父像、像赞、曼父之母、仲俊公像、光启公像、松垣公像、张氏一品夫人像、万春公像、珏公像、驾山祖词、垣公、张氏墓照、各庄图照、谱局人员像、名人像集、附东鲁驾山名人像集、序言、唐宣宗御诏、垣公御敕诘命、唐清隐居士诗命、应龙公追封王爵原诏、邹氏封姓前源流、邹氏封姓后源流、邹氏世系简图、仲俊公世系总图、邹氏源流记、清隐居士传、驾山宗谱旧序、驾山祠堂记、大芳公序、代历迁居表、录名宦科第小跋、历代名宦俊秀、东鲁驾山邹氏志序、古今诗词、有关派行订正序、各庄派行对照表、驾山新旧派行对照表、坳背村史、潭溪村史、太平庄村史、青岑村史、罗城下居村史、罗城上居村史、小源上邹村史、萃松与夫人合传、邹氏宗志续修编、捐助芳名录、甲戌经修名目、怀严慈联修宗志有感、编后语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3ix4jy72tkr3w3rg
东鲁郡昭仪唐氏宗谱（广西壮族自治区/桂林市/灌阳县）,唐顺生;唐畬,唐,2012,一本堂,始迁祖奭（行念八），原籍山东，南宋末任湖广零陵县尉，兵阻不得归，遂卜居于灌阳昭仪关。 谱载照片、重印族谱序、重印族谱捐资名单、世系表、旧谱、称谓、中国古今官职级别对照、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vrzum8oct6esmg05
东鲁缪氏宗谱（江西省/上饶市/广信区）,缪志泉,缪,1997,余庆堂,"宋时缪昌彦迁江西上饶,原籍不详。 卷首诏书、谱引、宗规、族训、谱序、墓志铭、祠堂记、祀田记,卷次历代原流、分迁图、领谱字号、像图,卷中轶事、寿序、传,卷尾补遗、基图、墓图,卷一至卷三十四世系。",https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/feg27e56ryr5avln
东鲁端木氏小宗家谱四卷，首一卷，末一卷(丽水、青田),端木绪,端木,民國12年(1923),--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/f5y2sfduq8i3r7ij
东鲁端木氏小宗家谱四卷首一卷末一卷（浙江省丽水市）,端木绪,端木,民國12年(1923),--,始祖倩，字曼仙，行八，子貢四十七世孫，南宋初自山東濟寧府城南渡金陵（今南京市）烏衣巷，繼又遷溧水縣巉山留下村荷花塘。始遷祖紳、綬、本華，倩十九世孫，明末再徙浙江括蒼，紳、綬爲麗水始祖，本華爲青田始祖。卷首凡例、原始、支裔，卷一序、跋，卷二傳贊、墓銘、像贊、墓表，卷三系圖、系表，卷四祠墓、宗法、祭産、藝文、補遺，卷末事略、校勘記。書名據版心、書名頁、卷端題。清乾隆十八年端木模初修，是爲三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ll52ddgflcg4ai7i
东鲁秦氏秦河宗第七次续修家谱(山东邹城),秦显耀,秦,2016年,--,始迁祖自然，明成化四年由山西洪洞县迁居今滕州西北大坞沟，旋迁邹县（今邹城市）城西庵上村，遂建秦河村置业定居。 谱载修谱委员会部分人员照片与简介、谱序、序言、凡例、修谱委员会组成人员名单、世系、特殊贡献人员名单。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/rfybd0dzq5r2kpyj
东鲁秦氏族谱（山东省/枣庄市/滕州市）,不详,秦,1992,--,明洪武二年，我七十九世祖智公，奉诏率家人自山西洪洞迁山东垤斛，迄今二十余世矣。曩者奉智公为一世祖，以其为迁垤始祖耳。而今族人或因公职宦游，或缘天灾人祸，而散居苏、鲁、豫、皖。。。诸省数十县市 不详,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6f51ndcba55jx3ez
东鲁秦氏族谱（山东省/枣庄市/滕州市）,秦成亮,秦,1996,--,始迁祖智，于明洪武二年，奉诏率家人自山西洪洞迁山东滕州垤斛。 谱载照片、题词、贺诗、序、凡例、考源、释义、封地考、派行、家训、宗祠、墓志、家传、简略世系,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/kuaamyk2wcmjx94s
东鲁秦氏族谱（安徽省）,秦成亮;秦垲基,秦,1996,--,始祖智（字知远），明洪武二年奉诏率家人自山西洪洞迁山东鱼台垤斛定居。 上册照片、题词、贺诗、序、凡例、考源、堂号释义、得姓封地考、世系排行表、家训、宗祠、墓志、家传、世系、行传，下册世系、行传、本谱的编纂说明、墓志、人物传、光荣榜、跋。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1t4un1433ro6bbic
东鲁武城曾氏十一修族谱不分卷（江西省赣州市瑞金市）,不详,曾,民國,--,譜存世系。书名據版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6x1vub277d8hfsbz
